ts,o,h,l,c,v
1695859200000,0.51691,0.52829,0.5091,0.516,2104924.6000000001
1695945600000,0.51567,0.53141,0.51216,0.52177,1772351.1000000001
1696032000000,0.52324,0.53953,0.51358,0.51865,1836861.8
1696118400000,0.5188,0.5449,0.51605,0.53808,3223604.7999999998
1696204800000,0.5376,0.53838,0.48606,0.49893,1291053.3
1696291200000,0.49907,0.50149,0.4808,0.48698,2516959.8999999999
1696377600000,0.48705,0.48937,0.47,0.48187,1866196.2
1696464000000,0.48197,0.48235,0.46483,0.46624,1567268.0
1696550400000,0.46599,0.48218,0.46599,0.47324,1023837.8
1696636800000,0.47306,0.47955,0.46805,0.47189,939176.1
1696723200000,0.47224,0.47433,0.4613,0.47374,1545927.8
1696809600000,0.47399,0.47399,0.44022,0.44866,2055367.7
1696896000000,0.44868,0.45085,0.43157,0.43482,2552960.8999999999
1696982400000,0.43474,0.43604,0.42255,0.43374,3491743.7999999998
1697068800000,0.43411,0.43411,0.41773,0.42376,2353347.6000000001
1697155200000,0.42362,0.45181,0.42362,0.44072,3199496.3999999999
1697241600000,0.44068,0.44499,0.43671,0.43678,1553241.8
1697328000000,0.43671,0.44329,0.43484,0.43992,1796478.0
1697414400000,0.43988,0.45571,0.43702,0.44692,2259950.0
1697500800000,0.44684,0.45098,0.42872,0.43268,842691.0
1697587200000,0.43277,0.43606,0.42364,0.4238,2277419.3999999999
1697673600000,0.42366,0.42797,0.40977,0.41358,2769915.7999999998
1697760000000,0.41354,0.43073,0.41085,0.41996,3114266.1000000001
1697846400000,0.42017,0.44242,0.41827,0.43888,2361601.8999999999
1697932800000,0.43898,0.45328,0.435,0.45073,6151233.2000000002
1698019200000,0.45061,0.47308,0.44783,0.47186,8679326.6999999993
1698105600000,0.47172,0.48995,0.45967,0.47867,13424447.5
1698192000000,0.47876,0.48786,0.46661,0.47874,10383146.0
1698278400000,0.47865,0.49983,0.45863,0.47755,13463293.5999999996
1698364800000,0.47757,0.47856,0.45693,0.46541,9748362.4000000004
1698451200000,0.46555,0.4838,0.46548,0.48048,4772045.2000000002
1698537600000,0.48052,0.49687,0.47552,0.49381,5906760.2999999998
1698624000000,0.49245,0.50575,0.48362,0.48761,7573334.0999999996
1698710400000,0.4876,0.49657,0.46461,0.4796,9595146.3000000007
1698796800000,0.47934,0.52573,0.46562,0.52168,9769762.8000000007
1698883200000,0.52136,0.5389,0.49891,0.50973,12429903.5999999996
1698969600000,0.50983,0.53731,0.49587,0.53351,4808193.5
1699056000000,0.5335,0.56044,0.52514,0.55463,7167728.7999999998
1699142400000,0.5546,0.57796,0.54563,0.5651,6981229.7000000002
1699228800000,0.56528,0.57928,0.55626,0.57422,4833871.7999999998
1699315200000,0.57543,0.59249,0.5403,0.55777,5491272.5999999996
1699401600000,0.55862,0.57851,0.55169,0.56963,450879.3
1699488000000,0.56981,0.59199,0.4737,0.55127,2025201.6000000001
1699574400000,0.55058,0.61194,0.54741,0.60374,563830.4
1699660800000,0.60348,0.64917,0.58739,0.62447,372883.2
1699747200000,0.62493,0.65531,0.60294,0.63254,652400.6
1699833600000,0.63247,0.64994,0.57438,0.57671,389064.8
1699920000000,0.57661,0.59002,0.53605,0.57346,477583.3
1700006400000,0.57345,0.62139,0.56872,0.6124,473696.0
1700092800000,0.61146,0.6243,0.5663,0.57148,533568.6
1700179200000,0.5724,0.59539,0.54305,0.56988,458134.7
1700265600000,0.56857,0.56996,0.53776,0.56292,288170.3
1700352000000,0.56267,0.57701,0.54951,0.57521,334521.2
1700438400000,0.57498,0.58889,0.5608,0.5681,662408.4
1700524800000,0.56847,0.58328,0.51792,0.52156,4658174.0999999996
1700611200000,0.52004,0.58512,0.52004,0.58444,634785.7
1700697600000,0.58435,0.59339,0.56712,0.57803,502489.3
1700784000000,0.5784,0.60242,0.57593,0.58916,392397.5
1700870400000,0.58911,0.60276,0.58518,0.59776,240981.4
1700956800000,0.59811,0.60771,0.57087,0.58044,1330424.3
1701043200000,0.58073,0.58648,0.54622,0.55937,381400.4
1701129600000,0.55976,0.57169,0.54913,0.5624,328898.9
1701216000000,0.56191,0.57275,0.54644,0.54994,133619.0
1701302400000,0.54947,0.55987,0.54313,0.55782,170886.2
1701388800000,0.55822,0.57326,0.55391,0.5716,229557.6
1701475200000,0.57146,0.61389,0.57,0.60947,790069.1
1701561600000,0.61005,0.6144,0.58914,0.60364,1661997.1000000001
1701648000000,0.60346,0.61756,0.57907,0.60662,2333416.5
1701734400000,0.60659,0.63604,0.58305,0.63134,1030862.5
1701820800000,0.6292,0.64161,0.6,0.60402,2256716.6000000001
1701907200000,0.60529,0.66079,0.60397,0.64738,4314189.5999999996
1701993600000,0.64772,0.69889,0.64702,0.69003,723958.8
1702080000000,0.68998,0.70533,0.66446,0.67331,4341593.5
1702166400000,0.675,0.72402,0.66978,0.72104,1003588.6
1702252800000,0.72108,0.72268,0.64482,0.65618,12867803.0999999996
1702339200000,0.65739,0.67378,0.62345,0.64602,1421496.7
1702425600000,0.64602,0.64787,0.61091,0.64102,2164369.7000000002
1702512000000,0.64174,0.65018,0.61652,0.64764,2682643.0
1702598400000,0.64782,0.6593,0.62791,0.63308,772177.2
1702684800000,0.63528,0.65806,0.62354,0.63701,1048913.5
1702771200000,0.63963,0.67964,0.62255,0.65918,1809434.3999999999
1702857600000,0.65862,0.65862,0.57529,0.61885,2854034.7999999998
1702944000000,0.61966,0.62926,0.56623,0.57898,1627838.6000000001
1703030400000,0.57895,0.59725,0.57209,0.58112,1412682.5
1703116800000,0.58197,0.60165,0.57487,0.59801,1445982.8999999999
1703203200000,0.59875,0.61899,0.5977,0.61605,2249795.2000000002
1703289600000,0.61705,0.62472,0.59259,0.61821,1642841.6000000001
1703376000000,0.6184,0.6466,0.60624,0.61716,2021446.6000000001
1703462400000,0.6198,0.65496,0.61688,0.64415,2366979.8999999999
1703548800000,0.64596,0.6837,0.61111,0.63465,2162421.5
1703635200000,0.63801,0.6816,0.60645,0.67299,2672139.5
1703721600000,0.67208,0.70716,0.6431,0.70003,2493585.2999999998
1703808000000,0.70118,0.70729,0.61519,0.62826,1683281.8
1703894400000,0.62754,0.64277,0.61735,0.62234,394458.9
1703980800000,0.62255,0.63651,0.58761,0.60531,553499.9
1704067200000,0.60516,0.63035,0.5944,0.63035,1093357.1000000001
1704153600000,0.62888,0.64642,0.6193,0.62955,765827.4
1704240000000,0.62932,0.63885,0.47686,0.5795,3747899.0
1704326400000,0.5786,0.59491,0.56915,0.58337,1425298.1000000001
1704412800000,0.58352,0.59165,0.55124,0.57616,2289661.6000000001
1704499200000,0.57417,0.57589,0.52874,0.54495,1652973.8999999999
1704585600000,0.54403,0.55497,0.51009,0.51698,1017291.6
1704672000000,0.51637,0.55081,0.45936,0.54807,3336008.6000000001
1704758400000,0.54744,0.54982,0.49439,0.52139,1148294.1000000001
1704844800000,0.52092,0.57703,0.51058,0.56462,2015781.8999999999
1704931200000,0.56599,0.59354,0.55731,0.5845,2560722.7000000002
1705017600000,0.58453,0.6033,0.52927,0.55063,1965495.5
1705104000000,0.55261,0.56529,0.53421,0.55857,1437599.7
1705190400000,0.55801,0.55978,0.53073,0.53243,2140955.2000000002
1705276800000,0.53241,0.54859,0.53176,0.53972,1370108.0
1705363200000,0.54069,0.55625,0.53658,0.55084,1523271.5
1705449600000,0.55091,0.55346,0.53501,0.54141,1868142.1000000001
