coin,tf,signal,group,n,mean_next,stdev_next,p50_next,p90_next,p99_next,p99_9_next
LIT,1h,prev-2sig,no,4885,0.007544834530248116,1.4746409349863951,-0.05456343567766808,1.6619060171182067,4.35682311363405,7.522261021184221
LIT,1h,prev-2sig,yes,115,0.3286923392508077,2.2179146566396906,0.16246011024079188,3.207314460682051,5.8157009722646675,7.288666243460552
LIT,1h,prev-3sig,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,prev-3sig,no,4970,0.0102410507490805,1.4817193031219706,-0.051111230509537364,1.6672877870553633,4.397579035368758,7.521903826155736
LIT,1h,prev-3sig,yes,30,0.7919371157058279,3.0247741450668686,0.7900159733098322,4.955442783864579,7.012414232357214,7.42208340791388
LIT,1h,up5,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,up5,no,4906,0.01782629705930947,1.493606509541633,-0.03940683821644919,1.6805841561003176,4.425105765446571,7.472748483431793
LIT,1h,up5,yes,94,-0.13616678381773756,1.6342855470266888,-0.47502449451836126,1.5052886854075844,4.775653948253341,8.399903541719526
LIT,1h,vol_top1,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,vol_top1,no,4949,0.007472723858227473,1.459388855687719,-0.0464801825403538,1.6657829487634943,4.266353242160632,6.661253022372665
LIT,1h,vol_top1,yes,51,0.7386985356811204,3.5429658294836117,-0.31205481310629946,5.89798850574712,8.798243053721743,8.80216245226638
LIT,1h,vol_top10,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,vol_top10,no,4499,0.018469847989752052,1.3654011940769315,-0.03721362949179463,1.6137379867331407,4.022643951249716,5.652210603227086
LIT,1h,vol_top10,yes,501,-0.01684572936484944,2.3692508095283187,-0.15268402442945028,2.7730176039881593,7.5217735550277,9.00007595789226
LIT,1h,volspike_top1,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,volspike_top1,no,4949,0.010940424181061998,1.4706527328385757,-0.04751171218950745,1.667498802457183,4.341255252389732,7.117572664164573
LIT,1h,volspike_top1,yes,51,0.4021956161182172,3.109958245722921,-0.31825795644890853,4.880772585139659,8.798243053721743,8.80216245226638
PUMP,1h,prev+2sig,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,prev+2sig,no,4843,0.009475621686865016,1.1572634729372888,0.0,1.291005493676779,3.373452094914491,5.476357800315308
PUMP,1h,prev+2sig,yes,158,-0.09647070419079289,1.7329959076819308,-0.3947061672732566,1.9251399253731327,4.540291721897815,6.94734807297328
PUMP,1h,prev+3sig,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,prev+3sig,no,4952,0.006127695997148175,1.1700534410667554,0.0,1.3032610959940514,3.4488499928611063,6.053869172228643
PUMP,1h,prev+3sig,yes,49,0.006198244682944154,1.9358428689584966,-0.03702332469455172,2.358256118136759,4.025956410658112,4.0962161205457
PUMP,1h,prev-2sig,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,prev-2sig,no,4874,0.0006005212820550555,1.1611593414754022,-0.01606167683905757,1.2928249622496744,3.3864963025806505,5.455734996352072
PUMP,1h,prev-2sig,yes,127,0.21827656565831235,1.7408160924841003,0.13979496738116826,2.1316001336249952,4.782243655535672,6.2005538579068045
PUMP,1h,prev-3sig,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,prev-3sig,no,4970,0.0022847610869894705,1.1700054539736147,0.0,1.3085448082694653,3.436525706423703,5.391870829239702
PUMP,1h,prev-3sig,yes,31,0.6223484504840112,2.190509609483578,0.13979496738116826,3.296703296703307,5.937587953841833,6.345638494632314
PUMP,1h,up5,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,up5,no,4910,0.006105695250448089,1.1789520075801347,0.0,1.3090966135262845,3.5379560487062687,6.068757234687213
PUMP,1h,up5,yes,91,0.00735275700705378,1.2236855351726803,-0.2220988339811325,1.8672199170124415,2.7261352407391097,2.9536401051921546
PUMP,1h,vol_top1,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,vol_top1,no,4950,-0.00026901542016346695,1.1626594217939403,0.0,1.2943438259448197,3.3726310476705135,5.405175864055006
PUMP,1h,vol_top1,yes,51,0.6270527626892385,2.227612768211147,0.5954743946010144,3.796728971962615,5.635328293997032,6.31541252864784
PUMP,1h,vol_top10,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,vol_top10,no,4500,0.0008811282940105372,1.1061135435838305,0.0,1.2269104904380441,3.2205762464037133,5.192693109037934
PUMP,1h,vol_top10,yes,501,0.053259455577434375,1.7042399344946468,0.0,1.9066937119675442,4.6673286991062435,6.958524606117833
PUMP,1h,volspike_top1,base,5001,0.006128387236021201,1.1796543945366276,0.0,1.319406267179768,3.5357417371252975,6.036499766027137
PUMP,1h,volspike_top1,no,4950,2.499095500143533e-06,1.1658267611156887,0.0,1.2943438259448197,3.3802918264049002,5.405175864055006
PUMP,1h,volspike_top1,yes,51,0.600699883227771,2.065255370677417,0.5954743946010144,3.941384537645276,5.754789595712129,6.327358658819349
SOL,1h,prev+2sig,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,prev+2sig,no,4871,-0.01241615310267334,0.671212506086214,-0.0013090033248785993,0.6371095471163324,1.9243138258314367,3.3542734100604945
SOL,1h,prev+2sig,yes,130,0.06619465610824707,0.9851553659040925,-0.012038379991169412,1.1777050315368156,3.131507905609617,3.576249915444642
SOL,1h,prev+3sig,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,prev+3sig,no,4952,-0.01222376980190666,0.6744843817065574,-0.0017323042515837717,0.6402977563050152,1.9352856470355748,3.349997440899252
SOL,1h,prev+3sig,yes,49,0.17670064469371535,1.172226751057306,0.28957200122641247,1.496582602532018,3.1287260919699467,3.5816631917167294
SOL,1h,prev-2sig,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,prev-2sig,no,4859,-0.013604394954135988,0.6555785596802581,-0.0023796775536877313,0.6268333660935975,1.9211877817933072,3.2575774314234094
SOL,1h,prev-2sig,yes,142,0.10021111699364132,1.2782120268359938,0.03512800870471011,1.4616038015303514,3.229789840368485,5.103808580727554
SOL,1h,prev-3sig,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,prev-3sig,no,4952,-0.013566357650257451,0.6678457567465503,-0.0021225630985499677,0.6369688621877908,1.9247131077878994,3.242118289118498
SOL,1h,prev-3sig,yes,49,0.31238421663316723,1.4906226649060514,0.18459088386459932,1.9215289670042608,4.41065506871554,5.293965738890114
SOL,1h,up5,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,up5,no,4889,-0.011263307039263487,0.681155174647718,0.0,0.6444248306492861,1.9784307532893444,3.411586283947514
SOL,1h,up5,yes,112,0.028504746838477403,0.6842738034910283,-0.06648999403980893,0.7511552457161308,2.1303280371159183,2.6046593375450193
SOL,1h,vol_top1,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,vol_top1,no,4950,-0.014861626863920776,0.6636023510002814,-0.002594670747907424,0.6343894730461264,1.9236638491333646,3.2016372117909357
SOL,1h,vol_top1,yes,51,0.4253191472031007,1.6179069515805122,0.3479884569682623,1.9236833806370202,4.512050452521277,5.304105277270695
SOL,1h,vol_top10,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,vol_top10,no,4500,-0.01915032484784703,0.6027790616150996,-0.0035101753287414272,0.5869896933189089,1.6062911750138251,3.146408486010516
SOL,1h,vol_top10,yes,501,0.06846843382487408,1.1678223179362537,0.06501579769819799,1.4423014900341702,3.063047071744762,4.848996254794013
SOL,1h,volspike_top1,base,5001,-0.010372680757658412,0.6811818723133537,-0.0013280388849845615,0.6482441401827854,2.00555640022666,3.4002004862367263
SOL,1h,volspike_top1,no,4950,-0.012150252328209396,0.6596211353685678,-0.0024121384113728883,0.6372034570088484,1.9129071261933381,3.24245074379179
SOL,1h,volspike_top1,yes,51,0.16215632461934854,1.817690220651399,0.2817208105937885,2.141080851580046,4.369761056207466,5.289876337639314
XMR,1h,prev+2sig,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,prev+2sig,no,4877,0.002309160615376092,0.8944096953688015,0.015262515262493004,0.9290711365200327,2.3106918697655083,5.101826722253563
XMR,1h,prev+2sig,yes,123,-0.2769308229503657,1.6159033557784395,-0.25365259740259827,1.308967893917474,3.5564202913286818,5.578064011379802
XMR,1h,prev+3sig,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,prev+3sig,no,4968,0.0022749924607782554,0.906605751014744,0.014056014607310985,0.9401734749094004,2.4392777542723105,5.215651153426487
XMR,1h,prev+3sig,yes,32,-1.0657149202141298,1.881575409304255,-0.797231080513211,0.7045290795895399,1.28821026628275,1.379005310868299
XMR,1h,prev-2sig,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,prev-2sig,no,4866,-0.015746934977339866,0.8793635749858433,0.006095160928709653,0.9062823281178023,2.2040232340590378,3.8234461893068397
XMR,1h,prev-2sig,yes,134,0.4016706768509701,1.8267666568363767,0.4762560265313631,2.242584483939592,5.77255139492432,6.5045274013534184
XMR,1h,prev-3sig,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,prev-3sig,no,4955,-0.01269404324042058,0.8968964868000213,0.008486803021301448,0.9178417739273526,2.2805992606864254,4.0726011831542435
XMR,1h,prev-3sig,yes,45,0.8910726523239602,2.169121627386752,0.8141243811881305,3.5203858660643808,6.059050241945194,6.5347732715668085
XMR,1h,up5,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,up5,no,4859,-0.0014606042885518585,0.9217761013440808,0.014531926642846749,0.9444086663056649,2.440404133172326,5.234887844349901
XMR,1h,up5,yes,141,-0.11137332385554809,0.8417836156109597,-0.09916584028467623,0.7649173256649933,2.2785790520555866,2.695122119366359
XMR,1h,vol_top1,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,vol_top1,no,4949,-0.003781763827424299,0.8780273491982519,0.01096461171570251,0.9224287213400861,2.2815388954175364,3.875774752812174
XMR,1h,vol_top1,yes,51,-0.08009344548593972,2.8764432028341433,-0.26483050847457834,3.0033505939689453,6.275210391173037,6.5563892864895905
XMR,1h,vol_top10,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,vol_top10,no,4499,-0.0013449523820887657,0.7831553267673009,0.014531926642846749,0.8632645044387744,2.080205639342403,3.380606638727044
XMR,1h,vol_top10,yes,501,-0.0334326829035697,1.7142515694538274,-0.055900273911335674,1.874966943460099,5.086538983234767,6.598210422391537
XMR,1h,volspike_top1,base,5000,-0.004560142980341155,0.9197181947320628,0.010670507886434422,0.9393808787022077,2.435272851516711,5.210003684531484
XMR,1h,volspike_top1,no,4949,-0.006145575798450746,0.8836702734369362,0.01096461171570251,0.9197216980825603,2.290920199228622,4.072833461678783
XMR,1h,volspike_top1,yes,51,0.14928901421229335,2.6965977181093006,-0.055900273911335674,2.746573360343052,6.275210391173037,6.5563892864895905
XRP,1h,prev+2sig,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,prev+2sig,no,4879,-0.01284528240246795,0.6015555677237775,-0.018063583815031148,0.5829173535584209,1.851755381216261,3.561236796311459
XRP,1h,prev+2sig,yes,121,0.006057921678227604,1.1011882720093502,-0.09202236851419965,1.3873626373626324,2.6534442250755492,3.439301953055177
XRP,1h,prev+3sig,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,prev+3sig,no,4941,-0.01247955495647925,0.608599675288687,-0.018244845831050238,0.5880594039669118,1.8735371474672353,3.5575500855209534
XRP,1h,prev+3sig,yes,59,-0.004705818281553007,1.181800246182284,-0.10127864286618715,1.2655557342689443,2.9181391605527356,3.4779337898723153
XRP,1h,prev-2sig,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,prev-2sig,no,4873,-0.013386504790578832,0.596039135017465,-0.018336847895850106,0.5784568161624161,1.8632976908063859,3.5419058789226696
XRP,1h,prev-2sig,yes,127,0.02593160256626009,1.1943071366896056,-0.04408004936966581,1.3489674652244246,3.1698563227271364,5.094204173927713
XRP,1h,prev-3sig,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,prev-3sig,no,4964,-0.013306051752119767,0.6074034709075531,-0.018354534548697954,0.5885613706057469,1.882379617649074,3.5406456101169814
XRP,1h,prev-3sig,yes,36,0.1142254605263034,1.5035966414646362,-0.02547361897133338,1.6037029842890793,4.517061815122915,5.27617701269455
XRP,1h,up5,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,up5,no,4909,-0.012568790633421706,0.6132760699609241,-0.017628911414713233,0.5931248133153577,1.87535746365303,3.5594529039934306
XRP,1h,up5,yes,91,-0.002625616473719376,0.8485864676686096,-0.10075105330648038,0.5991948319445717,3.4001069560719612,3.5261305694242373
XRP,1h,vol_top1,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,vol_top1,no,4949,-0.012944467788097503,0.5948357285602462,-0.01804728388377086,0.5881462495679067,1.8548125173382801,3.390521836590392
XRP,1h,vol_top1,yes,51,0.0416283679356655,1.7880414800357693,-0.20228794642856984,2.3456685578795655,5.183961622213018,5.342866993403553
XRP,1h,vol_top10,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,vol_top10,no,4499,-0.017164042862327693,0.5332077128407573,-0.018378974453225894,0.5183700403626236,1.5659765443447573,2.8102869140281093
XRP,1h,vol_top10,yes,501,0.030502803431210923,1.1232994189213126,-0.008566778034779787,1.2575523394688704,3.540133193130046,5.183961622213018
XRP,1h,volspike_top1,base,5000,-0.012387824863715122,0.6182452209438785,-0.018354534548697954,0.5933585852973411,1.8994955831515556,3.554041763962229
XRP,1h,volspike_top1,no,4949,-0.014229623397963248,0.5987014213194903,-0.018698578908016295,0.586553199064994,1.873404031381245,3.5015376792293256
XRP,1h,volspike_top1,yes,51,0.16633886035185327,1.6463884301135612,0.22249690976514636,1.9147256217923347,5.183961622213018,5.342866993403553
ZEC,1h,prev+2sig,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,prev+2sig,no,4860,0.0050640351521380475,1.228033678754229,-0.025456791406575086,1.2509369316799024,3.522988659057064,8.398052790555715
ZEC,1h,prev+2sig,yes,140,0.250239141860231,2.4494686996145925,-0.0399128103429347,3.10184298023756,7.798414187683736,9.345980596986749
ZEC,1h,prev+3sig,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,prev+3sig,no,4954,0.00963944698523092,1.240899712029002,-0.025456791406575086,1.2657325595774456,3.6686746244323145,8.394741940921833
ZEC,1h,prev+3sig,yes,46,0.2584971811954193,3.464905896883045,-0.2362053751151505,4.678582812151911,9.13346313752988,9.410214169941565
ZEC,1h,prev-2sig,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,prev-2sig,no,4905,0.008767830145205033,1.2117483302157488,-0.02686727565825997,1.2558989897988182,3.6912898841676323,8.396467809348005
ZEC,1h,prev-2sig,yes,95,0.1751419351325532,3.206662020602248,0.4102867777683761,2.6874122469815958,10.123995186861846,11.217675235353397
ZEC,1h,prev-3sig,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,prev-3sig,no,4966,0.011349312825109764,1.2171111847571252,-0.02570584008787513,1.267563816877637,3.6863109194821537,8.394319279266455
ZEC,1h,prev-3sig,yes,34,0.09658832971553447,4.968585494132945,0.16557562340841492,6.021846162191754,10.912582455868753,11.29653396225408
ZEC,1h,up5,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,up5,no,4894,0.01130262035098826,1.2776363994996323,-0.0246310966883434,1.2708706215220644,3.736971375374469,8.830745341583256
ZEC,1h,up5,yes,106,0.040845912283836786,1.3189436036069624,-0.11986815047810295,1.476278244148621,3.9710844655822646,4.301088171176291
ZEC,1h,vol_top1,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,vol_top1,no,4949,0.008461277199074111,1.1845397383746772,-0.02614379084967533,1.2631066861964069,3.5513284976939485,7.569499116268995
ZEC,1h,vol_top1,yes,51,0.34842803610991147,4.942303980985975,0.5825803383382233,6.299113200997253,11.278348413014927,11.333110557968698
ZEC,1h,vol_top10,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,vol_top10,no,4499,-0.001524427245529826,1.0926396924220654,-0.02614379084967533,1.158256190057068,3.2160712397695774,6.998214493770388
ZEC,1h,vol_top10,yes,501,0.13274069636219948,2.3629414242839513,0.026285814422144504,2.6132261910595034,6.4346026766345155,11.278348413014927
ZEC,1h,volspike_top1,base,5000,0.011928938139964653,1.278397123408273,-0.02570584008787513,1.2792218238118938,3.7668584076130145,8.75831173803863
ZEC,1h,volspike_top1,no,4949,0.014488134210224147,1.1854678661942282,-0.024829738933029866,1.2687014075345888,3.644269640001956,7.569499116268995
ZEC,1h,volspike_top1,yes,51,-0.2364134413054132,4.925628903189619,-0.7561251043354478,6.299113200997253,11.278348413014927,11.333110557968698
AAVE,1w,prev+2sig,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,prev+2sig,no,180,0.6027936775515295,11.496362103571725,-0.14014914066485806,13.999277615500885,34.418394922716516,38.13611273792321
AAVE,1w,prev+2sig,yes,8,2.6933091992488434,10.613198957450797,3.2447057875548024,12.214133818987321,21.0769953296422,21.963281480707696
AAVE,1w,prev+3sig,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,prev+3sig,no,187,0.6759270156457468,11.470140174682063,-0.1280045512729422,14.11779297851081,34.36712146950501,38.10934852123289
AAVE,1w,prev+3sig,yes,1,3.6509836275113505,,3.6509836275113505,3.6509836275113505,3.6509836275113505,3.6509836275113505
AAVE,1w,prev-2sig,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,prev-2sig,no,186,0.724571732002508,11.444565295933355,-0.10404870628069607,14.157298099514115,34.374446248535236,38.11317198076009
AAVE,1w,prev-2sig,yes,2,-2.3605032996002304,15.164190600528501,-2.3605032996002304,6.2176583042709765,8.147744665141996,8.3407533012291
AAVE,1w,prev-3sig,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,prev-3sig,no,187,0.6507333521284879,11.458334761255493,-0.1280045512729422,14.11779297851081,34.36712146950501,38.10934852123289
AAVE,1w,prev-3sig,yes,1,8.362198705238777,,8.362198705238777,8.362198705238777,8.362198705238777,8.362198705238777
AAVE,1w,up5,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,up5,no,184,0.86449883755006,11.451007721693946,0.015313607316946865,14.236308341520736,34.38909580659565,38.12081889981451
AAVE,1w,up5,yes,4,-7.254612638986239,8.673310966278187,-7.505551883018652,0.7792813723962394,1.6659257568092618,1.7545901952505647
AAVE,1w,vol_top1,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,vol_top1,no,186,0.7113987270669355,11.459109732844244,-0.10404870628069607,14.157298099514115,34.374446248535236,38.11317198076009
AAVE,1w,vol_top1,yes,2,-1.1354138405919922,13.431652472478733,-1.1354138405919922,6.462676196072623,8.172246454322162,8.343203480147116
AAVE,1w,vol_top10,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,vol_top10,no,169,0.27281525103555865,11.592755357936646,-0.5003284985091283,14.038782736504201,34.49896749204885,38.17817079272225
AAVE,1w,vol_top10,yes,19,4.418082006750348,9.45278108784504,4.4508009153318095,13.370091308188965,21.317386873872977,21.987320635130768
AAVE,1w,volspike_top1,base,188,0.691751784857798,11.441487831163679,-0.10404870628069607,14.078287857507506,34.3597966904748,38.105525061705684
AAVE,1w,volspike_top1,no,186,0.6696439845669412,11.495606155782903,-0.10404870628069607,14.157298099514115,34.374446248535236,38.11317198076009
AAVE,1w,volspike_top1,yes,2,2.747777211907482,4.860682555009178,2.747777211907482,5.497394488581197,6.1160583758327824,6.1779247645579405
ALL,1w,prev+2sig,yes,66,6.286533566413406,21.482017120567527,3.1148708909174427,27.939166667930703,79.55774975421943,111.59776848766037
ALL,1w,prev+3sig,yes,22,4.580350247307365,12.041459675787786,2.8846758046933263,23.959684263914617,31.9121216122603,33.12875741828613
ALL,1w,prev-2sig,yes,23,3.3333584981214806,12.579634275278439,2.7850959729017744,18.680099006221578,30.36802516514492,33.197823441727984
ALL,1w,prev-3sig,yes,5,0.7172914856552299,10.665450437545916,1.3174248073577033,11.592187634548084,13.530180992133667,13.723980327892226
ALL,1w,up5,yes,67,3.9562864720408313,18.424450433286395,0.8478663721980917,22.2677592139791,66.40812419753512,99.57091721169557
ALL,1w,vol_top1,yes,21,6.017179646816851,12.166366841744434,3.686939931193356,18.8026755852843,34.174444773694916,35.96454125156303
ALL,1w,vol_top10,yes,190,4.278174993947827,18.05373618349544,2.9436848371778956,22.293957546253832,65.10389584049793,112.90827393789155
ALL,1w,volspike_top1,yes,21,-1.592732381477766,16.31719598276541,-0.9290326428965545,17.031081478576326,31.030330428762355,33.29536356644267
BTC,1w,prev+2sig,base,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,prev+2sig,no,181,0.7034273256448087,6.303815461347529,0.1263814191229118,7.467875321840034,19.762207627738565,21.63461635845577
BTC,1w,prev+2sig,yes,7,2.8264264422809857,3.7409824867842003,2.773913043478271,6.945527014482288,8.54655459775472,8.706657356081966
BTC,1w,prev+3sig,base,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,prev+3sig,no,185,0.7018777880337549,6.2442090006428765,0.1263814191229118,7.434034921766294,19.72303950250815,21.629303937840618
BTC,1w,prev+3sig,yes,3,5.752646750477545,2.975272813821969,5.759580656502705,8.131473372461869,8.66514923355268,8.718516819661762
BTC,1w,prev-2sig,base,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,prev-2sig,no,183,0.768247919672151,6.230463887697215,0.17319477751132073,7.470818108616527,19.74262356512337,21.631960148148213
BTC,1w,prev-2sig,yes,5,1.3031923475347316,7.085343207468545,4.9034975996864905,7.112839014242236,7.432371691080254,7.464324958764056
BTC,1w,prev-3sig,base,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,prev-3sig,no,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,up5,base,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,up5,no,177,0.7039056014619192,6.304687712426469,0.17319477751132073,7.477806815246715,19.801375752969005,21.63992877907096
BTC,1w,up5,yes,11,2.046730870810691,5.026799932474552,2.5141108397596312,6.666804076963517,10.130701683649082,10.477091444317638
BTC,1w,vol_top1,base,188,0.7824751650940283,6.233942338460711,0.17449322309929238,7.475323941895045,19.693663408585333,21.625319622379223
BTC,1w,vol_top1,no,186,0.6902244524329454,6.196308901711988,0.14978809831711626,7.42557482174786,19.713247471200553,21.62797583268682
BTC,1w,vol_top1,yes,2,9.361791442574718,3.9336447672892105,9.361791442574718,11.586996954358062,12.087668194509314,12.13773531852444
