feature,bucket,tf,n,mean_next,median_next,p90_next,p99_next,|mean|_next,median_abs_next,range_median_next,range_p90_next,split1_median,split2_median,h1_n,h2_n
vol_per_move,50-90,1d,4085,0.00020174430169473485,-0.12630120800993794,7.293164688708468,16.027098041564027,3.2257084388362176,2.2130627774255007,5.758403002900522,13.337136905974779,-0.18035557162288662,-0.12086277426552883,1088,2997
vol_per_move,90-99,1d,919,0.20389009446437295,-0.04450519757129845,6.845295642299798,15.676859218527866,3.2250906649840285,2.2787254586417838,5.697489283527251,13.363953456445715,0.2377476538060419,-0.09964636296919682,203,716
vol_per_move,>99,1d,109,-1.2242761038280228,-1.0608437216213962,7.361217238932991,11.116725532060544,2.8600513430615986,2.206951235628396,5.266165413533825,12.174890322830027,-2.206951235628396,-0.8993528184434108,23,86
vol_per_move,<50,1h,29840,-0.004359054416914811,-0.005018122523459123,1.3029380319605968,3.111797598948422,0.5702916314067409,0.3716566560983292,0.9345266851564163,2.2449560920862774,-0.007307886220941917,-0.003274110626988458,16038,13802
vol_per_move,50-90,1h,23876,0.001838298733496771,-0.00898902336189944,1.505549676303053,3.6897457382081944,0.6464434403220187,0.40207811830032525,1.0229818996493456,2.6167317062265374,-0.023547616644792324,0.0,11113,12763
vol_per_move,90-99,1h,5376,0.00521771368856153,-0.017365195450264048,1.5392127222030594,3.731966090749528,0.6599508427842681,0.40363503951438284,1.0278962647469019,2.687545877171508,-0.03237782757778418,-0.004935788526505558,2430,2946
vol_per_move,>99,1h,599,-0.024462926935418395,-0.0502169371685679,1.66184363337043,4.087053997385251,0.6983592216203426,0.445144672018416,1.097052093148464,2.8968161632574367,-0.11703251220277489,-0.028879000293574597,267,332
vol_per_move,<50,1w,723,1.720408816000605,0.46648147177523747,18.706646884904544,42.34362394554471,8.503963988339326,5.615524768812974,16.583088362441632,39.982814564015754,0.9356998742653388,-1.109511649199646,549,174
vol_per_move,50-90,1w,582,0.37615288075107867,-0.24814252824145178,16.789928305941256,38.85747807250892,8.0528420152203,5.563475206715507,16.531640642180438,35.75833253442444,-0.4156743883957481,-0.21602769318861403,139,443
vol_per_move,90-99,1w,131,-0.5955674623897599,-1.2717789368549615,20.89903814696068,41.47248907137274,8.761741506625272,5.6243430733655675,16.14589521207081,42.11767066258714,-1.4884190890719684,-1.0627318388893303,33,98
vol_per_move,>99,1w,19,0.8816231770563467,-0.7376090671943891,19.869845632964562,32.40026644211202,8.593824815525036,6.7128601462793425,18.19586491060262,36.505071900275446,-2.3268242548818097,-0.622945024745114,3,16
vol_per_move,<50,5m,29493,0.000467668431220488,0.0,0.28055081901979134,0.7042261280811587,0.11996686648465021,0.07449483192103479,0.14896298842673275,0.42770956859690484,0.0,0.0,15038,14455
vol_per_move,50-90,5m,23598,0.002414743375480442,0.0,0.32804811839355125,0.8002539119708384,0.1386101168873027,0.0845614549153273,0.17400947287307356,0.5152949129626377,0.0,0.0,11542,12056
vol_per_move,90-99,5m,5312,-0.008005264289621493,-0.0030811020124865696,0.3337270624567372,0.9018507468096171,0.14414855464298293,0.08585479592554401,0.17654636321231543,0.5431379424593081,-0.005608210420049442,0.0,2639,2673
vol_per_move,>99,5m,595,0.009675287938889995,0.004215140785701621,0.3406687018703282,0.8538962738492983,0.14496361115373343,0.08388465069165685,0.18073479992092467,0.594077869218652,-0.009352707300269714,0.012813394268151868,292,303
weekday,0,1d,1468,-0.1686463630584726,-0.424270423587747,7.247299031701119,15.370675131153591,3.2799785301372735,2.222794026538988,6.230946025699769,13.52007948191044,-0.2847222222222223,-0.5501060445387007,735,733
weekday,1,1d,1468,0.5784544208556326,-0.08662234302301286,7.775773942621646,17.481327551333596,3.4921862734982905,2.5016763734450276,6.189019275024017,13.36050341307415,-0.09160038149078065,-0.08631126312934612,732,736
weekday,2,1d,1468,-0.4677765129509502,-0.5971716946417571,7.7858731726588575,17.99257163181282,3.5091730485490147,2.4503899408965966,6.039189019792145,13.457436061658303,-0.3662918202603671,-1.09503496195964,731,737
weekday,3,1d,1460,0.33649951759734087,0.20000310492396256,7.552916859392181,17.141549754289986,3.3956867603919587,2.431582272441557,5.987873853346102,14.020583833457557,0.4313487241798253,0.016521643352795934,733,727
weekday,4,1d,1460,0.2993600938058259,0.06760603489714967,5.624992966611356,14.370325901958502,2.326717583779839,1.3108063123398073,4.002202581060587,10.580278545000116,0.10484930315759478,0.040597654429652685,732,728
weekday,5,1d,1462,0.005235100882699973,-0.20981956047025907,6.215847968942316,14.924760207957025,2.785958172540125,1.8605952062103026,4.6997207748338,11.470373611778177,-0.2071329040033154,-0.22449111749087702,731,731
weekday,6,1d,1464,0.37884547265009444,0.2762284255747649,7.74750157903354,17.32832289381679,3.457981229357228,2.357731730665824,6.45115120093908,14.646495516874408,0.27573675905707695,0.27672009209245285,733,731
weekday,0,1h,8640,0.029082631531692625,-0.0030769377938000275,1.4129513528565472,3.1454515025605354,0.6336409730228757,0.43336893220307093,1.0624345344340318,2.4107409923065846,0.030916571782024782,-0.038348292160783615,4320,4320
weekday,1,1h,8640,0.003787304313881937,-0.012636280861522131,1.4877090658591932,3.4896460822360966,0.6363048326774964,0.4049250292418871,1.0266424641994956,2.5385324579011925,-0.027767565287806217,0.0,4320,4320
weekday,2,1h,8640,-0.0058506730715633835,-0.023583902015805736,1.5134723817906781,3.5506318379450255,0.6644641011471193,0.44698038805834894,1.0940744465465788,2.577433062121255,-0.030527990871975774,-0.015791301344897368,4320,4320
weekday,3,1h,8604,-0.04119207216308601,-0.02230802580191482,1.467027382553353,3.76651451537902,0.6465235827513298,0.4144856364843519,1.0318109186235644,2.572915287028911,-0.03491894623314784,-0.013209593522817142,4320,4284
weekday,4,1h,8352,0.004765163472119607,-0.0012518194820010375,1.538461538461533,3.903700852006709,0.6663167795721477,0.40863379959442114,1.0130594129592332,2.6428819254351605,0.01004974624390087,-0.01550888529886496,4233,4119
weekday,5,1h,8498,-0.0007194096404044972,0.0,1.1458246151790719,2.9506588929040007,0.4883116734563435,0.2829944828018127,0.7443723019404513,2.0800513687421933,-0.0102977849027297,0.009644650464890603,4178,4320
weekday,6,1h,8640,-0.0005330951961103254,-0.0018988675492326301,1.2309728155556732,3.121819316060338,0.5324333173606411,0.3271760172170457,0.8580169392493351,2.2222153131140976,-0.04502937761264869,0.026002382232381827,4320,4320
weekday,3,1w,1468,0.9224629266887248,-0.020340257782214266,18.536216033247598,44.03828233618285,8.412956693063048,5.61993392108927,16.53299058719594,38.892026711722586,0.3969238402381503,-0.5003284985091283,737,731
weekday,0,5m,8821,-0.0024542308785777027,-0.00488019130351347,0.33143939393939226,0.8423302339635397,0.1410039328383511,0.0854381374486124,0.17072268980665545,0.5275779376498877,-0.007112274363108018,0.0,5365,3456
weekday,1,5m,10368,0.0021875404826432535,-0.0012172244855168657,0.33101975274331175,0.837937249972447,0.14141959118872344,0.08712596221007729,0.17526348733939429,0.5155204262178518,0.0,-0.0019657261350225497,6912,3456
weekday,2,5m,10368,-0.0004277871899584177,0.0,0.3327895473324585,0.7923183855820523,0.14447435179395368,0.09094571676341867,0.18637768797172602,0.512371885119798,-0.0018073377914262778,0.0,4041,6327
weekday,3,5m,9984,0.0036158852517795027,0.0,0.2964101833097245,0.7159248541637953,0.12870546316896947,0.0833767589549117,0.16541553349623808,0.45093287010108385,0.003119578256904898,0.0,3456,6528
weekday,4,5m,6912,-0.005889708896380618,-0.0028589157224423456,0.2976000409861414,0.7103592185779743,0.12835972531150436,0.08165397362760451,0.16593056513810894,0.45750637725512644,-0.008044767571274702,0.0,3456,3456
weekday,5,5m,6912,0.001982791713436412,0.0,0.23306138735802354,0.5908884375136344,0.09633518168169727,0.05610437293716575,0.11171698561750079,0.3730886728926157,0.0,0.0,3456,3456
weekday,6,5m,6912,0.004580417532987159,0.0,0.26552730335865027,0.7430807338281715,0.11055821406721088,0.06292190210671622,0.12321936249738845,0.4222622815567343,0.0,0.0,3456,3456
