coin,feature,bucket,tf,n,mean_next,median_next,p90_next,p99_next,|mean|_next,median_abs_next,range_median_next
HYPE,vol_per_move,50-90,1w,35,0.5853814333849434,-1.2501586495748174,,,9.960002146788506,7.7363587250135035,26.075314279271655
SOL,vol_per_move,<50,1w,89,2.578721079635817,0.44913999897921997,,,9.737750718172068,7.406762948784873,19.788373443447956
SOL,vol_per_move,50-90,1w,72,0.5421977814000398,1.4869479341049763,,,7.073022327843845,6.280662549032373,15.726391009825573
XRP,vol_per_move,<50,1w,82,2.6241193794269235,-0.5431222463814445,,,8.458283271530009,4.7379819352699855,12.305137310546545
XRP,vol_per_move,50-90,1w,65,0.006343732551468051,0.3599210495762062,,,6.509353769133934,4.7460744093931195,14.171438960094529
AAVE,vol_per_move,<50,5m,2497,7.038123317791116e-05,0.0010865431629314415,0.24917176345856443,0.4847004444962439,0.1143322321895704,0.08304321441117146,0.15596072931275826
AAVE,vol_per_move,50-90,5m,1999,-0.004582981998059555,-0.008862596519210175,0.3103019377629979,0.642740404838915,0.14283405878322258,0.10629869934515312,0.19231831997790175
AAVE,vol_per_move,90-99,5m,450,-0.007126635708056975,0.0,0.2890594528875279,0.5484441978236975,0.13266722569771933,0.09859155059128155,0.19244359388222898
AAVE,vol_per_move,>99,5m,50,-0.005014175441218072,-0.00434747995087803,,,0.11414652091309563,0.10364810290758864,0.1956026381709502
BTC,vol_per_move,<50,5m,2453,-0.0002380910803749286,0.0,0.1209673668941047,0.28484449662698813,0.05326427344233766,0.03560757357607969,0.07496251874062969
BTC,vol_per_move,50-90,5m,1963,-0.0011666311404986084,-0.0015401201293729905,0.13947563989022524,0.31144775445435563,0.057702854433583535,0.03600895527060555,0.0788009888751545
BTC,vol_per_move,90-99,5m,441,-0.002115411502653911,-0.0015596974186959933,0.14499012833169012,0.25154970109207797,0.05653660937272766,0.03771094560196531,0.08391086801131244
BTC,vol_per_move,>99,5m,50,0.02449911713951547,0.010051298987201474,,,0.05841733116042214,0.04665441167127082,0.09063531063434399
CRV,vol_per_move,<50,5m,2477,-0.0030848571561779667,0.0,0.2910088122872878,0.706605228894426,0.13028075494950928,0.09107031587021197,0.1424322399564354
CRV,vol_per_move,50-90,5m,1980,0.013513757775049514,0.004884607194433066,0.4129822115653804,0.9280752482345146,0.1837524580761035,0.1243415552018734,0.21491654036889232
CRV,vol_per_move,90-99,5m,446,-0.009668378864074808,-0.004277649949319118,0.43884982720407417,1.119419746225798,0.19491752948026048,0.11716396295516351,0.22534979518813486
CRV,vol_per_move,>99,5m,50,0.07010436529259367,0.027118036066842155,,,0.1536850993572156,0.08284691089056606,0.2306450162620799
DOGE,vol_per_move,<50,5m,2489,0.0010699404614140484,0.002854777470107095,0.17000640018788096,0.3680897640125503,0.07864179205309095,0.05651793031339336,0.09704996646067138
DOGE,vol_per_move,50-90,5m,1992,-0.002120561265595452,-0.001418053199769842,0.17868675195336306,0.380254369222027,0.08358536666814867,0.060231463327625745,0.106579355327306
DOGE,vol_per_move,90-99,5m,449,-0.0019678392688199414,-0.00989833001032725,0.19231522991618677,0.5361805140084502,0.0882031476714971,0.060871850919297366,0.11098617053902278
DOGE,vol_per_move,>99,5m,50,-0.008787746982796163,-0.01923509475847407,,,0.07864545842570858,0.06177245087244376,0.10667611984648068
ETH,vol_per_move,<50,5m,2412,-0.0019118030063035689,0.0,0.15860260547170046,0.3653796357426551,0.06903637253149222,0.046843283320574525,0.09942178390417353
ETH,vol_per_move,50-90,5m,1930,0.0004271455317218954,0.0,0.18399624950263715,0.44667915210968295,0.0806465450254993,0.04997092108015022,0.1118062026614238
ETH,vol_per_move,90-99,5m,434,0.0002900259727233573,0.0,0.186945939858163,0.3896227771592184,0.08274529925897865,0.057829738960368804,0.12744606053510707
ETH,vol_per_move,>99,5m,49,0.008569238633961338,0.021232549498373388,,,0.1094623496987945,0.08543813744859019,0.1312404850648328
HYPE,vol_per_move,<50,5m,2486,-0.0013768807017848544,-0.0019135094210365189,0.26534826800349576,0.5035082342302288,0.12029775385795984,0.08912315964414441,0.18878730645736333
HYPE,vol_per_move,50-90,5m,1990,0.0025530048389803962,0.003601005935904844,0.2954180504445337,0.5812482743079134,0.13406543632800236,0.09868276356916894,0.2241831122571429
HYPE,vol_per_move,90-99,5m,448,-0.005730458822766779,-0.0082065349362892,0.3031187448221107,0.6040407184640391,0.14413392058611807,0.10717647511080952,0.22502394326426
HYPE,vol_per_move,>99,5m,50,-0.036243474741470605,-0.009961001097485989,,,0.18164942141138568,0.13015913314154415,0.2446215635511137
LIT,vol_per_move,<50,5m,2485,0.0012402210323310566,-0.012271946330677519,0.480806157292819,0.984257006843728,0.2203663656099574,0.16138219100056972,0.33126645714771213
LIT,vol_per_move,50-90,5m,1988,0.0026542934206081775,-0.004480178649157729,0.525799124954508,1.0203026495784995,0.24459475455200516,0.18470034774980548,0.3672517394054295
LIT,vol_per_move,90-99,5m,448,-0.011941804728276563,-0.025482978132546075,0.6023390773041826,1.19371931972923,0.2653317340285722,0.19819550030570343,0.391373721751943
LIT,vol_per_move,>99,5m,50,0.013025749613021276,0.008274378387318482,,,0.2861181153449772,0.20023359214559888,0.4221514197123971
PUMP,vol_per_move,<50,5m,2367,0.009878067778797415,0.0,0.5753213301858473,1.1454402974468487,0.2647121129987304,0.20171457387796465,0.4314994606256691
PUMP,vol_per_move,50-90,5m,1892,0.013332541951420642,0.0,0.6619211514393009,1.3393825800061667,0.30730304062119623,0.2327205152801437,0.511989081294369
PUMP,vol_per_move,90-99,5m,426,-0.034435318324545314,0.0,0.7574563429872561,1.4329698048157369,0.3477760811324823,0.2514325537010087,0.5691515904545825
PUMP,vol_per_move,>99,5m,48,0.05249838431142748,0.0,,,0.3578914393917605,0.3218916564039276,0.6596679902505554
SOL,vol_per_move,<50,5m,2491,-3.249682375322409e-05,-0.0012990555865899367,0.16491166412090363,0.35912102254336703,0.07466468830247106,0.05300425393113262,0.10970783758016273
SOL,vol_per_move,50-90,5m,1994,-0.001007900405352656,-0.005446144887205628,0.1827781550313601,0.4240942654187653,0.08418727613147228,0.05895820668419538,0.1141494274809671
SOL,vol_per_move,90-99,5m,449,0.003117025528206986,0.0,0.20019736390229023,0.42376378370191453,0.08627557639990877,0.06292853678042665,0.11750720756418288
SOL,vol_per_move,>99,5m,50,0.002403168937484601,0.0034144626110177434,,,0.06652338460495866,0.05341810973401584,0.11302281351753249
XMR,vol_per_move,<50,5m,2466,0.004236511147670995,0.0027516754619205663,0.2409273430865,0.4941178533230286,0.10752427963618731,0.0781483091912949,0.13948123685184238
XMR,vol_per_move,50-90,5m,1973,0.0020966977941083466,0.005092816582230597,0.2663426751668796,0.5622518308610798,0.11573831384396777,0.0774357697945316,0.15537764668702594
XMR,vol_per_move,90-99,5m,444,9.149859592424356e-05,0.005019017559260153,0.2310353744306259,0.48191012395878213,0.10811071071930796,0.07431869388266343,0.15268344025661218
XMR,vol_per_move,>99,5m,50,0.005753958279036686,0.003930274069940953,,,0.11807944903533517,0.07072481404239439,0.148365817126532
XRP,vol_per_move,<50,5m,2376,-0.0016348986819314224,0.0,0.1570076225007544,0.35637011935574225,0.07181319870789687,0.05544774097812066,0.09934933318045144
XRP,vol_per_move,50-90,5m,1901,-0.0007666629616233351,0.0,0.16962682099381787,0.38567493112947604,0.07942776019718313,0.05689360895124729,0.10913781129079064
XRP,vol_per_move,90-99,5m,428,-0.011530106258145911,-0.009281635844982095,0.17126977868616286,0.47487653976189886,0.07862863980878573,0.05574963729283455,0.10293886041551381
XRP,vol_per_move,>99,5m,48,0.004734277110984379,0.00018677251442666964,,,0.0776147577324716,0.05849943947305869,0.12309246421677106
ZEC,vol_per_move,<50,5m,2494,-0.002298139200296539,-0.002003166149061597,0.2976885267798335,0.6207555777034618,0.13715332291517904,0.1013641930987963,0.20260112009633457
ZEC,vol_per_move,50-90,5m,1996,0.0044214075733805674,0.0019497747342334115,0.32621257881469967,0.6910423745753113,0.1525403632767376,0.1147732768513654,0.2322430897904732
ZEC,vol_per_move,90-99,5m,449,-0.016109043464149014,-0.012502865239949479,0.33028666221239567,0.5326155476695638,0.1484435715014986,0.10816657652785722,0.22827006710352207
ZEC,vol_per_move,>99,5m,50,-0.01394624445017345,-0.004328264334912957,,,0.14244314053224794,0.09513445474172433,0.24019626032642105
AAVE,weekday,0,1d,161,-0.5983299881526448,-0.9457118105688722,,,3.6418289360029,2.8796769341265405,7.254980881465093
AAVE,weekday,1,1d,161,0.923320002936349,-0.34606623444891627,,,3.8968530673441353,2.8836059071926767,6.924107142857139
AAVE,weekday,2,1d,161,-0.33216835102168607,0.09682299546140971,,,3.652538339008926,2.8986477440085534,6.807097644495178
AAVE,weekday,3,1d,160,0.18962793957738203,0.3827859997559191,,,3.4550225178757126,2.7422399427490585,6.7637994007269455
AAVE,weekday,4,1d,160,0.05348275275654912,-0.03918588963889302,,,2.693925719532273,2.0264600280874623,5.173226984623874
AAVE,weekday,5,1d,160,-0.24353171344183883,-0.6469131367437264,,,3.019112417431289,2.495014302340981,5.573678469050798
AAVE,weekday,6,1d,160,0.900173167676131,0.41356217176432564,,,3.9317500186341574,2.815370809376505,7.30236911348955
BTC,weekday,0,1d,181,0.011231564825123368,-0.12003841229193402,,,1.9134749989355784,1.4771328472682477,3.6198477863553293
BTC,weekday,1,1d,181,0.34756841857441173,-0.036076567208520594,,,2.007971979785747,1.5274833740554383,3.6014977153494674
BTC,weekday,2,1d,181,-0.32930039480669104,-0.37618346307595196,,,1.8261440639370015,1.4059629786632666,3.521409508514206
BTC,weekday,3,1d,180,0.10109109993551556,0.12326096187803559,,,1.8487189317047277,1.3136480799211092,3.6378891239313567
BTC,weekday,4,1d,180,0.000452941726585459,0.014774536751893663,,,0.7188183586094565,0.4579850498582727,1.5663986841315658
BTC,weekday,5,1d,180,0.21070182668135545,0.09358610267520273,,,1.423979867287537,1.042176368669806,2.4514049638881223
BTC,weekday,6,1d,181,0.41161047199722567,0.19425611335415205,,,2.1145788451861103,1.3662077062653433,3.8665627667074847
CRV,weekday,0,1d,170,-0.3066578973505163,-0.7605687561222929,,,3.564767712028007,2.54367492897295,7.160946945880566
CRV,weekday,1,1d,170,0.9883066964091157,-0.002435136899892054,,,4.267084673090581,3.2597884804700272,7.38294036870006
CRV,weekday,2,1d,170,-0.5491706256779806,-0.9469984433419953,,,3.8221424546511438,2.760115487467929,7.451601301792245
CRV,weekday,3,1d,169,0.2724615920774545,0.09409246891258771,,,4.087300926559144,3.0166719620073223,7.53942899418233
CRV,weekday,4,1d,169,0.1750268919911507,-0.0582252930673266,,,3.08011820966396,2.2029325513196474,5.500537207455496
CRV,weekday,5,1d,169,-0.5614600015602655,-0.7719549560303851,,,3.164141439615768,2.4288747346072226,5.9980767689718775
CRV,weekday,6,1d,169,0.2564073736616302,0.46747519294376705,,,4.320792181107653,3.217173773925186,7.671164417791109
DOGE,weekday,0,1d,176,-0.4428865221566543,-0.4958146964702981,,,3.0708412537450083,2.0742979062085554,6.197076989500023
DOGE,weekday,1,1d,176,0.46848996870147647,-0.1117711923286635,,,3.147430047074564,2.457590790531916,5.9540959278288055
DOGE,weekday,2,1d,176,-0.5689653345742706,-0.900010099238191,,,3.1891612060384786,2.3681779577046647,6.03962462310273
DOGE,weekday,3,1d,175,0.6142183376230191,0.5255401384756331,,,3.351185722627241,2.296343242884702,5.948802040630404
DOGE,weekday,4,1d,175,0.49155361470908004,0.12183759764925473,,,2.6153623286229446,1.640362868149614,3.943163661264551
DOGE,weekday,5,1d,175,-0.1306853195171105,-0.6142878810860064,,,2.891969994309584,1.9254735792622157,4.61823820081438
DOGE,weekday,6,1d,175,0.07817829116346742,-0.06118163994602854,,,3.3552981469349,2.326392927765497,6.191848409769993
ETH,weekday,0,1d,181,-0.2395651137685555,-0.15037593984962294,,,2.404418380709213,1.7813159746657314,4.8020746393227585
ETH,weekday,1,1d,181,0.4481702555850004,-0.044662795891026175,,,2.6447330845027444,1.888811600406659,4.7635975826519825
ETH,weekday,2,1d,181,-0.39937271254145024,-0.33761317714461336,,,2.569375479041587,1.8459982298646982,4.548297739254752
ETH,weekday,3,1d,180,0.06410491537224103,0.21538623014406566,,,2.435670350057653,1.887559158431712,4.596153906822339
ETH,weekday,4,1d,180,0.11587425223737162,0.12863464287976578,,,1.3376050137071291,0.7633029299987215,2.651533306625975
ETH,weekday,5,1d,180,0.1480469480994684,0.023226226534511785,,,1.9330758291782792,1.1807214743340733,3.3722816787914702
ETH,weekday,6,1d,181,0.3238722911657732,0.3486781127245431,,,2.663749178461543,1.9872515935508095,4.90537848605578
HYPE,weekday,0,1d,88,-0.2489659618190422,-1.1187371938316037,,,4.3504341200753665,3.825698397353927,8.698874320859485
HYPE,weekday,1,1d,88,1.2957017292534736,0.78237468422927,,,4.57503913351415,3.4251614606553904,8.596596521228665
HYPE,weekday,2,1d,88,-0.5796414033642442,-1.3658901378280908,,,5.205817475720344,4.045720951747556,8.896712176940703
HYPE,weekday,3,1d,88,0.9037746960267669,0.445905647329603,,,4.257271733166006,3.0078054979234716,9.313333349018983
HYPE,weekday,4,1d,88,0.7001976825946816,0.40827845332822577,,,3.341328514673476,2.2284993981594226,6.533175748960588
HYPE,weekday,5,1d,88,-0.0671926035183772,0.3821091992407877,,,3.7623867844843244,3.4183072601789877,7.360645122707362
HYPE,weekday,6,1d,88,0.7871069578564942,0.19697708318586749,,,4.315288906642322,2.8644648745316523,8.848195920105747
LIT,weekday,0,1d,34,1.6044424703047853,2.6950675370742916,,,7.172606313397083,5.723170450299425,12.828264889731162
LIT,weekday,1,1d,34,0.08883858730578817,-0.9009922300290962,,,5.1057601786618605,5.023433724730342,11.894713315253505
LIT,weekday,2,1d,34,-1.0176423956651626,-0.022157327389216164,,,5.950977725100547,5.153551316927935,11.855881094448891
LIT,weekday,3,1d,33,0.5799415708682064,0.06995758821213283,,,5.826383376319386,4.154027115706061,11.47302602879162
LIT,weekday,4,1d,33,-0.27417497013290104,-0.6999391357273232,,,3.4728923945223995,2.377500724847781,7.442960489705057
LIT,weekday,5,1d,33,-1.0011960643131619,0.4384125652853399,,,3.859352981815694,1.958199232230795,8.070010572066263
LIT,weekday,6,1d,33,0.08736804366009705,0.18369281820336258,,,4.952432786531619,4.148516905206378,10.187699209066231
PUMP,weekday,0,1d,57,0.7037467322988871,-0.5866425992779756,,,6.006306600153258,4.593548387096769,11.481291645310087
PUMP,weekday,1,1d,57,-0.09608640756860132,-0.7007419620775002,,,6.242633817113314,5.139949109414765,11.666666666666679
PUMP,weekday,2,1d,57,-2.282465181665146,-1.5777847901546238,,,6.070615260136887,5.0884955752212635,11.284722222222227
PUMP,weekday,3,1d,57,0.4194871710723141,1.1137162954278912,,,5.671784840447096,5.0317796610169445,11.077389984825494
PUMP,weekday,4,1d,57,1.1464049600696322,0.11019283746556141,,,4.108220800362987,2.6382978723404227,8.473887421255839
PUMP,weekday,5,1d,57,0.840538541725863,-0.10400416016640435,,,5.203813175367015,4.81491789590871,10.147601476014769
PUMP,weekday,6,1d,57,-0.06376095731777578,0.5901044030866887,,,4.738840779054865,3.8230383973288817,10.981481481481477
SOL,weekday,0,1d,180,-0.055939433821007356,0.12084051355040204,,,3.05651443880939,2.206962446212901,6.213714408500128
SOL,weekday,1,1d,180,0.45747009025893104,0.03415285752647046,,,3.5588940850342095,2.9867761460135034,6.643150560386438
SOL,weekday,2,1d,180,-0.11467403320061666,-0.8122134686196214,,,3.6225239401299296,2.882193458355009,6.447052160038506
SOL,weekday,3,1d,179,0.528623983321172,0.5455679102151167,,,3.4769571449772316,2.8356285190964003,6.4667842445620085
SOL,weekday,4,1d,179,0.24134398038126278,-0.04212806933076019,,,2.265808628970016,1.5314434669273513,4.174609226077007
SOL,weekday,5,1d,180,0.33444525910169687,-0.09454581723250532,,,2.758823301519351,2.090112442882708,4.883995052642009
SOL,weekday,6,1d,180,-0.026412833442958118,-0.04441283098294835,,,3.4422899717491893,2.791082447665488,6.69810683060388
XMR,weekday,0,1d,30,-0.01655411209121643,-0.5575458776051201,,,3.4849545223969614,2.944960707915895,5.559860071571595
XMR,weekday,1,1d,30,0.8582564443092899,0.1832532723761382,,,2.9039602850397577,2.0524418985420123,6.361341756671296
XMR,weekday,2,1d,30,-0.8173612313204873,-0.38338073778437787,,,3.582078857612585,2.1368649222291145,5.078113548622123
XMR,weekday,3,1d,30,-0.4013654219696711,-0.5819698907093884,,,3.506615898327416,2.5305523054442336,5.10558914515731
XMR,weekday,4,1d,30,-0.3011805227232005,0.17803973535355233,,,1.8955199525690953,1.5855048450999776,4.09055790335
XMR,weekday,5,1d,30,-0.6282366512033782,-0.0014117960534965057,,,2.5668820643817094,1.2631923267487022,4.089230497934327
XMR,weekday,6,1d,30,0.23732885396976205,-0.1352540530291435,,,2.7020776667982482,2.0043643612683515,5.189450440617675
XRP,weekday,0,1d,165,-0.2995854715238918,-0.5345282867888268,,,2.5022126593117706,1.7566258695077996,4.9809483488568995
XRP,weekday,1,1d,165,0.24749458804693603,-0.12271710098895605,,,2.6495067380398694,1.7609570661896168,4.7736976942783995
XRP,weekday,2,1d,165,-0.1470560898899706,-0.653359167305001,,,3.212577672283538,2.1471798074645054,4.7945079417665175
XRP,weekday,3,1d,164,0.09351220983469923,-0.05472329398322762,,,2.7443283072288067,1.7500919172599605,4.823352832966398
XRP,weekday,4,1d,164,0.5085848243645162,0.15414074012799484,,,1.7717531520020813,0.8245281060327736,3.191902258960895
XRP,weekday,5,1d,165,0.010811893700029973,-0.4427767354596601,,,2.3586568665881713,1.43018596527279,3.8814253324760517
XRP,weekday,6,1d,165,0.6848257754108641,0.7235316272523828,,,2.8965581673613694,1.965750576494174,5.339095518426524
ZEC,weekday,0,1d,45,0.16462735758432398,-1.5490135635018443,,,5.866758516678903,3.233358056740221,10.367602329017126
ZEC,weekday,1,1d,45,1.0117164649895636,0.4101881281676878,,,6.238369628293539,5.039454388864328,10.260197999274341
ZEC,weekday,2,1d,45,-0.504330239244631,-1.3648379719012782,,,5.793322102972561,4.2044201543698145,9.584859584859577
ZEC,weekday,3,1d,45,1.2706572855734146,0.0,,,6.414482009283355,4.551526717557253,10.618537551854379
ZEC,weekday,4,1d,45,1.2551200333579158,0.041611185086543045,,,4.928248026932206,2.2153666771929093,8.276880143980923
ZEC,weekday,5,1d,45,1.0601199144600184,0.36520415926959426,,,5.0459801817583685,4.817132798748269,9.195535115897489
ZEC,weekday,6,1d,45,0.8131032486541723,0.2825195973100936,,,5.760885278152623,4.2808941374947285,10.293846356568718
AAVE,weekday,0,1h,720,0.0469048544222198,-0.006302025439192116,1.3291334674814284,2.888463772485509,0.6270926457447233,0.4761551270005715,1.0459717928315393
AAVE,weekday,1,1h,720,-0.030300640002214912,-0.005667280230492455,1.3472030901214327,2.5558599871922962,0.5979913598880716,0.4368885690904101,1.0025668657246893
AAVE,weekday,2,1h,720,-0.0068242065040069,-0.03488649852382286,1.3235914843408174,3.049785010804956,0.633101904552172,0.4649932881632235,1.079942666644273
AAVE,weekday,3,1h,717,-0.028425929629715553,-0.03566295267634079,1.401120218364209,3.514961031581544,0.6374750395785719,0.43848110146452735,1.010307944449234
AAVE,weekday,4,1h,696,-0.024597979068343486,-0.052202794878131176,1.355984454918685,3.257138642485489,0.6355107225171683,0.4385197837052657,1.0358826204579479
AAVE,weekday,5,1h,708,-0.01965085736676915,0.015011665629482973,1.1498784040520356,2.7136365220239878,0.5094655299766766,0.3110623648858113,0.7751831049546799
AAVE,weekday,6,1h,720,-0.007768961432073591,-0.019379591068430235,1.163293028441087,2.6996720032098227,0.5078037861211042,0.3577988939276189,0.8765603384114031
BTC,weekday,0,1h,720,0.022108452656430015,-0.012193919697167654,0.7470929487021062,1.8367449387034782,0.35896045823073736,0.2514293621757757,0.5992689847478827
BTC,weekday,1,1h,720,-0.02048433666422164,-0.012235541164817842,0.7643662275828778,1.8408318379125987,0.33759239395924157,0.24172634213243116,0.5900706194180578
BTC,weekday,2,1h,720,-0.012660749656356425,-0.0070109892235104,0.767894312432238,1.7285028140183,0.35870119751082874,0.25439562530558124,0.5951088404741212
BTC,weekday,3,1h,717,-0.037907927281940805,-0.013788608102682787,0.7156248319215818,1.946451027140501,0.35111382932022844,0.2337733773377315,0.5774497767104252
BTC,weekday,4,1h,696,0.0066518510204555585,0.006268793416375207,0.7947903013611646,2.055031672777915,0.34827591854732765,0.2320436668251158,0.5553676192741098
BTC,weekday,5,1h,709,-0.005165401354519878,0.0049825610363818384,0.4252595053340236,1.5434542643329243,0.19727808345800157,0.11974744175919927,0.29456801017362644
BTC,weekday,6,1h,720,-0.0011516494062628743,0.0007673301514743436,0.5861220390494949,1.324981314408566,0.2550944442631765,0.165158813705224,0.4049322259114604
CRV,weekday,0,1h,720,0.07530821104624263,0.04187963199272504,1.2854716189878301,2.9903725647665103,0.6257731726066138,0.4922641139586015,1.0578742769772247
CRV,weekday,1,1h,720,-0.023786644468714573,-0.036577280864197315,1.3585933502850869,2.7218894621952714,0.6198227508079439,0.4536817081064737,1.05939942388957
CRV,weekday,2,1h,720,-0.0029274568312264234,-0.013018259037667068,1.514700824023916,3.2016360627052087,0.6841693725125847,0.48455890121114065,1.154806782046696
CRV,weekday,3,1h,717,-0.022568882028891072,-0.013999066728886955,1.4330277813770518,3.2501858503604866,0.6783003755292388,0.4782423410199299,1.058776167471806
CRV,weekday,4,1h,696,-0.028846101513946017,-0.011093206336426631,1.4337484084277707,3.114913923768164,0.6209361901128789,0.43564373249816435,0.9902077256324835
CRV,weekday,5,1h,708,-0.024287040869960006,-0.032964742889290966,1.1019692453169052,2.794602591688406,0.5056400913969115,0.3431088301075025,0.8011130581836012
CRV,weekday,6,1h,720,-0.023006951663980566,-0.028541581591778886,1.0913553470596904,2.4405464675925472,0.49898828135607654,0.3467006424379082,0.8463147015206677
DOGE,weekday,0,1h,720,0.002634589965592915,-0.0012024951802802608,0.9938081379808875,2.3539174631989392,0.45643463942712986,0.3272180747963205,0.7757020096911527
DOGE,weekday,1,1h,720,-0.011727585807250663,-0.02243323811111364,0.9995334718892147,2.431965262291885,0.4571089811400908,0.30039192819875105,0.753656067712313
DOGE,weekday,2,1h,720,8.829284729054976e-05,-0.01790958605883408,1.136428322274308,2.902496968633029,0.5161921881914872,0.3628681724061056,0.835343061619792
DOGE,weekday,3,1h,717,-0.05483738491484375,-0.04087861775765589,1.0053697727871125,2.25268494711165,0.4694214372790734,0.3098791154167557,0.7505309683715194
DOGE,weekday,4,1h,696,0.013896987567962664,0.018911984102309987,1.0789446672832659,2.4752608613382163,0.4704008171870742,0.3222068642939002,0.7762254939158533
DOGE,weekday,5,1h,708,-0.008853956766951263,-0.008050577341411902,0.7856659632698628,2.4903503231413047,0.3533230286667807,0.20229416596894145,0.5163859606289638
DOGE,weekday,6,1h,720,-0.018860060704865025,0.0063812397368301355,0.9640757296513447,2.152138607372063,0.39422423717382143,0.25065393225367494,0.6375315333865468
ETH,weekday,0,1h,720,0.04127273687163508,0.010732549766778732,0.9885702876995998,2.5136757546695527,0.46685850243668015,0.3163752480064119,0.8021891418890121
ETH,weekday,1,1h,720,-0.02047225189986146,-0.016377419493723844,0.9793013865110669,2.3652991370271437,0.431419112921592,0.28578097395365876,0.722143885284841
ETH,weekday,2,1h,720,-0.0034181406104850606,-0.014763208828272312,1.0498219498436026,2.057617413439959,0.4649556295953689,0.3104893360936445,0.7685981115422352
ETH,weekday,3,1h,717,-0.06196259011200915,-0.04668049792531104,0.954525976618825,2.4616364144443073,0.4359304840849909,0.28092474900984765,0.7314169076373455
ETH,weekday,4,1h,696,-0.010273660163693547,0.005133085473896237,0.9238028660672748,2.530512017032595,0.4228625231669895,0.28050439070385624,0.6786181117126595
ETH,weekday,5,1h,709,-0.0030026271977098146,0.015680535228934644,0.5922416146722422,2.057367661616955,0.2662303995993767,0.13503294803931531,0.37892457596536644
ETH,weekday,6,1h,720,-0.006547865122682032,-0.01123006728925291,0.7909909144201893,2.1641846033949674,0.35175631410036506,0.22414461494853488,0.5517083414356294
HYPE,weekday,0,1h,720,0.05487060807968753,-0.019873418089633166,1.65158582610385,3.111655098456584,0.7502413861612551,0.5543994613562919,1.2901455472650167
HYPE,weekday,1,1h,720,-0.020062487758360916,-0.026683491519119418,1.5835034489313973,3.4264215436233894,0.744867651358417,0.5380048002743554,1.3040828528833373
HYPE,weekday,2,1h,720,0.05421834400353439,-0.007662877627417908,1.7486072808445374,3.2960562765437813,0.7689979594874852,0.5824486249088046,1.3752056806972899
HYPE,weekday,3,1h,717,-0.010792908117553705,0.01910493384915668,1.8248752206079304,3.4513105611337656,0.7699857078987077,0.5539120035248812,1.2683426231372936
HYPE,weekday,4,1h,696,0.017886588917291904,0.022058492857424117,1.8992386802891892,3.8833357594914326,0.8202717474657059,0.5530656283362245,1.3287479882111168
HYPE,weekday,5,1h,706,0.03643030131805871,0.038539409147175796,1.3305903158653487,2.510670976235474,0.5720586793785155,0.3837469618441558,0.964077463233946
HYPE,weekday,6,1h,720,0.017189625738781182,0.007294689900794182,1.349815101462353,2.785454137821463,0.570112299261457,0.39267945663958304,1.0019654399374034
LIT,weekday,0,1h,720,-0.003166726274801626,-0.08613673419099466,2.3676807581251036,4.944204393230052,1.093330477380361,0.8240160599727042,1.9707573780655352
LIT,weekday,1,1h,720,0.10727041586967899,0.012446325946779968,2.4644873701736136,5.032048074531383,1.1229633945192652,0.8083776361421935,2.0797496278505836
LIT,weekday,2,1h,720,0.017315601565227982,-0.09385263538471689,2.433710468450796,4.5943838710429965,1.147943027670802,0.8889008384991071,2.096170976814708
LIT,weekday,3,1h,717,-0.027806831619342845,-0.016307228178891187,2.45573406456024,4.9119679906687415,1.0845883832452963,0.7719916028983587,1.8888685127452736
LIT,weekday,4,1h,696,0.029956211820821674,-0.0633936071036234,2.6667490766878412,5.705802598598974,1.213751058312917,0.8375548507932651,1.9858985825071798
LIT,weekday,5,1h,708,0.017389948397821788,-0.032953259199219875,1.9738654407379483,3.8130373581565653,0.8794446718686293,0.6441120455372207,1.5551159212446546
LIT,weekday,6,1h,720,-0.038943260937221336,-0.09495889270955682,2.1030932648084826,4.52110571545254,0.9432780278999928,0.673113055853658,1.639144245476
PUMP,weekday,0,1h,720,0.02128494440057592,0.0,1.9648317197824183,3.5295581513458565,0.9031335445276217,0.6633139813285005,1.5856347525546552
PUMP,weekday,1,1h,720,0.00467584232175347,-0.048639524581761684,1.9764033998856902,3.9834629611397783,0.8837214169117429,0.6315789473684275,1.5929847548775578
PUMP,weekday,2,1h,720,-0.03837191439146302,-0.06250705662038669,1.8561736530131048,3.8390802017131707,0.9084535823185771,0.6948137241596986,1.622704814100803
PUMP,weekday,3,1h,717,-0.04063354783819875,-0.06868131868132954,1.9830457509590358,3.8991753305819254,0.8935801730732313,0.6831318970047295,1.5406162464985913
PUMP,weekday,4,1h,696,0.009198671580383684,0.0,1.8776832440224434,4.2266553290518765,0.8583229913155697,0.5922518324518233,1.4238576965002938
PUMP,weekday,5,1h,709,0.03253582726398878,0.0,1.5414545175534509,3.4791197782132817,0.6649847892496122,0.47460844803037805,1.0848755583918233
PUMP,weekday,6,1h,720,0.05161493215872864,0.0,1.7146966449913017,3.9837553375072985,0.7679764644474563,0.5441925967671124,1.31225030996004
SOL,weekday,0,1h,720,0.025121746565670042,-0.007039592851582066,0.9990632649680843,2.294781945412034,0.4768967872494232,0.3477440010501154,0.8463097911265233
SOL,weekday,1,1h,720,-0.029368938401952052,-0.008515956630755772,1.0433946370955693,2.137903295445625,0.4384278439706116,0.2897195597450608,0.7790759509899294
SOL,weekday,2,1h,720,-0.024535257059897772,-0.019292952066690683,1.1606823656471712,2.3002658852530744,0.49839717824294644,0.3510899472896345,0.8526642437871061
