coin,time_ms,fundingRate,premium
CRV,1770685200012,0.0000063345,-0.0004493238
CRV,1770688800055,-0.0000000653,-0.0005005222
CRV,1770692400057,0.0000107046,-0.0004143634
CRV,1770696000071,0.0000125,-0.0003468729
CRV,1770699600024,0.0000125,-0.0003512341
CRV,1770703200028,0.0000125,-0.0003917061
CRV,1770706800090,-0.0000053058,-0.0005424461
CRV,1770710400018,0.0000103105,-0.0004175162
CRV,1770714000041,0.0000056928,-0.0004544577
CRV,1770717600028,0.0000125,-0.0002204987
CRV,1770721200100,0.0000125,-0.0001071261
CRV,1770724800032,0.0000125,-0.0003420441
CRV,1770728400106,0.0000125,-0.0003371613
CRV,1770732000038,0.0000125,-0.0003604962
CRV,1770735600006,0.0000125,-0.0002898784
CRV,1770739200009,0.0000079954,-0.0004360366
CRV,1770742800070,-0.0000076025,-0.0005608199
CRV,1770746400065,-0.0000079466,-0.000563573
CRV,1770750000015,-0.0000039999,-0.0005319992
CRV,1770753600053,0.0000006021,-0.0004951829
CRV,1770757200100,0.0000038333,-0.0004693334
CRV,1770760800070,0.0000125,-0.0002268952
CRV,1770764400016,0.0000125,-0.0002620231
CRV,1770768000036,0.0000125,-0.0002160019
CRV,1770771600007,0.0000125,-0.0003703126
CRV,1770775200051,0.0000125,-0.0002475329
CRV,1770778800098,0.0000125,-0.0001775252
CRV,1770782400071,0.0000125,-0.0002359459
CRV,1770786000030,0.0000125,-0.0002834874
CRV,1770789600005,0.0000125,-0.0003532884
CRV,1770793200062,0.0000125,-0.0003561109
CRV,1770796800095,0.0000125,-0.00033515
CRV,1770800400114,0.0000018938,-0.0004848496
CRV,1770804000048,0.0000072693,-0.0004418456
CRV,1770807600086,0.0000125,-0.0003502761
CRV,1770811200022,-0.0000245327,-0.0006962616
CRV,1770814800055,-0.0000042373,-0.0005338988
CRV,1770818400087,0.0000028862,-0.0004769105
CRV,1770822000012,0.0000075277,-0.0004397786
CRV,1770825600074,0.000009885,-0.0004209197
CRV,1770829200077,0.0000110105,-0.0004119162
CRV,1770832800062,0.0000035608,-0.000471514
CRV,1770836400045,0.0000004448,-0.0004964419
CRV,1770840000051,0.0000057009,-0.0004543925
CRV,1770843600053,-0.0000007906,-0.0005063248
CRV,1770847200067,0.0000052433,-0.0004580535
CRV,1770850800087,-0.0000053148,-0.0005425181
CRV,1770854400006,0.0000125,-0.0003054611
CRV,1770858000034,0.0000083183,-0.0004334539
CRV,1770861600037,0.0000019215,-0.0004846284
CRV,1770865200057,0.0000013289,-0.0004893689
CRV,1770868800004,-0.0000022736,-0.0005181887
CRV,1770872400075,0.0000125,-0.0003993904
CRV,1770876000077,0.0000125,-0.0003792222
CRV,1770879600029,0.0000125,-0.0003241349
CRV,1770883200036,0.0000125,-0.0003042595
CRV,1770886800054,0.0000125,-0.0003808873
CRV,1770890400022,0.0000064742,-0.0004482068
CRV,1770894000008,0.0000125,-0.0003859629
CRV,1770897600064,-0.000000452,-0.0005036158
CRV,1770901200056,0.0000125,-0.0003314238
CRV,1770904800023,0.0000038334,-0.0004693329
CRV,1770908400004,0.0000125,-0.0002696365
CRV,1770912000043,0.0000125,-0.0003145758
CRV,1770915600026,0.0000125,-0.000267532
CRV,1770919200015,0.0000125,-0.0002314238
CRV,1770922800053,0.0000125,-0.0003131678
CRV,1770926400037,0.0000125,-0.0002023598
CRV,1770930000043,0.0000125,-0.0002610021
CRV,1770933600010,0.0000125,-0.000343809
CRV,1770937200072,0.0000125,-0.0003633789
CRV,1770940800092,0.0000125,-0.0003984646
CRV,1770944400083,0.0000009919,-0.0004920644
CRV,1770948000050,-0.0000141451,-0.0006131606
CRV,1770951600009,-0.0000064979,-0.0005519835
CRV,1770955200087,0.0000016057,-0.0004871545
CRV,1770958800083,0.000010273,-0.0004178163
CRV,1770962400070,0.0000116592,-0.000406726
CRV,1770966000056,0.0000125,-0.000341883
CRV,1770969600018,0.0000125,-0.0003136052
CRV,1770973200087,0.0000125,-0.0002945539
CRV,1770976800004,-0.0000050853,-0.0005406827
CRV,1770980400117,-0.0000039265,-0.0005314122
CRV,1770984000059,0.0000069006,-0.0004447955
CRV,1770987600040,-0.0000122065,-0.0005976521
CRV,1770991200092,0.0000125,-0.0003900442
CRV,1770994800081,0.0000125,-0.0003923319
CRV,1770998400038,0.0000030418,-0.0004756654
CRV,1771002000023,0.0000095099,-0.0004239205
CRV,1771005600120,0.0000004786,-0.0004961708
CRV,1771009200063,-0.0000037861,-0.0005302889
CRV,1771012800048,-0.0000186266,-0.000649013
CRV,1771016400056,-0.0000023833,-0.0005190666
CRV,1771020000018,-0.0000059258,-0.0005474065
CRV,1771023600072,0.0000099632,-0.0004202947
CRV,1771027200041,-0.0000003898,-0.0005031182
CRV,1771030800085,0.0000125,-0.0003328867
CRV,1771034400103,0.0000125,-0.000246519
CRV,1771038000007,0.0000125,-0.0003743426
CRV,1771041600098,0.0000125,-0.0002523573
CRV,1771045200016,0.0000125,-0.0001008639
CRV,1771048800103,0.0000125,-0.0003439805
CRV,1771052400037,0.0000125,-0.0003338379
CRV,1771056000001,0.0000015875,-0.0004873001
CRV,1771059600050,0.0000066027,-0.0004471788
CRV,1771063200086,0.0000054526,-0.0004563795
CRV,1771066800026,0.0000125,-0.0003455086
CRV,1771070400125,0.0000125,-0.0003892735
CRV,1771074000083,0.000010289,-0.0004176876
CRV,1771077600055,0.0000125,-0.0003642138
CRV,1771081200081,0.0000125,-0.0003642199
CRV,1771084800035,0.0000125,-0.0002913582
CRV,1771088400075,0.0000125,-0.0000784756
CRV,1771092000102,0.0000125,-0.0001143491
CRV,1771095600005,0.0000125,-0.0002088409
CRV,1771099200071,0.0000125,-0.000333178
CRV,1771102800056,0.0000125,-0.0002906172
CRV,1771106400045,0.0000125,-0.0003466908
CRV,1771110000022,0.0000125,-0.0003587758
CRV,1771113600102,0.0000125,-0.000288943
CRV,1771117200052,0.0000125,-0.0003777593
CRV,1771120800088,0.0000051486,-0.0004588114
CRV,1771124400093,0.0000030231,-0.000475815
CRV,1771128000058,0.0000125,-0.0003731356
CRV,1771131600004,-0.0000227708,-0.0006821661
CRV,1771135200027,-0.0000249658,-0.0006997261
CRV,1771138800020,-0.0000193808,-0.0006550467
CRV,1771142400027,-0.0000137773,-0.0006102185
CRV,1771146000043,-0.0000173995,-0.000639196
CRV,1771149600001,0.0000041062,-0.0004671505
CRV,1771153200015,-0.0000017184,-0.0005137471
CRV,1771156800014,-0.0000023315,-0.0005186516
CRV,1771160400012,0.0000082664,-0.0004338685
CRV,1771164000023,-0.0000041386,-0.0005331086
CRV,1771167600014,0.0000046411,-0.0004628708
CRV,1771171200083,0.0000007837,-0.0004937304
CRV,1771174800027,0.0000042834,-0.0004657324
CRV,1771178400006,-0.0000004419,-0.0005035351
CRV,1771182000023,-0.0000060503,-0.0005484025
CRV,1771185600060,0.0000005228,-0.0004958178
CRV,1771189200008,0.0000003062,-0.0004975507
CRV,1771192800058,-0.000013548,-0.0006083839
CRV,1771196400053,-0.0000345194,-0.0007761549
CRV,1771200000071,-0.0000093673,-0.0005749387
CRV,1771203600023,-0.0000217164,-0.000673731
CRV,1771207200070,-0.0000028885,-0.0005231082
CRV,1771210800088,0.0000021593,-0.0004827257
CRV,1771214400033,0.0000019261,-0.0004845912
CRV,1771218000025,-0.0000185648,-0.0006485187
CRV,1771221600006,-0.0000018456,-0.0005147649
CRV,1771225200043,-0.0000074693,-0.0005597543
CRV,1771228800025,-0.0000039729,-0.000531783
CRV,1771232400002,-0.0000151929,-0.0006215428
CRV,1771236000026,-0.0000186376,-0.0006491011
CRV,1771239600000,-0.0000185067,-0.0006480535
CRV,1771243200075,0.0000125,-0.0003793962
CRV,1771246800013,0.0000125,-0.0002982474
CRV,1771250400083,0.0000125,-0.0003211593
CRV,1771254000037,0.0000125,-0.0003648632
CRV,1771257600099,0.0000125,-0.000272997
CRV,1771261200019,0.0000125,-0.0002328572
CRV,1771264800138,0.0000125,-0.0003420007
CRV,1771268400072,0.0000115577,-0.0004075387
CRV,1771272000001,0.0000055475,-0.0004556201
CRV,1771275600070,0.0000121408,-0.0004028735
CRV,1771279200043,-0.0000102422,-0.0005819375
CRV,1771282800088,0.0000002973,-0.0004976216
CRV,1771286400063,0.0000071207,-0.0004430344
CRV,1771290000070,-0.000000816,-0.0005065282
CRV,1771293600032,-0.0000106707,-0.0005853658
CRV,1771297200021,-0.0000055737,-0.0005445894
CRV,1771300800061,-0.0000103026,-0.0005824205
CRV,1771304400038,0.0000075218,-0.0004398259
CRV,1771308000104,0.0000125,-0.0003897059
CRV,1771311600044,0.0000050437,-0.0004596503
CRV,1771315200015,0.0000103757,-0.0004169943
CRV,1771318800082,0.0000056273,-0.0004549819
CRV,1771322400097,0.0000108778,-0.0004129774
CRV,1771326000042,0.0000044464,-0.0004644289
CRV,1771329600044,0.0000125,-0.0003692952
CRV,1771333200044,0.0000103284,-0.0004173731
CRV,1771336800063,0.0000100315,-0.0004197484
CRV,1771340400062,0.0000125,-0.000352695
CRV,1771344000071,0.0000096481,-0.0004228155
CRV,1771347600038,0.0000060352,-0.0004517182
CRV,1771351200030,0.0000122544,-0.0004019652
CRV,1771354800003,0.0000125,-0.0002997981
CRV,1771358400062,0.0000032909,-0.0004736726
CRV,1771362000058,0.0000098251,-0.0004213988
CRV,1771365600051,0.0000100181,-0.0004198552
CRV,1771369200070,0.0000111814,-0.000410549
CRV,1771372800021,0.000010289,-0.0004176881
CRV,1771376400085,0.0000125,-0.0003685613
CRV,1771380000067,0.0000125,-0.0003971194
CRV,1771383600005,0.0000125,-0.0003633141
CRV,1771387200016,0.0000125,-0.0003917162
CRV,1771390800053,0.0000125,-0.0002352837
CRV,1771394400013,0.0000125,-0.0003967718
CRV,1771398000044,0.0000125,-0.000366799
CRV,1771401600085,0.0000030199,-0.000475841
CRV,1771405200065,-0.0000105227,-0.0005841817
CRV,1771408800081,-0.000006393,-0.0005511441
CRV,1771412400026,0.0000125,-0.000378996
CRV,1771416000017,0.0000125,-0.0003227804
CRV,1771419600034,0.0000125,-0.0002890569
CRV,1771423200046,-0.0000066215,-0.0005529721
CRV,1771426800043,0.0000024127,-0.0004806982
CRV,1771430400046,-0.0000054235,-0.0005433878
CRV,1771434000010,-0.0000050455,-0.0005403637
CRV,1771437600003,-0.000000412,-0.0005032961
CRV,1771441200072,-0.0000020564,-0.0005164514
CRV,1771444800039,0.0000020541,-0.0004835669
CRV,1771448400040,0.0000078558,-0.0004371533
CRV,1771452000035,0.0000125,-0.0002410546
CRV,1771455600022,0.0000124438,-0.0004004495
CRV,1771459200054,0.0000031407,-0.0004748744
CRV,1771462800073,-0.0000080044,-0.0005640351
CRV,1771466400079,-0.0000027252,-0.0005218018
CRV,1771470000021,0.0000124797,-0.0004001622
CRV,1771473600122,0.0000106374,-0.0004149009
CRV,1771477200058,0.0000125,-0.0003002558
CRV,1771480800072,0.0000125,-0.0002978852
CRV,1771484400126,0.0000056005,-0.0004551956
CRV,1771488000040,0.0000125,-0.0003998025
CRV,1771491600019,0.0000125,-0.0003241933
CRV,1771495200033,-0.0000056595,-0.0005452759
CRV,1771498800010,0.0000125,-0.0003449284
CRV,1771502400062,0.0000125,-0.0003225278
CRV,1771506000017,0.0000125,-0.0003064352
CRV,1771509600019,0.0000125,-0.0003941177
CRV,1771513200067,0.0000068924,-0.0004448609
CRV,1771516800026,0.0000005835,-0.0004953319
CRV,1771520400013,0.0000036145,-0.0004710837
CRV,1771524000000,0.0000075848,-0.0004393215
CRV,1771527600043,-0.0000005084,-0.0005040673
CRV,1771531200009,0.0000059778,-0.0004521773
CRV,1771534800023,0.0000101549,-0.0004187608
CRV,1771538400022,0.0000125,-0.0003523934
CRV,1771542000042,0.0000125,-0.000266847
CRV,1771545600035,0.0000079159,-0.0004366732
CRV,1771549200190,0.0000047194,-0.0004622444
CRV,1771552800054,0.0000125,-0.0003778644
CRV,1771556400118,-0.0000005858,-0.0005046867
CRV,1771560000085,0.0000057535,-0.0004539719
CRV,1771563600048,0.0000019664,-0.0004842689
CRV,1771567200033,0.0000016963,-0.0004864293
CRV,1771570800077,0.0000052726,-0.0004578194
CRV,1771574400069,0.0000125,-0.0002541877
CRV,1771578000018,0.000000883,-0.0004929357
CRV,1771581600018,0.0000125,-0.0003159445
CRV,1771585200029,0.0000125,-0.0003568044
CRV,1771588800020,-0.0000033537,-0.0005268295
CRV,1771592400001,-0.0000030743,-0.0005245947
CRV,1771596000062,0.0000016214,-0.0004870289
CRV,1771599600013,0.0000124865,-0.0004001082
CRV,1771603200044,0.0000125,-0.0002106062
CRV,1771606800002,0.0000125,-0.0002401517
CRV,1771610400056,0.0000125,-0.0003676109
CRV,1771614000125,0.0000104558,-0.0004163539
CRV,1771617600028,0.0000029296,-0.0004765635
CRV,1771621200083,0.0000124617,-0.0004003062
CRV,1771624800095,-0.0000023574,-0.0005188593
CRV,1771628400033,0.0000125,-0.0003951397
CRV,1771632000011,0.0000066922,-0.000446462
CRV,1771635600131,0.0000125,-0.0003835767
CRV,1771639200011,0.0000125,-0.000352783
CRV,1771642800063,0.0000121225,-0.0004030199
CRV,1771646400080,0.0000125,-0.000366646
CRV,1771650000080,0.0000125,-0.0003126844
CRV,1771653600034,0.0000125,-0.0003687506
CRV,1771657200068,0.0000010373,-0.0004917014
CRV,1771660800035,0.0000002907,-0.0004976743
CRV,1771664400020,-0.0000145617,-0.0006164934
CRV,1771668000068,-0.0000255308,-0.0007042467
CRV,1771671600028,-0.0000301124,-0.0007408994
CRV,1771675200071,-0.0000188372,-0.0006506974
CRV,1771678800019,-0.0000276825,-0.0007214603
CRV,1771682400000,-0.0000247758,-0.0006982061
CRV,1771686000011,-0.0000174809,-0.0006398472
CRV,1771689600010,-0.0000119198,-0.000595358
CRV,1771693200060,-0.0000079015,-0.000563212
CRV,1771696800086,0.0000022414,-0.000482069
CRV,1771700400111,0.0000080341,-0.0004357275
CRV,1771704000048,0.0000125,-0.0003733027
CRV,1771707600024,0.0000107769,-0.0004137846
CRV,1771711200037,0.0000125,-0.0003182557
CRV,1771714800054,0.000011624,-0.0004070079
CRV,1771718400015,0.0000024653,-0.0004802773
CRV,1771722000084,-0.0000043371,-0.000534697
CRV,1771725600046,-0.000010897,-0.0005871764
CRV,1771729200056,-0.000003712,-0.0005296958
CRV,1771732800066,0.0000034163,-0.0004726698
CRV,1771736400123,-0.0000081195,-0.000564956
CRV,1771740000012,-0.0000013818,-0.0005110541
CRV,1771743600039,-0.0000302932,-0.0007423458
CRV,1771747200009,-0.0000054357,-0.0005434859
CRV,1771750800017,-0.0000183292,-0.0006466334
CRV,1771754400091,-0.0000260114,-0.0007080914
CRV,1771758000056,-0.000011655,-0.0005932399
CRV,1771761600075,-0.0000400803,-0.0008206422
CRV,1771765200038,-0.0000337964,-0.0007703709
CRV,1771768800048,-0.0000213068,-0.0006704545
CRV,1771772400114,-0.0000294235,-0.0007353881
CRV,1771776000015,-0.0000183786,-0.0006470287
CRV,1771779600036,0.0000125,-0.00036646
CRV,1771783200075,-0.0000089022,-0.0005712177
CRV,1771786800006,-0.0000229629,-0.0006837028
CRV,1771790400029,-0.0000226961,-0.0006815687
CRV,1771794000000,-0.0000173588,-0.0006388701
CRV,1771797600023,-0.0000183835,-0.0006470677
CRV,1771801200093,-0.0000163157,-0.0006305254
CRV,1771804800016,-0.0000080695,-0.0005645557
CRV,1771808400004,-0.0000096469,-0.0005771749
CRV,1771812000025,-0.0000030385,-0.0005243079
CRV,1771815600025,-0.0000033059,-0.0005264476
CRV,1771819200028,0.0000125,-0.000383082
CRV,1771822800010,-0.0000106049,-0.0005848391
CRV,1771826400078,0.0000029475,-0.0004764196
CRV,1771830000058,0.0000125,-0.0003706445
CRV,1771833600004,0.0000089069,-0.0004287444
CRV,1771837200103,-0.000007175,-0.0005574003
CRV,1771840800012,-0.000018511,-0.0006480882
CRV,1771844400010,-0.0000315493,-0.0007523947
CRV,1771848000004,-0.0000131732,-0.0006053854
CRV,1771851600080,-0.0000193179,-0.0006545431
CRV,1771855200028,-0.0000266969,-0.0007135749
CRV,1771858800059,-0.0000249638,-0.0006997106
CRV,1771862400045,-0.0000135942,-0.0006087534
CRV,1771866000042,-0.0000149944,-0.000619955
CRV,1771869600076,-0.0000202484,-0.0006619876
CRV,1771873200053,-0.0000077018,-0.0005616141
CRV,1771876800017,0.0000037194,-0.000470245
CRV,1771880400054,0.0000039262,-0.0004685906
CRV,1771884000029,0.000004245,-0.0004660403
CRV,1771887600037,0.0000025685,-0.000479452
CRV,1771891200048,0.0000090091,-0.0004279275
CRV,1771894800134,0.0000054356,-0.0004565151
CRV,1771898400050,-0.0000107468,-0.0005859748
CRV,1771902000046,-0.0000170979,-0.0006367835
CRV,1771905600015,-0.0000123746,-0.0005989964
CRV,1771909200026,-0.0000074136,-0.0005593088
CRV,1771912800085,-0.0000120148,-0.0005961187
CRV,1771916400076,-0.0000017913,-0.0005143303
CRV,1771920000022,0.0000125,-0.0002865565
CRV,1771923600048,0.0000125,-0.0001930063
CRV,1771927200044,0.0000125,-0.0003206432
CRV,1771930800020,0.0000025331,-0.0004797355
CRV,1771934400025,0.0000064759,-0.0004481932
CRV,1771938000047,-0.0000075874,-0.0005606995
CRV,1771941600060,-0.000003697,-0.0005295758
CRV,1771945200057,-0.0000063152,-0.0005505214
CRV,1771948800005,-0.0000189586,-0.0006516684
CRV,1771952400049,0.0000125,-0.0003583013
CRV,1771956000022,0.0000125,-0.0002378771
CRV,1771959600066,0.0000125,-0.0003026824
CRV,1771963200026,0.0000125,-0.0003123144
CRV,1771966800002,0.0000125,-0.0002086818
CRV,1771970400030,0.0000125,-0.0002422679
CRV,1771974000078,0.0000125,-0.0003100182
CRV,1771977600014,0.0000125,-0.0001401889
CRV,1771981200032,0.0000125,-0.0003103239
CRV,1771984800039,0.0000125,-0.0001821073
CRV,1771988400030,0.0000125,-0.000197454
CRV,1771992000056,0.0000125,-0.0001193941
CRV,1771995600028,0.0000125,-0.0003113718
CRV,1771999200061,0.0000125,-0.0002682236
CRV,1772002800000,0.0000125,-0.0002293364
CRV,1772006400037,0.0000125,-0.0002100804
CRV,1772010000060,0.0000125,-0.0001570868
CRV,1772013600029,0.0000125,-0.0001742884
CRV,1772017200055,0.0000125,-0.0000668068
CRV,1772020800008,0.0000125,-0.0000542682
CRV,1772024400008,0.0000125,-0.0000779139
CRV,1772028000023,0.0000125,-0.0000987595
CRV,1772031600051,0.0000125,-0.0001871104
CRV,1772035200012,0.0000125,-0.0001159737
CRV,1772038800075,0.0000125,-0.0000864134
CRV,1772042400088,0.0000125,-0.0001082204
CRV,1772046000128,0.0000125,-0.0001444516
CRV,1772049600055,0.0000125,-0.0000459855
CRV,1772053200015,0.0000125,-0.0000844736
CRV,1772056800000,0.0000125,-0.0000427964
CRV,1772060400045,0.0000125,-0.0000996449
CRV,1772064000036,0.0000125,-0.0001552944
CRV,1772067600091,0.0000125,-0.0000597369
CRV,1772071200018,0.0000125,-0.0000640311
CRV,1772074800060,0.0000125,-0.00008303
CRV,1772078400013,0.0000125,-0.0000882594
CRV,1772082000058,0.0000125,-0.0000936898
CRV,1772085600099,0.0000125,-0.0000994336
CRV,1772089200021,0.0000125,-0.000115893
CRV,1772092800072,0.0000125,-0.0000660065
CRV,1772096400076,0.0000125,-0.0000439462
CRV,1772100000108,0.0000125,-0.0000761142
CRV,1772103600073,0.0000125,-0.000086277
CRV,1772107200041,0.0000125,-0.0000854419
CRV,1772110800051,0.0000125,-0.0000285733
CRV,1772114400019,0.0000125,-0.0000696901
CRV,1772118000033,0.0000125,-0.0000784195
CRV,1772121600028,0.0000125,-0.0000842858
CRV,1772125200027,0.0000125,-0.000090558
CRV,1772128800023,0.0000125,-0.0000357267
CRV,1772132400009,0.0000125,-0.0000849045
CRV,1772136000035,0.0000125,-0.000046352
CRV,1772139600019,0.0000125,-0.0000745989
CRV,1772143200019,0.0000125,-0.0000407146
CRV,1772146800054,0.0000125,-0.0000729045
CRV,1772150400001,0.0000125,-0.0001542841
CRV,1772154000078,0.0000125,-0.0002121256
CRV,1772157600016,0.0000125,-0.000226354
CRV,1772161200116,0.0000125,-0.0001326798
CRV,1772164800057,0.0000125,-0.0001123545
CRV,1772168400058,0.0000125,-0.0000670986
CRV,1772172000053,0.0000125,-0.0001134404
CRV,1772175600067,0.0000125,-0.0000984529
CRV,1772179200017,0.0000125,-0.0001384128
CRV,1772182800026,0.0000125,-0.0001199443
CRV,1772186400074,0.0000125,-0.0001527777
CRV,1772190000078,0.0000125,-0.0001951857
CRV,1772193600028,0.0000125,-0.0001745469
CRV,1772197200020,0.0000125,-0.0001660301
CRV,1772200800036,0.0000125,-0.0001990067
CRV,1772204400054,0.0000125,-0.0002793104
CRV,1772208000132,0.0000125,-0.000148025
CRV,1772211600041,0.0000125,-0.0002725669
CRV,1772215200037,0.0000125,-0.0003921525
CRV,1772218800012,-0.0000023876,-0.0005191011
CRV,1772222400028,-0.000004601,-0.0005368076
CRV,1772226000037,-0.0000129947,-0.0006039577
CRV,1772229600023,0.0000125,-0.0003037408
CRV,1772233200014,0.0000069431,-0.0004444552
CRV,1772236800086,0.0000018663,-0.0004850692
CRV,1772240400090,0.0000125,-0.0003861913
CRV,1772244000058,0.0000125,-0.0003091217
CRV,1772247600012,-0.000000611,-0.0005048881
CRV,1772251200088,0.0000067073,-0.0004463415
CRV,1772254800063,0.0000125,-0.0002994922
CRV,1772258400065,-0.0000125999,-0.0006007994
CRV,1772262000026,-0.0000060151,-0.000548121
CRV,1772265600028,0.0000010209,-0.0004918328
CRV,1772269200012,-0.000001025,-0.0005082001
CRV,1772272800008,-0.0000005523,-0.0005044185
CRV,1772276400008,0.0000027643,-0.0004778856
CRV,1772280000032,0.0000080463,-0.0004356297
CRV,1772283600035,0.0000125,-0.0003673437
CRV,1772287200033,0.0000125,-0.000312759
CRV,1772290800021,0.0000125,-0.0003856371
CRV,1772294400041,0.0000073317,-0.000441346
CRV,1772298000025,0.0000125,-0.0002789926
CRV,1772301600015,0.0000125,-0.0002398639
CRV,1772305200074,0.0000125,-0.0001982212
CRV,1772308800039,0.0000125,-0.0002066336
CRV,1772312400041,0.0000125,-0.0001790244
CRV,1772316000035,0.0000125,-0.000338791
CRV,1772319600066,0.0000125,-0.0000260181
CRV,1772323200168,0.0000125,-0.0000688282
CRV,1772326800024,0.0000125,-0.000075102
CRV,1772330400052,0.0000125,-0.0001274117
CRV,1772334000074,0.0000125,-0.0000243242
CRV,1772337600034,0.0000125,-0.0000085727
CRV,1772341200052,0.0000125,-0.0001268163
CRV,1772344800071,0.0000125,-0.0000516346
CRV,1772348400018,0.0000125,-0.0000600713
CRV,1772352000093,0.0000125,-0.0000338731
CRV,1772355600017,0.0000125,-0.0001832704
CRV,1772359200018,0.0000125,-0.000335977
CRV,1772362800017,-0.0000370775,-0.00079662
CRV,1772366400039,-0.0000317434,-0.0007539474
CRV,1772370000054,-0.0000012633,-0.0005101066
CRV,1772373600029,0.0000074192,-0.0004406467
CRV,1772377200027,-0.0000087238,-0.0005697904
CRV,1772380800018,-0.0000099619,-0.0005796951
CRV,1772384400120,-0.0000058382,-0.0005467053
CRV,1772388000070,-0.0000150809,-0.0006206474
CRV,1772391600062,-0.0000188544,-0.0006508351
CRV,1772395200026,0.0000021154,-0.0004830765
CRV,1772398800065,0.0000104956,-0.0004160354
CRV,1772402400085,0.0000125,-0.0002709798
CRV,1772406000005,0.000010223,-0.0004182157
CRV,1772409600044,-0.0000011278,-0.0005090227
CRV,1772413200048,-0.0000217388,-0.0006739103
CRV,1772416800044,-0.0000181491,-0.000645193
CRV,1772420400063,-0.0000000541,-0.0005004332
CRV,1772424000048,-0.0000014037,-0.0005112298
CRV,1772427600071,-0.0000152364,-0.0006218912
CRV,1772431200062,-0.0000115428,-0.0005923426
CRV,1772434800054,-0.0000040066,-0.0005320529
CRV,1772438400003,0.0000074008,-0.0004407934
CRV,1772442000091,0.0000125,-0.0003772237
CRV,1772445600007,0.0000125,-0.0003173979
CRV,1772449200019,0.0000124881,-0.0004000955
CRV,1772452800016,0.0000036714,-0.0004706291
CRV,1772456400034,0.000002134,-0.0004829279
CRV,1772460000035,0.0000125,-0.0003886585
CRV,1772463600070,0.0000100315,-0.0004197478
CRV,1772467200053,0.0000125,-0.0003768731
CRV,1772470800086,0.0000125,-0.0003320506
CRV,1772474400025,0.0000062669,-0.0004498644
CRV,1772478000044,-0.000007247,-0.0005579761
CRV,1772481600120,0.0000069531,-0.0004443749
CRV,1772485200038,0.0000125,-0.0003705379
CRV,1772488800033,0.0000125,-0.0001726819
CRV,1772492400068,0.0000125,-0.0001959258
CRV,1772496000062,0.0000125,-0.0003065176
CRV,1772499600052,0.0000125,-0.0003028463
CRV,1772503200011,0.0000125,-0.0003686291
CRV,1772506800058,0.0000125,-0.0003484986
CRV,1772510400010,0.0000125,-0.0003727327
CRV,1772514000074,0.0000125,-0.0003241117
CRV,1772517600050,0.0000118627,-0.0004050987
CRV,1772521200069,0.0000125,-0.0002377944
CRV,1772524800009,0.0000103857,-0.0004169142
CRV,1772528400114,0.0000077414,-0.0004380686
CRV,1772532000046,0.0000112206,-0.0004102353
CRV,1772535600006,0.0000125,-0.0003574184
CRV,1772539200013,0.0000125,-0.0002168442
CRV,1772542800012,0.0000125,-0.000332852
CRV,1772546400039,0.0000125,-0.0003744524
CRV,1772550000007,0.0000125,-0.0003561342
CRV,1772553600004,0.0000125,-0.0003267162
CRV,1772557200041,0.0000125,-0.0002063024
CRV,1772560800015,0.0000125,-0.0002604265
CRV,1772564400049,0.0000125,-0.0002169139
CRV,1772568000007,0.0000125,-0.0001435826
CRV,1772571600014,0.0000125,-0.0002206647
CRV,1772575200070,0.000008291,-0.000433672
CRV,1772578800016,0.0000125,-0.0002894719
CRV,1772582400034,0.0000125,-0.000192062
CRV,1772586000049,0.0000125,-0.0003260746
CRV,1772589600060,0.0000125,-0.0003390618
CRV,1772593200052,0.0000125,-0.000398555
CRV,1772596800001,0.0000125,-0.0003169522
CRV,1772600400064,0.0000125,-0.0001714405
CRV,1772604000079,0.0000125,-0.0001507464
CRV,1772607600095,0.0000125,-0.0001757045
CRV,1772611200047,0.0000125,-0.0002339257
CRV,1772614800010,0.0000125,-0.000101052
CRV,1772618400069,0.0000125,-0.0000336843
CRV,1772622000024,0.0000125,-0.0000745304
CRV,1772625600133,0.0000125,-0.0000285752
CRV,1772629200019,0.0000125,-0.0000464572
CRV,1772632800036,0.0000125,-0.0002365938
CRV,1772636400023,0.0000125,-0.0002620974
CRV,1772640000011,0.0000125,-0.0001590373
CRV,1772643600095,0.0000125,-0.0001208005
CRV,1772647200092,0.0000125,-0.000117554
CRV,1772650800093,0.0000125,-0.0001862716
CRV,1772654400047,0.0000125,-0.0001294052
CRV,1772658000048,0.0000125,-0.0002190033
CRV,1772661600024,0.0000125,-0.0002990529
CRV,1772665200045,0.0000125,-0.0001162451
CRV,1772668800022,0.0000125,-0.0001251835
CRV,1772672400018,0.0000125,-0.0000969331
CRV,1772676000139,0.0000125,-0.0001051071
CRV,1772679600019,0.0000125,-0.0001329158
CRV,1772683200027,0.0000125,-0.0000950456
CRV,1772686800001,0.0000125,-0.000191714
CRV,1772690400037,0.0000125,-0.0001851758
CRV,1772694000091,0.0000125,-0.0003169365
CRV,1772697600033,0.0000125,-0.0002634185
CRV,1772701200063,0.0000125,-0.0001837381
CRV,1772704800091,0.0000125,-0.0001395964
CRV,1772708400017,0.0000125,-0.0003831004
CRV,1772712000003,0.0000082022,-0.0004343827
CRV,1772715600009,0.0000086409,-0.0004308729
CRV,1772719200024,0.0000125,-0.0003672453
CRV,1772722800039,0.0000125,-0.0002294502
CRV,1772726400034,0.0000125,-0.0002320786
