signal,tf,coin,bucket,n,ret_next1_mean,ret_next1_median,ret_next1_win,ret_next5_mean,ret_next5_median,ret_next5_win,h1_next1_mean,h1_next1_median,h1_next1_win,h2_next1_mean,h2_next1_median,h2_next1_win
vol_adj_ret,1h,BTC,down_q5,501,-0.003679264175484671,0.01411213502491293,0.5189620758483033,-0.07637132401957465,0.004637215197700328,0.5069860279441117,-0.0018484502722769113,0.017608257189749565,0.5202702702702703,-0.0063227808357261195,0.010884269121325119,0.5170731707317073
vol_adj_ret,1h,BTC,up_q5,500,-0.024904576072828456,-0.020545170188507322,0.466,-0.04057975560472673,-0.032448258986822465,0.468,-0.018902144082290098,-0.000693490894465576,0.4965986394557823,-0.03347115376806282,-0.04503769966338056,0.4223300970873786
vol_adj_ret,1h,BTC,up_q3,502,0.002786648720679338,-0.020196470531103072,0.4641434262948207,-0.04269942395792469,-0.013881762365919315,0.4900398406374502,0.0371608123308575,-0.03432785159725449,0.4666666666666667,-0.028701134739025847,-0.01612793102395149,0.4618320610687023
vol_adj_ret,1h,BTC,up_q2,489,-0.015557907739490201,-0.02472863576020723,0.4662576687116564,-0.0397484264865532,-0.08560029017047333,0.43737166324435317,-0.026555287818076943,-0.007553603608467796,0.4936708860759494,-0.005215133617962191,-0.03230415014811028,0.44047619047619047
vol_adj_ret,1h,BTC,down_q3,499,0.018563173517257815,0.028429494852755255,0.5470941883767535,0.0449494422124283,0.07439893492051652,0.5531062124248497,0.007742040369164153,0.038171081196924916,0.543859649122807,0.027667300298679795,0.01757557497237272,0.5498154981549815
vol_adj_ret,1h,BTC,down_q1,510,-0.007991243715180677,0.0031095696865102163,0.503921568627451,-0.048279565300040114,-0.0044563941829167675,0.4931237721021611,0.005726394867867212,0.011959487327184437,0.504424778761062,-0.01890739272845118,0.00231965281265456,0.5035211267605634
vol_adj_ret,1h,BTC,down_q4,497,-0.02537328245725379,0.01702562356347137,0.5271629778672032,0.007759743207378053,0.01983958280191711,0.5171026156941649,-0.038072354210493285,0.014533199291355547,0.5081967213114754,-0.013125956339505036,0.01702562356347137,0.5454545454545454
vol_adj_ret,1h,BTC,up_q4,503,0.019288638655364048,-0.00863344416889289,0.48804780876494025,-0.0005371682837602645,-0.038250341391232734,0.4760956175298805,0.01333625304755785,-0.01670082745008905,0.467680608365019,0.025838753361862078,0.0090128368547715,0.5104602510460251
vol_adj_ret,1h,BTC,down_q2,511,-0.017830926717906086,-0.008711451825671457,0.487279843444227,-0.06483114585479341,0.01174260216063594,0.5048923679060665,-0.02366168470884936,-0.011290823383292015,0.49429657794676807,-0.011647501912994478,-0.006656339409766288,0.4798387096774194
vol_adj_ret,1h,BTC,up_q1,473,-0.015199648966043991,-0.019950277769253955,0.4608879492600423,-0.09469426351067463,-0.060116122420811324,0.4682203389830508,-0.019161897045964323,-0.06251065522532295,0.4433497536945813,-0.012220625409659442,-0.011700865132346916,0.4740740740740741
vol_adj_ret,1h,BTC,flat_q1,17,-0.022200244776208123,0.01956099537521183,0.5294117647058824,-0.09828703849681832,0.04253289855258302,0.5294117647058824,0.0249018151676846,-0.028897964738028303,0.5,-0.04789227747287688,0.02937420178799055,0.5454545454545454
move_vol,1d,CRV,flat|>99,1,0.07128444911619347,0.07128444911619347,1.0,0.08940761414573117,0.08940761414573117,1.0,0.07128444911619347,0.07128444911619347,1.0,,,
move_vol,1d,CRV,up|>99,29,-0.8523187525999332,-0.5747530907640686,0.41379310344827586,-2.349925118411314,-0.766528651271714,0.41379310344827586,-0.6468959891415769,-0.25278125205713264,0.44,-2.13621102421466,-1.932823445127868,0.25
move_vol,1d,CRV,down|>99,36,-0.014695121264709066,0.5919541282307872,0.5555555555555556,-1.0797694053219624,-0.0742489505694055,0.5,-0.6321232136951752,0.17661005467652924,0.52,1.3885505433499867,1.2060089792371498,0.6363636363636364
move_vol,1d,CRV,up|<50,273,-0.3689444537227383,-0.9515365692236655,0.4139194139194139,0.6365338332227096,-0.6392267544743868,0.45555555555555555,-0.5537856342112378,-0.9799939067736463,0.4108527131782946,-0.2033575628684575,-0.8458844667313892,0.4166666666666667
move_vol,1d,CRV,down|50-90,243,0.0007869120639462791,-0.23816762947197478,0.48148148148148145,0.15152551634036743,0.022742779167628235,0.5020576131687243,0.2539442986622526,-0.07378295296672777,0.5,-0.2461959041295233,-0.2681940088185786,0.4634146341463415
move_vol,1d,CRV,up|90-99,60,-0.48348832936907427,-0.2444242495738158,0.4666666666666667,-2.5487313349407175,-2.204361435100438,0.38333333333333336,-1.0941186139725347,-0.6862405689679385,0.4117647058823529,0.31502819665083553,0.3143435698668151,0.5384615384615384
move_vol,1d,CRV,up|50-90,191,0.15423806856616762,-0.31577924601631224,0.450261780104712,-0.5004290786501503,-1.3758146270818394,0.4293193717277487,0.3521856812432941,-0.4934748472614714,0.425531914893617,-0.03758745299723339,-0.14817037717802517,0.4742268041237113
move_vol,1d,CRV,down|<50,297,0.41747760307023024,-0.16187977413960053,0.49324324324324326,1.3605989041323374,0.07912497090991621,0.5016949152542373,1.2368484483503002,0.561797752808979,0.5419847328244275,-0.23305318924303745,-0.4621876883917131,0.45454545454545453
move_vol,1d,CRV,down|90-99,57,0.846929952653131,0.39204051791732475,0.5263157894736842,-0.24646361014852197,-2.704011902496417,0.40350877192982454,0.5151895016441379,0.49456771668054955,0.5882352941176471,1.337328880231642,-0.09799220232262762,0.43478260869565216
obv,1d,CRV,obv_up/price_up,370,0.3482135554435165,-0.552661381653452,0.44986449864498645,2.2271441647599772,-0.267081240532574,0.4767123287671233,1.0362886569973015,0.014623853594342151,0.5026178010471204,-0.390114222066444,-0.9804408412195598,0.39325842696629215
obv,1d,CRV,obv_dn/price_up(bear_div),178,-0.7854435375304147,-1.1388472753389334,0.398876404494382,-2.666827288174123,-2.4238070965676703,0.38764044943820225,-0.4511424736419755,-0.8356545961002659,0.41237113402061853,-1.1857793794708915,-1.5331318640819602,0.38271604938271603
obv,1d,CRV,obv_dn/price_dn,534,0.13908650054320823,-0.01360985726938102,0.49812734082397003,-0.005463447252409354,-0.4444414848883971,0.47752808988764045,-0.022970129248596,-0.10801022890595258,0.4883720930232558,0.29057421969641645,0.10121801666274077,0.5072463768115942
obv,1d,CRV,obv_up/price_dn(bull_div),96,-0.17311980345326483,-0.17177123435253017,0.4479166666666667,-1.0738856348625772,0.0609509805977293,0.5,-1.2084905939918507,-0.9585659115467549,0.3684210526315789,0.5052265765547742,0.008923611381050911,0.5
vwap_dist,1d,CRV,-1..-0.5,155,-0.4082291228824588,-0.8836697824208706,0.43870967741935485,-0.5333807991886645,-1.4082196916444079,0.45161290322580644,-0.6717913241557367,-1.052316399715414,0.4090909090909091,-0.06205787344889982,-0.29351710056152447,0.47761194029850745
vwap_dist,1d,CRV,-0.5..0.5,242,-0.5389793811973319,-0.9065714175122808,0.4132231404958678,-2.3376675994175753,-3.250826659502054,0.3677685950413223,-0.04848701171930468,-0.7742431818220319,0.42857142857142855,-0.9615574225937864,-1.1723408030606008,0.4
vwap_dist,1d,CRV,0.5..1,108,0.10699845998776122,-0.7395978118105995,0.411214953271028,-0.20616086833533007,-0.24310831343608008,0.48598130841121495,0.21069650445976165,-0.6380522190038374,0.4528301886792453,0.005220749672649656,-0.992149794942293,0.37037037037037035
vwap_dist,1d,CRV,>1,242,0.5798508545368737,-0.5807530442043907,0.4628099173553719,3.764265668534743,1.2946590846663275,0.5378151260504201,0.941373110668673,-0.09274977792073646,0.5,0.010645600201699794,-1.0396865003567624,0.40425531914893614
vwap_dist,1d,CRV,z<-1,402,0.26529925147009364,0.22202519128751153,0.5223880597014925,0.24238792739129358,-0.19541991088338206,0.4900497512437811,0.22571038131541166,0.30885800572783007,0.5324675324675324,0.28988266277582375,0.1603020836081437,0.5161290322580645
ud_vol_ratio,1d,CRV,1.25-2,201,0.23329635172214674,-0.210795026010957,0.472636815920398,-0.6917549221264221,-1.7022618015604118,0.4371859296482412,0.2258559166862561,0.22855726315464953,0.52,0.2406631190844148,-0.4451551560204048,0.42574257425742573
ud_vol_ratio,1d,CRV,0.8-1.25,304,-0.31872957785868156,-0.6239316239316284,0.4389438943894389,-0.6226208665419021,-0.267081240532574,0.46534653465346537,-0.0945043622584294,-0.678034371643399,0.44360902255639095,-0.49415283476946714,-0.4816209714092301,0.43529411764705883
ud_vol_ratio,1d,CRV,0.5-0.8,261,-0.4040160748324525,-0.3609611880779684,0.4674329501915709,-1.1312321028235008,-1.4514704026252767,0.4329501915708812,-0.4793545962001758,-0.5973309137650817,0.44036697247706424,-0.34999042464112456,-0.1066994989474157,0.4868421052631579
ud_vol_ratio,1d,CRV,<0.5,277,0.22547326698583572,-0.1115927218052204,0.48014440433212996,-0.43122644730580895,-0.5795343508878337,0.4620938628158845,0.20937436486656658,-0.0077255871446357816,0.4968944099378882,0.24781743285826957,-0.27933977968697676,0.45689655172413796
