entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
2424,2425,2025-02-19 00:00:00+00:00,2025-02-19 02:00:00+00:00,S,95438.9,95430.6982,-71.21,77831.67,1
2428,2429,2025-02-19 08:00:00+00:00,2025-02-19 10:00:00+00:00,L,95913.2,96442.8017,351.93,78183.6,1
2436,2437,2025-02-20 00:00:00+00:00,2025-02-20 02:00:00+00:00,S,96752.5,96725.1039,-56.05,78127.56,1
2441,2442,2025-02-20 10:00:00+00:00,2025-02-20 12:00:00+00:00,L,97163.9,97507.8176,198.41,78325.97,1
2448,2449,2025-02-21 00:00:00+00:00,2025-02-21 02:00:00+00:00,S,98258.2,98057.2394,81.87,78407.84,1
2453,2454,2025-02-21 10:00:00+00:00,2025-02-21 12:00:00+00:00,L,98586.3,99441.5166,601.76,79009.6,1
2454,2455,2025-02-21 12:00:00+00:00,2025-02-21 14:00:00+00:00,S,99294.7,97125.9597,1646.67,80656.27,1
2455,2456,2025-02-21 14:00:00+00:00,2025-02-21 16:00:00+00:00,L,98074.8,98683.2947,419.77,81076.04,1
2456,2457,2025-02-21 16:00:00+00:00,2025-02-21 18:00:00+00:00,S,96929.4,95209.4129,1357.6,82433.64,1
2460,2461,2025-02-22 00:00:00+00:00,2025-02-22 02:00:00+00:00,L,96280.2,96466.0991,76.73,82510.37,1
2477,2478,2025-02-23 10:00:00+00:00,2025-02-23 12:00:00+00:00,S,96120.5,95649.1055,322.14,82832.51,1
2478,2479,2025-02-23 12:00:00+00:00,2025-02-23 14:00:00+00:00,L,95945.0,96040.1926,-0.65,82831.86,1
2479,2480,2025-02-23 14:00:00+00:00,2025-02-23 16:00:00+00:00,S,95446.1,95263.9359,75.26,82907.11,1
2485,2486,2025-02-24 02:00:00+00:00,2025-02-24 04:00:00+00:00,L,95446.6,95769.0137,197.15,83104.26,1
2493,2494,2025-02-24 18:00:00+00:00,2025-02-24 20:00:00+00:00,S,93984.9,93603.2379,254.37,83358.64,1
2496,2497,2025-02-25 00:00:00+00:00,2025-02-25 02:00:00+00:00,L,91986.2,92501.8995,383.97,83742.61,1
2502,2503,2025-02-25 12:00:00+00:00,2025-02-25 14:00:00+00:00,S,88815.2,86083.3881,2492.04,86234.65,1
2515,2516,2025-02-26 14:00:00+00:00,2025-02-26 16:00:00+00:00,L,87499.9,87723.5504,134.18,86368.83,1
2516,2517,2025-02-26 16:00:00+00:00,2025-02-26 18:00:00+00:00,S,86002.2,83231.2461,2696.4,89065.23,1
2520,2521,2025-02-27 00:00:00+00:00,2025-02-27 02:00:00+00:00,L,84683.8,85266.9202,524.22,89589.46,1
2528,2529,2025-02-27 16:00:00+00:00,2025-02-27 18:00:00+00:00,S,84556.3,83579.5299,945.32,90534.78,1
2532,2533,2025-02-28 00:00:00+00:00,2025-02-28 02:00:00+00:00,L,81613.4,82801.1698,1227.07,91761.85,1
2544,2545,2025-03-01 00:00:00+00:00,2025-03-01 02:00:00+00:00,S,84621.0,84338.0039,215.12,91976.97,1
2553,2554,2025-03-01 18:00:00+00:00,2025-03-01 20:00:00+00:00,L,85440.1,86096.6973,614.86,92591.82,1
2556,2557,2025-03-02 00:00:00+00:00,2025-03-02 02:00:00+00:00,S,86311.3,85595.4589,675.34,93267.16,1
2566,2567,2025-03-02 20:00:00+00:00,2025-03-02 22:00:00+00:00,L,94304.1,94820.5633,417.52,93684.68,1
2568,2569,2025-03-03 00:00:00+00:00,2025-03-03 02:00:00+00:00,S,93066.5,92441.826,535.14,94219.82,1
2571,2572,2025-03-03 06:00:00+00:00,2025-03-03 08:00:00+00:00,L,92347.3,92349.5887,-91.88,94127.93,1
2572,2573,2025-03-03 08:00:00+00:00,2025-03-03 10:00:00+00:00,S,91822.8,91549.1019,186.44,94314.37,1
2574,2575,2025-03-03 12:00:00+00:00,2025-03-03 14:00:00+00:00,L,93544.2,93663.12,25.58,94339.96,1
2576,2577,2025-03-03 16:00:00+00:00,2025-03-03 18:00:00+00:00,S,90304.6,85494.9153,4930.27,99270.23,1
2580,2581,2025-03-04 00:00:00+00:00,2025-03-04 02:00:00+00:00,L,83333.2,84363.9487,1128.6,100398.83,1
2592,2593,2025-03-05 00:00:00+00:00,2025-03-05 02:00:00+00:00,S,87609.5,86788.5525,840.39,101239.22,1
2596,2597,2025-03-05 08:00:00+00:00,2025-03-05 10:00:00+00:00,L,88426.4,90587.2071,2372.66,103611.89,1
2597,2598,2025-03-05 10:00:00+00:00,2025-03-05 12:00:00+00:00,S,89776.5,89146.6491,623.3,104235.19,1
2598,2599,2025-03-05 12:00:00+00:00,2025-03-05 14:00:00+00:00,L,89444.5,89804.8437,315.7,104550.89,1
2599,2600,2025-03-05 14:00:00+00:00,2025-03-05 16:00:00+00:00,S,88306.1,87590.7177,742.43,105293.32,1
2600,2601,2025-03-05 16:00:00+00:00,2025-03-05 18:00:00+00:00,L,89664.4,90079.3564,381.99,105675.32,1
2604,2605,2025-03-06 00:00:00+00:00,2025-03-06 02:00:00+00:00,S,91004.1,90982.8048,-80.95,105594.37,1
2616,2617,2025-03-07 00:00:00+00:00,2025-03-07 02:00:00+00:00,L,88212.6,88387.6556,103.95,105698.32,1
2625,2626,2025-03-07 18:00:00+00:00,2025-03-07 20:00:00+00:00,S,87792.8,85493.8466,2662.13,108360.45,1
2628,2629,2025-03-08 00:00:00+00:00,2025-03-08 02:00:00+00:00,L,86068.7,86262.5535,135.7,108496.16,1
2648,2649,2025-03-09 16:00:00+00:00,2025-03-09 18:00:00+00:00,S,82319.9,82241.1737,-4.74,108491.42,1
2652,2653,2025-03-10 00:00:00+00:00,2025-03-10 02:00:00+00:00,L,81691.9,82650.1655,1164.14,109655.56,1
2659,2660,2025-03-10 14:00:00+00:00,2025-03-10 16:00:00+00:00,S,80011.0,78135.9906,2460.06,112115.61,1
