ts,o,h,l,c,v
1721419200000,3521.09,3526.64,3490.33,3511.07,70733.93
1721426400000,3511.07,3518.7,3497.37,3503.18,28836.37
1721433600000,3503.18,3508.0,3478.02,3483.31,30441.77
1721440800000,3483.31,3501.5,3479.42,3493.96,19064.62
1721448000000,3493.96,3506.84,3490.64,3500.04,21197.68
1721455200000,3500.04,3503.38,3485.6,3485.8,23989.33
1721462400000,3485.8,3493.65,3478.25,3482.59,26511.05
1721469600000,3482.59,3490.99,3478.65,3483.99,20077.93
1721476800000,3483.99,3496.89,3479.46,3489.19,20779.82
1721484000000,3489.19,3506.9,3487.59,3502.52,23159.66
1721491200000,3502.52,3538.78,3488.49,3525.99,89889.32
1721498400000,3525.99,3537.52,3507.33,3512.95,35116.38
1721505600000,3512.95,3524.99,3497.65,3514.03,20734.67
1721512800000,3514.03,3521.71,3506.53,3516.09,12365.14
1721520000000,3516.09,3527.57,3502.25,3514.6,14843.19
1721527200000,3514.6,3521.72,3508.69,3508.81,8709.76
1721534400000,3508.81,3511.83,3492.0,3499.6,16730.05
1721541600000,3499.6,3502.46,3475.05,3483.04,37438.22
1721548800000,3483.04,3502.39,3481.67,3499.01,19036.83
1721556000000,3499.01,3506.32,3487.97,3497.29,14949.59
1721563200000,3497.29,3502.36,3480.0,3489.71,19730.75
1721570400000,3489.71,3516.83,3481.67,3498.18,42430.0
1721577600000,3498.18,3525.18,3447.0,3466.37,110608.49
1721584800000,3466.37,3497.67,3408.01,3489.42,171727.81
1721592000000,3489.42,3522.49,3480.5,3518.79,74132.46
1721599200000,3518.79,3546.76,3517.0,3534.64,42072.19
1721606400000,3534.64,3563.28,3520.97,3526.42,59402.67
1721613600000,3526.42,3539.42,3513.43,3515.59,26528.87
1721620800000,3515.59,3522.52,3482.01,3494.0,42425.48
1721628000000,3494.0,3499.4,3457.04,3476.78,54258.32
1721635200000,3476.78,3491.37,3467.04,3491.0,32511.54
1721642400000,3491.0,3503.0,3484.22,3498.99,25591.92
1721649600000,3498.99,3506.65,3460.41,3464.64,58561.3
1721656800000,3464.64,3476.16,3433.3,3455.41,89365.74
1721664000000,3455.41,3471.0,3442.34,3469.48,41521.53
1721671200000,3469.48,3498.55,3462.2,3497.19,43002.47
1721678400000,3497.19,3499.44,3442.59,3459.9,78931.94
1721685600000,3459.9,3460.97,3420.01,3438.34,91800.59
1721692800000,3438.34,3489.72,3434.33,3479.85,73976.77
1721700000000,3479.85,3489.99,3467.3,3474.0,38980.4
1721707200000,3474.0,3482.63,3420.67,3441.2,100999.96
1721714400000,3441.2,3461.33,3431.41,3454.6,56370.69
1721721600000,3454.6,3541.28,3451.54,3522.11,157634.24
1721728800000,3522.11,3531.72,3480.52,3514.95,143626.0
1721736000000,3514.95,3518.28,3426.01,3437.92,297111.86
1721743200000,3437.92,3495.6,3434.0,3452.63,237384.6
1721750400000,3452.63,3468.7,3386.95,3427.09,231032.66
1721757600000,3427.09,3496.0,3417.18,3456.38,137455.21
1721764800000,3456.38,3490.76,3453.73,3466.67,74102.71
1721772000000,3466.67,3500.83,3455.41,3481.33,150308.21
1721779200000,3481.33,3487.11,3435.96,3442.66,77041.4
1721786400000,3442.66,3458.22,3425.91,3446.42,49638.78
1721793600000,3446.42,3447.5,3427.75,3440.42,37396.77
