entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
873,874,2024-12-24 12:00:00+00:00,2024-12-24 16:00:00+00:00,S,98318.0,97510.8509,159.44,22274.28,1
880,881,2024-12-25 16:00:00+00:00,2024-12-25 20:00:00+00:00,L,99076.0,99536.678,81.3,22355.58,1
882,883,2024-12-26 00:00:00+00:00,2024-12-26 04:00:00+00:00,S,98989.0,97675.5466,274.27,22629.85,1
883,884,2024-12-26 04:00:00+00:00,2024-12-26 08:00:00+00:00,L,97661.0,97665.3211,-21.63,22608.22,1
887,888,2024-12-26 20:00:00+00:00,2024-12-27 00:00:00+00:00,S,95881.0,95491.2587,69.29,22677.51,1
889,890,2024-12-27 04:00:00+00:00,2024-12-27 08:00:00+00:00,L,95143.0,97568.8894,555.54,23233.05,1
893,894,2024-12-27 20:00:00+00:00,2024-12-28 00:00:00+00:00,S,94341.0,94188.9073,14.22,23247.27,1
894,895,2024-12-28 00:00:00+00:00,2024-12-28 04:00:00+00:00,L,94637.0,94809.6475,19.16,23266.44,1
900,901,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,S,95217.0,95009.4126,27.46,23293.89,1
903,904,2024-12-29 12:00:00+00:00,2024-12-29 16:00:00+00:00,L,94523.0,94576.7198,-10.06,23283.84,1
917,918,2024-12-31 20:00:00+00:00,2025-01-01 00:00:00+00:00,S,93620.0,93556.0667,-7.38,23276.46,1
918,919,2025-01-01 00:00:00+00:00,2025-01-01 04:00:00+00:00,L,93915.0,94007.3881,-0.38,23276.08,1
924,935,2025-01-02 00:00:00+00:00,2025-01-03 20:00:00+00:00,S,95049.0,98141.0,-780.39,22493.64,11
935,936,2025-01-03 20:00:00+00:00,2025-01-04 00:00:00+00:00,L,98141.0,98270.3053,7.14,22500.78,1
936,937,2025-01-04 00:00:00+00:00,2025-01-04 04:00:00+00:00,S,98203.0,97873.8051,52.93,22553.71,1
941,942,2025-01-04 20:00:00+00:00,2025-01-05 00:00:00+00:00,L,98265.0,98426.9446,14.62,22568.32,1
942,944,2025-01-05 00:00:00+00:00,2025-01-05 08:00:00+00:00,S,98213.0,97607.8474,116.49,22684.63,2
957,958,2025-01-07 12:00:00+00:00,2025-01-07 16:00:00+00:00,L,98073.0,98692.0604,120.51,22805.14,1
971,972,2025-01-09 20:00:00+00:00,2025-01-10 00:00:00+00:00,S,92539.0,92469.3047,-5.63,22799.51,1
976,977,2025-01-10 16:00:00+00:00,2025-01-10 20:00:00+00:00,L,95354.0,95442.8946,-1.54,22797.96,1
984,985,2025-01-12 00:00:00+00:00,2025-01-12 04:00:00+00:00,S,94676.0,94299.9924,67.74,22865.71,1
990,991,2025-01-13 00:00:00+00:00,2025-01-13 04:00:00+00:00,L,94303.0,94968.1182,138.41,23004.11,1
996,997,2025-01-14 00:00:00+00:00,2025-01-14 04:00:00+00:00,S,94836.0,94751.3797,-2.48,23001.63,1
1007,1008,2025-01-15 20:00:00+00:00,2025-01-16 00:00:00+00:00,L,100491.0,100848.0784,58.73,23060.37,1
1008,1009,2025-01-16 00:00:00+00:00,2025-01-16 04:00:00+00:00,S,99453.0,99342.58,2.54,23062.91,1
1013,1014,2025-01-16 20:00:00+00:00,2025-01-17 00:00:00+00:00,L,100047.0,102186.2828,470.09,23532.99,1
1014,1015,2025-01-17 00:00:00+00:00,2025-01-17 04:00:00+00:00,S,101106.0,101049.8359,-10.46,23522.53,1
1020,1021,2025-01-18 00:00:00+00:00,2025-01-18 04:00:00+00:00,L,103582.0,103789.012,23.49,23546.02,1
1026,1027,2025-01-19 00:00:00+00:00,2025-01-19 04:00:00+00:00,S,105070.0,104361.4953,135.23,23681.25,1
1030,1031,2025-01-19 16:00:00+00:00,2025-01-19 20:00:00+00:00,L,106444.0,106580.8288,6.76,23688.01,1
1033,1034,2025-01-20 04:00:00+00:00,2025-01-20 08:00:00+00:00,S,107321.0,108360.0,-253.02,23434.81,1
1034,1035,2025-01-20 08:00:00+00:00,2025-01-20 12:00:00+00:00,L,108360.0,108794.9401,70.63,23505.44,1
1037,1038,2025-01-20 20:00:00+00:00,2025-01-21 00:00:00+00:00,S,102300.0,100148.8521,470.76,23976.2,1
1038,1040,2025-01-21 00:00:00+00:00,2025-01-21 08:00:00+00:00,L,103030.0,104023.6826,207.26,24183.27,2
1044,1045,2025-01-22 00:00:00+00:00,2025-01-22 04:00:00+00:00,S,105688.0,105126.2564,104.35,24287.62,1
1047,1048,2025-01-22 12:00:00+00:00,2025-01-22 16:00:00+00:00,L,104235.0,104794.9286,106.18,24393.8,1
1049,1050,2025-01-22 20:00:00+00:00,2025-01-23 00:00:00+00:00,S,103718.0,102117.7977,351.96,24745.77,1
1050,1051,2025-01-23 00:00:00+00:00,2025-01-23 04:00:00+00:00,L,102460.0,102949.4122,93.46,24839.22,1
1053,1054,2025-01-23 12:00:00+00:00,2025-01-23 16:00:00+00:00,S,105279.0,103278.664,447.11,25286.34,1
1058,1059,2025-01-24 08:00:00+00:00,2025-01-24 12:00:00+00:00,L,105384.0,106281.1273,189.97,25476.31,1
1059,1060,2025-01-24 12:00:00+00:00,2025-01-24 16:00:00+00:00,S,105894.0,105644.8175,34.47,25510.78,1
1060,1061,2025-01-24 16:00:00+00:00,2025-01-24 20:00:00+00:00,L,105764.0,104840.0,-248.38,25262.2,1
1061,1062,2025-01-24 20:00:00+00:00,2025-01-25 00:00:00+00:00,S,104840.0,104334.8634,96.46,25358.65,1
1063,1064,2025-01-25 04:00:00+00:00,2025-01-25 08:00:00+00:00,L,104367.0,104621.7152,36.53,25395.18,1
1064,1065,2025-01-25 08:00:00+00:00,2025-01-25 12:00:00+00:00,S,104643.0,104449.6316,21.53,25416.72,1
1066,1067,2025-01-25 16:00:00+00:00,2025-01-25 20:00:00+00:00,L,105061.0,105233.4406,16.3,25433.02,1
1067,1068,2025-01-25 20:00:00+00:00,2025-01-26 00:00:00+00:00,S,104766.0,104563.1809,23.8,25456.82,1
1073,1074,2025-01-26 20:00:00+00:00,2025-01-27 00:00:00+00:00,L,102590.0,103216.487,130.0,25586.82,1
1080,1081,2025-01-28 00:00:00+00:00,2025-01-28 04:00:00+00:00,S,102624.0,102526.4192,-1.26,25585.56,1
1086,1087,2025-01-29 00:00:00+00:00,2025-01-29 04:00:00+00:00,L,102017.0,102815.6575,174.72,25760.28,1
1087,1088,2025-01-29 04:00:00+00:00,2025-01-29 08:00:00+00:00,S,102750.0,102211.0895,109.35,25869.63,1
1098,1099,2025-01-31 00:00:00+00:00,2025-01-31 04:00:00+00:00,L,104290.0,104804.5783,101.77,25971.4,1
1122,1123,2025-02-04 00:00:00+00:00,2025-02-04 04:00:00+00:00,S,100631.0,98303.3087,574.77,26546.17,1
1123,1124,2025-02-04 04:00:00+00:00,2025-02-04 08:00:00+00:00,L,98506.0,99446.5348,226.92,26773.09,1
1127,1128,2025-02-04 20:00:00+00:00,2025-02-05 00:00:00+00:00,S,97804.0,97177.2463,144.8,26917.89,1
1128,1129,2025-02-05 00:00:00+00:00,2025-02-05 04:00:00+00:00,L,98112.0,98361.497,41.53,26959.42,1
1133,1134,2025-02-05 20:00:00+00:00,2025-02-06 00:00:00+00:00,S,96643.0,96539.035,2.04,26961.46,1
1134,1135,2025-02-06 00:00:00+00:00,2025-02-06 04:00:00+00:00,L,97390.0,98462.9675,270.08,27231.54,1
1135,1136,2025-02-06 04:00:00+00:00,2025-02-06 08:00:00+00:00,S,98222.0,98007.0516,32.36,27263.9,1
1137,1138,2025-02-06 12:00:00+00:00,2025-02-06 16:00:00+00:00,L,97359.0,97554.3922,27.45,27291.36,1
1139,1140,2025-02-06 20:00:00+00:00,2025-02-07 00:00:00+00:00,S,96582.0,96476.3498,2.56,27293.92,1
1142,1143,2025-02-07 08:00:00+00:00,2025-02-07 12:00:00+00:00,L,97756.0,100124.2805,633.94,27927.86,1
1143,1144,2025-02-07 12:00:00+00:00,2025-02-07 16:00:00+00:00,S,98306.0,96887.6481,375.01,28302.87,1
