ts,o,h,l,c,v
1719905400000,3442.31,3443.28,3433.6,3434.64,2035.4
1719905700000,3434.64,3437.31,3432.0,3437.09,1089.14
1719906000000,3437.09,3440.05,3434.46,3436.56,771.33
1719906300000,3436.56,3438.38,3435.03,3437.62,655.79
1719906600000,3437.62,3438.32,3434.82,3436.01,436.39
1719906900000,3436.01,3438.7,3436.01,3437.14,246.16
1719907200000,3437.14,3441.5,3433.84,3433.86,964.31
1719907500000,3433.86,3437.2,3433.83,3437.2,887.88
1719907800000,3437.2,3437.53,3430.4,3433.68,2123.83
1719908100000,3433.68,3440.76,3432.86,3440.76,1393.55
1719908400000,3440.76,3443.0,3438.8,3442.34,812.0
1719908700000,3442.34,3444.39,3440.04,3440.26,1894.18
1719909000000,3440.26,3442.0,3437.38,3438.49,946.19
1719909300000,3438.49,3439.17,3436.89,3436.89,349.81
1719909600000,3436.89,3444.2,3436.8,3443.6,1386.06
1719909900000,3443.6,3445.65,3443.46,3445.63,1164.54
1719910200000,3445.63,3445.63,3441.33,3441.34,1671.28
1719910500000,3441.34,3441.36,3440.24,3440.42,201.85
1719910800000,3440.42,3440.49,3439.47,3440.01,385.21
1719911100000,3440.01,3450.97,3438.72,3449.75,1838.57
1719911400000,3449.75,3450.74,3446.0,3448.45,769.18
1719911700000,3448.45,3448.45,3444.4,3444.77,420.49
1719912000000,3444.77,3446.32,3443.79,3444.72,466.37
1719912300000,3444.72,3445.81,3444.38,3444.39,217.03
1719912600000,3444.39,3445.52,3443.93,3445.52,224.73
1719912900000,3445.52,3448.21,3445.51,3445.84,301.14
1719913200000,3445.84,3447.48,3445.51,3446.2,269.4
1719913500000,3446.2,3447.38,3446.09,3447.3,307.4
1719913800000,3447.3,3448.15,3443.9,3446.19,759.52
1719914100000,3446.19,3447.93,3445.24,3445.24,327.93
1719914400000,3445.24,3446.72,3443.49,3444.01,359.47
1719914700000,3444.01,3445.31,3440.49,3440.5,657.06
1719915000000,3440.5,3445.24,3440.14,3444.45,495.78
1719915300000,3444.45,3447.0,3442.61,3446.33,774.24
1719915600000,3446.33,3446.5,3444.85,3445.49,546.69
1719915900000,3445.49,3447.46,3445.49,3447.02,387.94
1719916200000,3447.02,3447.02,3445.09,3446.55,258.21
1719916500000,3446.55,3450.57,3446.55,3450.21,797.7
1719916800000,3450.21,3453.73,3449.68,3450.0,4813.79
1719917100000,3450.0,3452.99,3449.33,3450.64,1096.41
1719917400000,3450.64,3452.4,3449.99,3450.78,559.86
1719917700000,3450.78,3452.0,3449.32,3450.57,362.75
1719918000000,3450.57,3450.76,3448.68,3449.0,795.18
1719918300000,3449.0,3450.62,3448.86,3449.49,234.46
1719918600000,3449.49,3449.95,3447.38,3448.89,658.52
