date,n_coins,long_ret_pct,short_ret_pct,gross_pct,fees_pct,net_pct,top3_coins,bottom3_coins
2026-01-08,10,-1.1321,0.4711,-0.661,0.09,-0.751,"XRP,XMR,SOL","ZEC,CRV,DOGE"
2026-01-09,10,1.3277,5.0342,6.3619,0.09,6.2719,"XMR,SOL,AAVE","ZEC,HYPE,DOGE"
2026-01-10,10,7.7264,-0.8165,6.9099,0.09,6.8199,"XMR,SOL,AAVE","ZEC,XRP,HYPE"
2026-01-11,10,4.3459,-0.9931,3.3528,0.09,3.2628,"XMR,SOL,BTC","ZEC,HYPE,XRP"
2026-01-12,10,5.4024,-6.2346,-0.8322,0.09,-0.9222,"XMR,SOL,BTC","ZEC,HYPE,CRV"
2026-01-13,10,1.9871,-3.3672,-1.3802,0.09,-1.4702,"XMR,AAVE,ETH","ZEC,HYPE,XRP"
2026-01-14,10,-2.8608,4.1633,1.3025,0.09,1.2125,"XMR,ETH,SOL","XRP,HYPE,DOGE"
2026-01-15,10,-4.1072,0.2572,-3.8501,0.09,-3.9401,"XMR,ZEC,CRV","XRP,DOGE,HYPE"
2026-01-16,10,-3.1627,-0.4491,-3.6118,0.09,-3.7018,"XMR,ZEC,CRV","XRP,DOGE,HYPE"
2026-01-17,10,-2.8355,4.1102,1.2747,0.09,1.1847,"HYPE,ETH,CRV","XMR,ZEC,XRP"
2026-01-18,10,-2.3304,-2.2762,-4.6067,0.09,-4.6967,"ETH,BTC,HYPE","XMR,DOGE,XRP"
2026-01-19,10,-5.7169,9.7273,4.0104,0.09,3.9204,"BTC,ETH,XRP","ZEC,DOGE,XMR"
2026-01-20,10,2.767,-2.0659,0.7011,0.09,0.6111,"BTC,XRP,AAVE","XMR,CRV,ZEC"
2026-01-21,10,-0.963,0.9665,0.0036,0.09,-0.0864,"XRP,BTC,DOGE","XMR,HYPE,CRV"
2026-01-22,10,0.1759,-1.5248,-1.3489,0.09,-1.4389,"BTC,XRP,ZEC","HYPE,CRV,XMR"
2026-01-23,10,-0.9681,0.8577,-0.1104,0.09,-0.2004,"ZEC,XRP,BTC","XMR,ETH,CRV"
2026-01-24,10,-5.6195,6.5236,0.9041,0.09,0.8141,"HYPE,ZEC,XRP","XMR,ETH,CRV"
2026-01-25,10,5.9831,-5.8139,0.1692,0.09,0.0792,"HYPE,BTC,XRP","XMR,CRV,ZEC"
2026-01-26,10,11.1169,-0.5741,10.5428,0.09,10.4528,"HYPE,ZEC,BTC","XMR,SOL,CRV"
2026-01-27,11,0.3534,-0.105,0.2484,0.09,0.1584,"HYPE,PUMP,ZEC","XMR,CRV,SOL"
2026-01-28,11,-8.8047,4.8409,-3.9638,0.09,-4.0538,"HYPE,PUMP,AAVE","XMR,CRV,SOL"
2026-01-29,11,-1.5045,1.1979,-0.3066,0.09,-0.3966,"HYPE,PUMP,ZEC","XMR,CRV,SOL"
2026-01-30,11,-4.7216,6.8626,2.141,0.09,2.051,"HYPE,PUMP,ZEC","CRV,AAVE,XRP"
2026-01-31,11,-6.5229,3.2103,-3.3126,0.09,-3.4026,"HYPE,XMR,PUMP","CRV,ZEC,ETH"
2026-02-01,11,2.2179,-1.138,1.0799,0.09,0.9899,"HYPE,BTC,XMR","ETH,ZEC,AAVE"
2026-02-02,11,-2.4395,4.3188,1.8793,0.09,1.7893,"HYPE,BTC,DOGE","ETH,PUMP,ZEC"
2026-02-03,11,0.9853,3.1865,4.1718,0.09,4.0818,"HYPE,DOGE,BTC","ZEC,ETH,XMR"
2026-02-04,11,-13.2932,16.1647,2.8715,0.09,2.7815,"HYPE,AAVE,DOGE","ZEC,SOL,ETH"
2026-02-05,11,7.1084,-12.0913,-4.9829,0.09,-5.0729,"HYPE,DOGE,BTC","XMR,ZEC,PUMP"
2026-02-06,11,-2.1404,-0.5568,-2.6972,0.09,-2.7872,"HYPE,DOGE,XRP","ZEC,XMR,PUMP"
2026-02-07,11,-0.1537,1.4072,1.2535,0.09,1.1635,"HYPE,DOGE,CRV","ZEC,SOL,XMR"
2026-02-08,11,-1.0059,-0.3866,-1.3924,0.09,-1.4824,"HYPE,ETH,BTC","XMR,PUMP,ZEC"
2026-02-09,11,-2.8571,3.0718,0.2147,0.09,0.1247,"ETH,BTC,ZEC","XMR,PUMP,HYPE"
2026-02-10,11,0.2628,0.6973,0.9601,0.09,0.8701,"XMR,XRP,ZEC","HYPE,PUMP,CRV"
2026-02-11,11,-2.3459,-2.0493,-4.3951,0.09,-4.4851,"XMR,ZEC,BTC","PUMP,CRV,SOL"
2026-02-12,11,3.2474,-7.151,-3.9037,0.09,-3.9937,"XMR,AAVE,HYPE","SOL,PUMP,CRV"
2026-02-13,11,10.1475,-2.232,7.9155,0.09,7.8255,"ZEC,XMR,AAVE","SOL,HYPE,BTC"
2026-02-14,11,-7.0552,3.1157,-3.9395,0.09,-4.0295,"ZEC,PUMP,DOGE","ETH,BTC,SOL"
2026-02-15,11,0.1271,-0.123,0.0041,0.09,-0.0859,"ZEC,PUMP,AAVE","XMR,ETH,BTC"
2026-02-16,11,-0.0634,0.145,0.0816,0.09,-0.0084,"ZEC,PUMP,AAVE","XMR,BTC,ETH"
2026-02-17,11,-7.4077,1.7003,-5.7074,0.09,-5.7974,"ZEC,PUMP,AAVE","HYPE,XMR,BTC"
2026-02-18,11,0.0892,-1.1221,-1.0329,0.09,-1.1229,"AAVE,DOGE,XRP","HYPE,XMR,ETH"
2026-02-19,11,-2.6391,-0.8728,-3.512,0.09,-3.602,"AAVE,BTC,XMR","ZEC,DOGE,PUMP"
2026-02-20,11,-1.1226,-1.9099,-3.0324,0.09,-3.1224,"ETH,XMR,HYPE","ZEC,AAVE,PUMP"
2026-02-21,11,-0.2923,3.7063,3.414,0.09,3.324,"XMR,ETH,BTC","ZEC,CRV,HYPE"
2026-02-22,11,-6.5602,6.2142,-0.346,0.09,-0.436,"BTC,XMR,HYPE","ZEC,PUMP,CRV"
2026-02-23,11,0.0486,0.7142,0.7628,0.09,0.6728,"BTC,SOL,XRP","PUMP,ZEC,CRV"
2026-02-24,11,8.0049,-5.1943,2.8107,0.09,2.7207,"XRP,SOL,BTC","PUMP,AAVE,ZEC"
2026-02-25,11,-1.5243,1.6751,0.1508,0.09,0.0608,"ETH,XMR,SOL","PUMP,HYPE,ZEC"
2026-02-26,11,-3.1523,3.4405,0.2882,0.09,0.1982,"XMR,CRV,ETH","PUMP,ZEC,AAVE"
2026-02-27,11,2.1168,-7.344,-5.2272,0.09,-5.3172,"CRV,XMR,SOL","PUMP,ZEC,HYPE"
2026-02-28,11,-0.4072,1.3533,0.9461,0.09,0.8561,"HYPE,CRV,XMR","ZEC,AAVE,DOGE"
2026-03-01,11,3.3207,-5.0434,-1.7227,0.09,-1.8127,"HYPE,PUMP,CRV","ZEC,AAVE,XRP"
2026-03-02,11,-5.438,2.4138,-3.0242,0.09,-3.1142,"HYPE,PUMP,AAVE","ZEC,DOGE,XRP"
2026-03-03,11,5.3206,-8.5435,-3.2229,0.09,-3.3129,"HYPE,PUMP,BTC","ZEC,DOGE,XRP"
2026-03-04,11,-4.4963,-0.092,-4.5883,0.09,-4.6783,"HYPE,PUMP,ZEC","AAVE,XMR,CRV"
2026-03-05,11,-3.6805,1.1903,-2.4902,0.09,-2.5802,"XMR,BTC,ETH","HYPE,DOGE,CRV"
2026-03-06,11,-1.3189,0.969,-0.35,0.09,-0.44,"BTC,XMR,ETH","PUMP,AAVE,HYPE"
2026-03-07,11,-2.0182,0.4568,-1.5614,0.09,-1.6514,"XMR,BTC,XRP","ZEC,AAVE,HYPE"
2026-03-08,11,1.7199,-5.4718,-3.7518,0.09,-3.8418,"PUMP,DOGE,XRP","ZEC,CRV,SOL"
2026-03-09,11,1.6332,-4.3115,-2.6782,0.09,-2.7682,"HYPE,XMR,PUMP","ZEC,DOGE,AAVE"
2026-03-10,11,1.5904,1.3332,2.9236,0.09,2.8336,"HYPE,DOGE,PUMP","AAVE,CRV,SOL"
2026-03-11,11,2.6059,-0.5755,2.0304,0.09,1.9404,"HYPE,PUMP,ETH","CRV,AAVE,XMR"
2026-03-12,11,-2.6538,-0.9538,-3.6076,0.09,-3.6976,"HYPE,PUMP,ZEC","CRV,XMR,XRP"
2026-03-13,11,1.2622,-0.2471,1.0151,0.09,0.9251,"HYPE,SOL,ETH","CRV,PUMP,XRP"
2026-03-14,11,1.2917,-3.1732,-1.8815,0.09,-1.9715,"HYPE,DOGE,ETH","CRV,ZEC,PUMP"
2026-03-15,11,7.2458,-6.5933,0.6525,0.09,0.5625,"HYPE,SOL,ETH","PUMP,CRV,XMR"
2026-03-16,11,-0.7229,1.9456,1.2227,0.09,1.1327,"ZEC,ETH,HYPE","XMR,BTC,PUMP"
2026-03-17,11,-3.8165,5.0685,1.2521,0.09,1.1621,"ZEC,ETH,HYPE","PUMP,BTC,XMR"
2026-03-18,11,-5.0628,3.412,-1.6508,0.09,-1.7408,"ZEC,HYPE,ETH","XMR,DOGE,PUMP"
2026-03-19,11,0.108,-1.5843,-1.4763,0.09,-1.5663,"ZEC,HYPE,XRP","PUMP,XMR,DOGE"
2026-03-20,11,-3.2597,2.8534,-0.4063,0.09,-0.4963,"HYPE,ZEC,XRP","AAVE,PUMP,CRV"
2026-03-21,11,0.7926,1.9534,2.7461,0.09,2.6561,"HYPE,BTC,XMR","ZEC,PUMP,ETH"
2026-03-22,11,-0.3397,-3.0959,-3.4356,0.09,-3.5256,"XMR,HYPE,BTC","ZEC,PUMP,CRV"
2026-03-23,11,-1.428,-5.7071,-7.1351,0.09,-7.2251,"SOL,XMR,BTC","HYPE,CRV,ZEC"
2026-03-24,11,-1.1049,-2.5885,-3.6933,0.09,-3.7833,"ZEC,HYPE,SOL","CRV,XRP,PUMP"
2026-03-25,11,-4.2826,3.8612,-0.4215,0.09,-0.5115,"DOGE,SOL,HYPE","XMR,XRP,ZEC"
2026-03-26,11,-2.1082,3.0916,0.9834,0.09,0.8934,"ZEC,DOGE,HYPE","XMR,XRP,CRV"
2026-03-27,11,0.7034,0.0226,0.726,0.09,0.636,"HYPE,DOGE,ZEC","XMR,AAVE,XRP"
2026-03-28,11,-1.8039,0.9237,-0.8802,0.09,-0.9702,"HYPE,DOGE,CRV","AAVE,SOL,ETH"
2026-03-29,11,-1.3086,-2.6027,-3.9112,0.09,-4.0012,"XMR,DOGE,HYPE","AAVE,ZEC,SOL"
2026-03-30,11,5.3336,-1.1266,4.207,0.09,4.117,"ZEC,DOGE,XMR","AAVE,PUMP,SOL"
2026-03-31,11,1.2185,0.3987,1.6172,0.09,1.5272,"ZEC,ETH,XMR","AAVE,HYPE,PUMP"
2026-04-01,11,-4.1124,2.7265,-1.3859,0.09,-1.4759,"ZEC,ETH,CRV","HYPE,SOL,PUMP"
2026-04-02,11,-0.9178,-1.4005,-2.3183,0.09,-2.4083,"ZEC,ETH,BTC","HYPE,PUMP,SOL"
2026-04-03,11,2.7355,-1.8111,0.9245,0.09,0.8345,"ZEC,ETH,BTC","HYPE,XMR,SOL"
2026-04-04,11,-0.0229,-0.741,-0.7638,0.09,-0.8538,"ZEC,ETH,DOGE","AAVE,SOL,HYPE"
2026-04-05,11,-0.8866,1.8042,0.9176,0.09,0.8276,"BTC,PUMP,HYPE","AAVE,CRV,SOL"
2026-04-06,11,12.6646,-5.5059,7.1587,0.09,7.0687,"BTC,HYPE,ZEC","AAVE,CRV,XMR"
2026-04-07,11,-1.5035,3.1519,1.6483,0.09,1.5583,"ZEC,PUMP,HYPE","AAVE,XRP,DOGE"
2026-04-08,11,5.0744,0.4297,5.5041,0.09,5.4141,"ZEC,HYPE,ETH","AAVE,DOGE,XRP"
2026-04-09,11,3.7092,-1.8424,1.8668,0.09,1.7768,"ZEC,HYPE,PUMP","AAVE,DOGE,XRP"
2026-04-10,11,1.0427,-0.0907,0.952,0.09,0.862,"ZEC,HYPE,PUMP","AAVE,DOGE,XRP"
2026-04-11,11,-4.0591,3.2102,-0.8489,0.09,-0.9389,"ZEC,HYPE,PUMP","AAVE,XRP,DOGE"
2026-04-12,11,5.1534,-8.9637,-3.8103,0.09,-3.9003,"ZEC,HYPE,BTC","CRV,AAVE,SOL"
2026-04-13,11,-2.9875,1.4132,-1.5744,0.09,-1.6644,"HYPE,ZEC,AAVE","CRV,DOGE,XRP"
2026-04-14,11,3.1813,-0.1612,3.0201,0.09,2.9301,"AAVE,HYPE,ETH","ZEC,CRV,XMR"
2026-04-15,11,2.417,-1.0051,1.4119,0.09,1.3219,"AAVE,HYPE,ETH","ZEC,SOL,XMR"
2026-04-16,11,0.4216,-0.3638,0.0578,0.09,-0.0322,"AAVE,XRP,DOGE","ZEC,XMR,ETH"
2026-04-17,11,-7.4742,1.5031,-5.9711,0.09,-6.0611,"AAVE,CRV,PUMP","ZEC,XMR,SOL"
2026-04-18,11,-2.7321,7.62,4.8879,0.09,4.7979,"XRP,CRV,BTC","ZEC,PUMP,AAVE"
2026-04-19,12,2.8131,-1.6992,1.1138,0.09,1.0238,"CRV,XRP,XMR","ZEC,LIT,AAVE"
2026-04-20,12,3.0959,-0.8567,2.2392,0.09,2.1492,"CRV,XMR,XRP","AAVE,LIT,ZEC"
2026-04-21,12,-0.1825,-1.2452,-1.4277,0.09,-1.5177,"XMR,BTC,ETH","AAVE,LIT,HYPE"
2026-04-22,12,0.5505,-1.0887,-0.5382,0.09,-0.6282,"XMR,BTC,ETH","AAVE,LIT,PUMP"
2026-04-23,12,0.2942,-0.5903,-0.2961,0.09,-0.3861,"XMR,ZEC,BTC","AAVE,HYPE,LIT"
2026-04-24,12,-0.1973,0.1436,-0.0537,0.09,-0.1437,"ZEC,XMR,LIT","PUMP,HYPE,CRV"
2026-04-25,12,2.2805,-1.0668,1.2138,0.09,1.1238,"ZEC,XMR,AAVE","PUMP,CRV,XRP"
2026-04-26,12,-0.2499,0.0033,-0.2466,0.09,-0.3366,"ZEC,HYPE,AAVE","PUMP,CRV,XRP"
2026-04-27,12,-2.3277,-1.8228,-4.1505,0.09,-4.2405,"ZEC,AAVE,XMR","PUMP,ETH,SOL"
2026-04-28,12,-0.7317,-1.47,-2.2017,0.09,-2.2917,"PUMP,CRV,DOGE","XRP,LIT,HYPE"
2026-04-29,12,1.7793,-2.3092,-0.5299,0.09,-0.6199,"DOGE,CRV,XMR","ZEC,XRP,SOL"
2026-04-30,12,-0.1061,-2.3677,-2.4739,0.09,-2.5639,"DOGE,CRV,XMR","LIT,HYPE,XRP"
2026-05-01,12,0.3006,-0.959,-0.6583,0.09,-0.7483,"DOGE,ZEC,PUMP","AAVE,SOL,XMR"
2026-05-02,12,2.5254,0.1807,2.7061,0.09,2.6161,"DOGE,ZEC,LIT","AAVE,HYPE,SOL"
2026-05-03,12,2.6336,-0.4114,2.2221,0.09,2.1321,"ZEC,DOGE,XMR","PUMP,AAVE,SOL"
2026-05-04,12,9.2699,-3.6041,5.6659,0.09,5.5759,"ZEC,XMR,DOGE","LIT,AAVE,SOL"
2026-05-05,12,1.5612,-1.8452,-0.284,0.09,-0.374,"ZEC,HYPE,LIT","AAVE,CRV,XRP"
2026-05-06,12,-1.2693,2.4481,1.1788,0.09,1.0888,"ZEC,XMR,CRV","ETH,AAVE,XRP"
2026-05-07,12,7.7468,-2.0236,5.7233,0.09,5.6333,"ZEC,PUMP,LIT","ETH,AAVE,DOGE"
2026-05-08,12,-2.2338,-0.2225,-2.4562,0.09,-2.5462,"ZEC,PUMP,LIT","ETH,DOGE,BTC"
2026-05-09,12,0.863,-1.746,-0.8829,0.09,-0.9729,"ZEC,PUMP,LIT","DOGE,ETH,XMR"
2026-05-10,12,-3.186,0.5184,-2.6676,0.09,-2.7576,"PUMP,ZEC,SOL","DOGE,HYPE,XMR"
2026-05-11,12,-3.7522,2.6592,-1.093,0.09,-1.183,"CRV,SOL,PUMP","HYPE,DOGE,ETH"
2026-05-12,12,-2.4034,4.0799,1.6765,0.09,1.5865,"CRV,SOL,AAVE","LIT,HYPE,PUMP"
2026-05-13,12,3.4946,-3.4819,0.0127,0.09,-0.0773,"CRV,DOGE,XRP","LIT,ZEC,PUMP"
2026-05-14,12,-4.3729,6.4558,2.0829,0.09,1.9929,"CRV,DOGE,XRP","LIT,PUMP,ZEC"
2026-05-15,12,-4.8505,0.4936,-4.3568,0.09,-4.4468,"HYPE,DOGE,CRV","LIT,PUMP,ZEC"
2026-05-16,12,2.6793,2.5471,5.2264,0.09,5.1364,"HYPE,DOGE,XRP","PUMP,CRV,LIT"
2026-05-17,12,-0.0414,-1.2683,-1.3097,0.09,-1.3997,"HYPE,DOGE,XRP","CRV,PUMP,SOL"
2026-05-18,12,7.2801,2.4417,9.7218,0.09,9.6318,"HYPE,ZEC,LIT","CRV,PUMP,AAVE"
2026-05-19,12,14.5851,-2.4508,12.1343,0.09,12.0443,"LIT,HYPE,ZEC","CRV,PUMP,AAVE"
2026-05-20,12,5.8648,-1.0898,4.7751,0.09,4.6851,"LIT,ZEC,HYPE","DOGE,CRV,AAVE"
2026-05-21,12,-12.1125,3.0896,-9.0229,0.09,-9.1129,"LIT,HYPE,ZEC","DOGE,XRP,ETH"
2026-05-22,12,6.441,-1.0362,5.4048,0.09,5.3148,"LIT,HYPE,ZEC","DOGE,XRP,AAVE"
2026-05-23,12,5.8173,0.8437,6.661,0.09,6.571,"LIT,HYPE,ZEC","AAVE,XRP,DOGE"
2026-05-24,12,0.8282,0.8024,1.6307,0.09,1.5407,"HYPE,ZEC,LIT","AAVE,CRV,XMR"
2026-05-25,12,-5.4279,5.5289,0.1011,0.09,0.0111,"HYPE,LIT,PUMP","CRV,XMR,ZEC"
2026-05-26,12,-1.8178,3.6474,1.8296,0.09,1.7396,"HYPE,PUMP,BTC","LIT,ZEC,CRV"
2026-05-27,12,-2.7069,-1.2226,-3.9295,0.09,-4.0195,"HYPE,PUMP,XMR","ZEC,CRV,LIT"
2026-05-28,12,1.9469,-3.0149,-1.068,0.09,-1.158,"HYPE,XRP,DOGE","ZEC,CRV,XMR"
2026-05-29,12,0.8803,-0.4838,0.3965,0.09,0.3065,"HYPE,XMR,PUMP","ZEC,CRV,BTC"
2026-05-30,12,1.965,-2.2484,-0.2834,0.09,-0.3734,"HYPE,PUMP,XRP","ZEC,BTC,ETH"
2026-05-31,12,-1.2108,2.8494,1.6386,0.09,1.5486,"HYPE,LIT,XRP","AAVE,XMR,ETH"
2026-06-01,12,1.4556,6.7337,8.1893,0.09,8.0993,"HYPE,LIT,PUMP","XMR,BTC,AAVE"
2026-06-02,12,6.5652,2.1081,8.6733,0.09,8.5833,"LIT,HYPE,ZEC","SOL,BTC,AAVE"
2026-06-03,12,-19.1654,2.1892,-16.9762,0.09,-17.0662,"LIT,ZEC,HYPE","SOL,BTC,ETH"
2026-06-04,12,-7.2605,8.228,0.9675,0.09,0.8775,"LIT,XMR,HYPE","SOL,AAVE,BTC"
2026-06-05,12,-2.573,3.7872,1.2142,0.09,1.1242,"LIT,XMR,CRV","ZEC,AAVE,SOL"
2026-06-06,12,2.9532,-11.0126,-8.0595,0.09,-8.1495,"LIT,CRV,XMR","ZEC,AAVE,SOL"
2026-06-07,12,0.5841,-3.5303,-2.9462,0.09,-3.0362,"CRV,XRP,BTC","ZEC,HYPE,AAVE"
2026-06-08,12,-1.2,0.1903,-1.0097,0.09,-1.0997,"BTC,CRV,XRP","ZEC,LIT,AAVE"
2026-06-09,12,-3.6092,0.4833,-3.1258,0.09,-3.2158,"LIT,CRV,XRP","XMR,AAVE,HYPE"
2026-06-10,12,13.8701,-9.5726,4.2975,0.09,4.2075,"CRV,XMR,ZEC","HYPE,LIT,PUMP"
2026-06-11,12,-6.6885,-1.1602,-7.8486,0.09,-7.9386,"CRV,XMR,ZEC","PUMP,HYPE,XRP"
2026-06-12,12,0.797,-1.5638,-0.7667,0.09,-0.8567,"CRV,XMR,LIT","ZEC,XRP,ETH"
2026-06-13,12,1.2841,-6.68,-5.3958,0.09,-5.4858,"CRV,LIT,XMR","ZEC,PUMP,HYPE"
2026-06-14,12,4.5959,-0.8584,3.7375,0.09,3.6475,"CRV,HYPE,AAVE","PUMP,XRP,DOGE"
2026-06-15,12,3.3704,0.9334,4.3038,0.09,4.2138,"ZEC,HYPE,LIT","XMR,DOGE,BTC"
2026-06-16,12,-3.8539,2.886,-0.9679,0.09,-1.0579,"HYPE,ZEC,AAVE","XMR,CRV,DOGE"
2026-06-17,12,-2.3689,2.5907,0.2218,0.09,0.1318,"HYPE,ZEC,AAVE","XMR,CRV,PUMP"
2026-06-18,12,1.9142,3.6317,5.5459,0.09,5.4559,"HYPE,AAVE,ZEC","XMR,PUMP,CRV"
2026-06-19,12,0.8649,-1.1161,-0.2512,0.09,-0.3412,"HYPE,AAVE,ZEC","PUMP,CRV,LIT"
2026-06-20,12,-3.0388,2.6993,-0.3395,0.09,-0.4295,"HYPE,AAVE,SOL","CRV,ZEC,PUMP"
2026-06-21,12,0.0268,-1.9165,-1.8897,0.09,-1.9797,"SOL,AAVE,PUMP","ZEC,CRV,LIT"
2026-06-22,12,-2.9179,4.8366,1.9186,0.09,1.8286,"AAVE,SOL,BTC","CRV,ZEC,HYPE"
2026-06-23,12,-2.0631,0.4233,-1.6398,0.09,-1.7298,"SOL,XMR,BTC","CRV,HYPE,ZEC"
2026-06-24,12,-1.6243,0.2951,-1.3292,0.09,-1.4192,"LIT,AAVE,XMR","ZEC,CRV,HYPE"
2026-06-25,12,10.9955,-4.715,6.2805,0.09,6.1905,"AAVE,LIT,XMR","PUMP,ZEC,DOGE"
2026-06-26,12,-3.106,0.4375,-2.6685,0.09,-2.7585,"AAVE,LIT,XMR","PUMP,DOGE,ETH"
2026-06-27,12,-0.7927,2.2842,1.4915,0.09,1.4015,"AAVE,LIT,XMR","ZEC,DOGE,ETH"
2026-06-28,12,4.1953,-3.3568,0.8386,0.09,0.7486,"AAVE,LIT,SOL","ZEC,CRV,DOGE"
2026-06-29,12,-5.0259,2.6035,-2.4224,0.09,-2.5124,"PUMP,AAVE,SOL","DOGE,ZEC,CRV"
2026-06-30,12,4.9976,-5.3117,-0.3141,0.09,-0.4041,"PUMP,LIT,SOL","CRV,ZEC,DOGE"
2026-07-01,12,1.3492,-3.1109,-1.7616,0.09,-1.8516,"LIT,SOL,CRV","AAVE,DOGE,XMR"
2026-07-02,12,3.8298,-2.7747,1.0552,0.09,0.9652,"LIT,SOL,PUMP","AAVE,DOGE,XMR"
2026-07-03,12,1.2544,-1.1023,0.1521,0.09,0.0621,"ZEC,LIT,SOL","AAVE,XMR,BTC"
2026-07-04,12,3.9553,-1.6908,2.2645,0.09,2.1745,"LIT,ZEC,ETH","AAVE,PUMP,XMR"
2026-07-05,12,1.0878,-1.0096,0.0783,0.09,-0.0117,"LIT,CRV,ZEC","AAVE,XMR,DOGE"
2026-07-06,12,-4.4629,0.8359,-3.6271,0.09,-3.7171,"LIT,PUMP,AAVE","XMR,CRV,SOL"
2026-07-07,12,-4.5535,2.9442,-1.6093,0.09,-1.6993,"LIT,ZEC,XMR","SOL,DOGE,CRV"
2026-07-08,12,3.2802,-0.052,3.2281,0.09,3.1381,"LIT,ZEC,AAVE","PUMP,DOGE,SOL"
2026-07-09,12,6.8951,-0.4469,6.4482,0.09,6.3582,"LIT,ZEC,AAVE","DOGE,XRP,PUMP"
2026-07-10,12,0.0507,2.358,2.4088,0.09,2.3188,"LIT,ZEC,AAVE","PUMP,HYPE,DOGE"
2026-07-11,12,1.871,-2.1135,-0.2424,0.09,-0.3324,"ZEC,AAVE,LIT","PUMP,SOL,HYPE"
2026-07-12,12,-7.323,0.6785,-6.6446,0.09,-6.7346,"ZEC,AAVE,LIT","PUMP,SOL,XMR"
2026-07-13,12,7.6547,-3.8104,3.8443,0.09,3.7543,"AAVE,CRV,ZEC","HYPE,SOL,XRP"
2026-07-14,12,-0.3539,-0.4457,-0.7996,0.09,-0.8896,"ZEC,CRV,ETH","HYPE,SOL,XRP"
2026-07-15,12,-3.5049,5.6676,2.1627,0.09,2.0727,"PUMP,ZEC,ETH","LIT,SOL,HYPE"
2026-07-16,12,-1.809,0.9328,-0.8762,0.09,-0.9662,"PUMP,CRV,ETH","LIT,HYPE,AAVE"
2026-07-17,12,0.2442,0.1927,0.4368,0.09,0.3468,"PUMP,CRV,ZEC","LIT,HYPE,AAVE"
2026-07-18,12,6.223,0.3152,6.5382,0.09,6.4482,"ZEC,PUMP,ETH","HYPE,AAVE,LIT"
2026-07-19,12,0.7975,-0.3764,0.4211,0.09,0.3311,"PUMP,XMR,BTC","LIT,AAVE,HYPE"
2026-07-20,12,2.2524,-3.8146,-1.5623,0.09,-1.6523,"PUMP,XMR,BTC","LIT,HYPE,AAVE"
2026-07-21,12,-2.0478,1.3316,-0.7162,0.09,-0.8062,"PUMP,XMR,XRP","CRV,HYPE,DOGE"
2026-07-22,12,-2.0804,2.3162,0.2357,0.09,0.1457,"PUMP,AAVE,XMR","ZEC,CRV,HYPE"
2026-07-23,12,0.2615,0.9267,1.1882,0.09,1.0982,"PUMP,AAVE,XMR","ZEC,HYPE,DOGE"
2026-07-24,12,-0.1961,0.6184,0.4223,0.09,0.3323,"XMR,AAVE,XRP","ZEC,PUMP,LIT"
2026-07-25,12,3.306,-6.8619,-3.5558,0.09,-3.6458,"XMR,AAVE,DOGE","PUMP,ZEC,HYPE"
2026-07-26,12,-0.6011,3.7242,3.1231,0.09,3.0331,"AAVE,ETH,PUMP","LIT,ZEC,XRP"
2026-07-27,12,-1.7942,-2.0152,-3.8094,0.09,-3.8994,"PUMP,AAVE,XMR","LIT,ZEC,XRP"
2026-07-28,12,-5.1092,-0.5013,-5.6105,0.09,-5.7005,"PUMP,LIT,AAVE","ZEC,HYPE,XMR"
2026-07-29,12,2.8864,-2.0208,0.8656,0.09,0.7756,"LIT,AAVE,ETH","HYPE,ZEC,XMR"
2026-07-30,12,-3.6074,3.3518,-0.2556,0.09,-0.3456,"PUMP,LIT,AAVE","HYPE,ZEC,DOGE"
2026-07-31,12,-0.0872,1.016,0.9289,0.09,0.8389,"PUMP,XMR,CRV","HYPE,ZEC,AAVE"
2026-08-01,12,0.5137,-1.0181,-0.5045,0.09,-0.5945,"XMR,PUMP,XRP","AAVE,HYPE,LIT"
2026-08-02,12,0.1471,-0.5615,-0.4145,0.09,-0.5045,"XMR,PUMP,ZEC","LIT,AAVE,HYPE"
2026-08-03,12,5.1011,-0.4037,4.6974,0.09,4.6074,"PUMP,ZEC,XMR","LIT,AAVE,ETH"
2026-08-04,12,0.167,-1.753,-1.5859,0.09,-1.6759,"PUMP,ZEC,DOGE","LIT,AAVE,CRV"
2026-08-05,12,-1.3461,-0.667,-2.0131,0.09,-2.1031,"PUMP,ZEC,HYPE","AAVE,CRV,XRP"
2026-08-06,12,-2.2441,0.1165,-2.1276,0.09,-2.2176,"LIT,PUMP,ZEC","XRP,AAVE,DOGE"
2026-08-07,12,4.0427,-1.4718,2.5709,0.09,2.4809,"LIT,PUMP,CRV","XRP,AAVE,DOGE"
2026-08-08,12,5.4773,1.0135,6.4908,0.09,6.4008,"LIT,PUMP,CRV","XRP,AAVE,DOGE"
2026-08-09,12,4.9305,-0.3356,4.5949,0.09,4.5049,"CRV,XMR,LIT","XRP,HYPE,DOGE"
2026-08-10,12,0.7918,0.9679,1.7596,0.09,1.6696,"CRV,PUMP,LIT","XRP,HYPE,ZEC"
2026-08-11,12,-0.2705,-1.432,-1.7024,0.09,-1.7924,"CRV,PUMP,SOL","ZEC,HYPE,AAVE"
2026-08-12,12,-0.3299,0.1299,-0.1999,0.09,-0.2899,"CRV,PUMP,XMR","ZEC,BTC,AAVE"
