trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3433,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-1961a50d9dc0ba59-85464,LIMIT,BUY,0.054112,GTC,False,False,0.054112,MAKER,92401.48,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7c6066fe-086e-4c11-9b2c-ed4107b8c277,2025-01-09 12:00:00+00:00,2025-01-09 13:00:00+00:00,92401.48,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3434,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-242bd10b5812912d-85495,LIMIT,BUY,0.006727,GTC,False,False,0.006727,MAKER,91381.03,0.0,['0.12000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d3b98c4d-ba8e-4008-a6f0-a0a69bef75c5,2025-01-09 12:00:00+00:00,2025-01-09 20:00:00+00:00,91381.03,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3441,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-564178620f987c95-85472,LIMIT,SELL,0.039252,GTC,False,False,0.039252,MAKER,94442.4,0.0,['0.74000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,23f4c7f8-7c68-4ead-a4ce-f16e86c82ad8,2025-01-09 12:00:00+00:00,2025-01-09 15:00:00+00:00,94442.40,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3449,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-564178620f987c95-85473,LIMIT,SELL,0.052299,GTC,False,False,0.052299,MAKER,94442.4,0.0,['0.99000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b14ee525-631c-4a89-a57d-b82b156f7bd7,2025-01-09 13:00:00+00:00,2025-01-09 15:00:00+00:00,94442.40,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3457,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-242bd10b5812912d-85496,LIMIT,BUY,0.054716,GTC,False,False,0.054716,MAKER,91381.03,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,72cf8a93-32e6-4f91-abc5-039113386792,2025-01-09 15:00:00+00:00,2025-01-09 20:00:00+00:00,91381.03,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3471,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-241e9151787740a7-85566,MARKET,SELL,0.024004,GTC,True,False,0.024004,TAKER,93557.23,0.0,['1.35000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,05d818c1-67df-4248-996f-81645debc354,2025-01-10 13:00:00+00:00,2025-01-10 13:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3472,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-241e9151787740a7-85567,MARKET,SELL,0.320659,GTC,False,False,0.320659,TAKER,93557.23,0.0,['18.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2555fb6b-aff2-4439-976a-36cb42383935,2025-01-10 13:00:00+00:00,2025-01-10 13:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3473,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-dede4522ed85e7d4-86013,MARKET,BUY,0.320659,GTC,True,False,0.320659,TAKER,97029.97,0.0,['18.67000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ecd9b74f-7623-4c49-8245-27ce02108b28,2025-01-15 05:00:00+00:00,2025-01-15 05:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3482,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-e38ff6282095e39c-86045,LIMIT,SELL,0.051017,GTC,False,False,0.051017,MAKER,98006.28,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,143d3d1d-4a94-4933-94d2-e6e14db734a8,2025-01-15 05:00:00+00:00,2025-01-15 13:00:00+00:00,98006.28,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3483,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-e38ff6282095e39c-86044,LIMIT,SELL,0.017427,GTC,False,False,0.017427,MAKER,98982.59,0.0,['0.34000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6d696da1-db62-4975-8c10-1a1642b45820,2025-01-15 05:00:00+00:00,2025-01-15 13:00:00+00:00,98982.59,,False,,
