bar,side,action,price,notional,fee
86817,1,OPEN,66019.48,3750.0,0.75
86817,1,OPEN,65345.82,3750.0,0.75
86818,1,CLOSE,65689.39,3750.0,0.75
86818,1,CLOSE,64699.09,3750.0,0.75
86818,1,CLOSE,62731.98,3750.0,0.75
86818,1,OPEN,66693.15,3750.0,0.75
86819,1,CLOSE,64025.43,3750.0,0.75
86819,1,OPEN,67029.99,3750.0,0.75
86819,1,OPEN,66019.48,3750.0,0.75
86819,1,OPEN,65345.82,3750.0,0.75
86820,1,CLOSE,65689.39,3750.0,0.75
86820,1,CLOSE,64699.09,3750.0,0.75
86820,1,CLOSE,62731.98,3750.0,0.75
86820,1,OPEN,66693.15,3750.0,0.75
86821,1,CLOSE,64025.43,3750.0,0.75
86821,1,OPEN,67026.56,3750.0,0.75
86821,1,OPEN,66016.11,3750.0,0.75
86821,1,OPEN,65342.48,3750.0,0.75
86822,1,CLOSE,65686.03,3750.0,0.75
86822,1,CLOSE,64695.79,3750.0,0.75
86822,1,CLOSE,62728.78,3750.0,0.75
86822,1,OPEN,66689.75,3750.0,0.75
86823,1,CLOSE,64022.16,3750.0,0.75
86823,1,OPEN,67026.56,3750.0,0.75
86823,1,OPEN,66016.11,3750.0,0.75
86823,1,OPEN,65342.48,3750.0,0.75
86824,1,CLOSE,65686.03,3750.0,0.75
86824,1,CLOSE,64695.79,3750.0,0.75
86824,1,CLOSE,62728.78,3750.0,0.75
86824,1,OPEN,66689.75,3750.0,0.75
86825,1,CLOSE,64022.16,3750.0,0.75
86825,1,OPEN,67023.19,3750.0,0.75
86825,1,OPEN,66012.79,3750.0,0.75
86825,1,OPEN,65339.19,3750.0,0.75
86826,1,CLOSE,65682.73,3750.0,0.75
86826,1,CLOSE,64692.53,3750.0,0.75
86826,1,CLOSE,62725.62,3750.0,0.75
86826,1,OPEN,66656.7,3750.0,0.75
86827,1,CLOSE,63990.43,3750.0,0.75
86827,1,OPEN,66908.4,3750.0,0.75
86827,1,OPEN,65899.73,3750.0,0.75
86827,1,OPEN,65227.28,3750.0,0.75
86828,1,CLOSE,65570.23,3750.0,0.75
86828,1,CLOSE,64581.73,3750.0,0.75
86828,1,CLOSE,62618.19,3750.0,0.75
86828,1,OPEN,66572.17,3750.0,0.75
86829,1,CLOSE,63909.29,3750.0,0.75
86829,1,OPEN,66908.4,3750.0,0.75
86829,1,OPEN,65899.73,3750.0,0.75
86829,1,OPEN,65227.28,3750.0,0.75
86830,1,CLOSE,65570.23,3750.0,0.75
86830,1,CLOSE,64581.73,3750.0,0.75
86830,1,CLOSE,62618.19,3750.0,0.75
86830,1,OPEN,66572.17,3750.0,0.75
86831,1,CLOSE,63909.29,3750.0,0.75
86831,1,OPEN,66908.4,3750.0,0.75
86831,1,OPEN,65899.73,3750.0,0.75
86831,1,OPEN,65227.28,3750.0,0.75
86832,1,CLOSE,65570.23,3750.0,0.75
86832,1,CLOSE,64581.73,3750.0,0.75
86832,1,CLOSE,62618.19,3750.0,0.75
86832,1,OPEN,66572.17,3750.0,0.75
86833,1,CLOSE,63909.29,3750.0,0.75
86833,1,OPEN,66908.4,3750.0,0.75
86833,1,OPEN,65899.73,3750.0,0.75
86833,1,OPEN,65227.28,3750.0,0.75
86834,1,CLOSE,65570.23,3750.0,0.75
86834,1,CLOSE,64581.73,3750.0,0.75
86834,1,CLOSE,62618.19,3750.0,0.75
86834,1,OPEN,66572.17,3750.0,0.75
86835,1,CLOSE,63909.29,3750.0,0.75
86835,1,OPEN,66908.4,3750.0,0.75
86835,1,OPEN,65899.73,3750.0,0.75
86835,1,OPEN,65227.28,3750.0,0.75
86836,1,CLOSE,65570.23,3750.0,0.75
86836,1,CLOSE,64581.73,3750.0,0.75
86836,1,OPEN,66572.17,3750.0,0.75
86837,1,CLOSE,63909.29,3750.0,0.75
86837,1,OPEN,66908.4,3750.0,0.75
86837,1,OPEN,65899.73,3750.0,0.75
86838,1,CLOSE,65570.23,3750.0,0.75
86838,1,CLOSE,64581.73,3750.0,0.75
86838,1,OPEN,66572.17,3750.0,0.75
86839,1,CLOSE,63909.29,3750.0,0.75
86839,1,OPEN,66908.4,3750.0,0.75
86839,1,OPEN,65899.73,3750.0,0.75
86840,1,CLOSE,65570.23,3750.0,0.75
86840,1,CLOSE,64581.73,3750.0,0.75
86840,1,OPEN,66572.17,3750.0,0.75
86841,1,CLOSE,63909.29,3750.0,0.75
86841,1,OPEN,66908.4,3750.0,0.75
86841,1,OPEN,65899.73,3750.0,0.75
86842,1,CLOSE,65570.23,3750.0,0.75
86842,1,CLOSE,64581.73,3750.0,0.75
86842,1,OPEN,66572.17,3750.0,0.75
86843,1,CLOSE,63909.29,3750.0,0.75
86843,1,OPEN,66908.4,3750.0,0.75
86843,1,OPEN,65899.73,3750.0,0.75
86844,1,CLOSE,65570.23,3750.0,0.75
86844,1,CLOSE,64581.73,3750.0,0.75
86844,1,OPEN,66572.17,3750.0,0.75
86845,1,CLOSE,63909.29,3750.0,0.75
86845,1,OPEN,66908.4,3750.0,0.75
86845,1,OPEN,65899.73,3750.0,0.75
86846,1,CLOSE,65570.23,3750.0,0.75
86846,1,CLOSE,64581.73,3750.0,0.75
86846,1,OPEN,66572.17,3750.0,0.75
86847,1,CLOSE,63909.29,3750.0,0.75
86847,1,OPEN,66908.4,3750.0,0.75
86847,1,OPEN,65899.73,3750.0,0.75
86848,1,CLOSE,65570.23,3750.0,0.75
86848,1,CLOSE,64581.73,3750.0,0.75
86848,1,OPEN,66572.17,3750.0,0.75
86849,1,CLOSE,63909.29,3750.0,0.75
86849,1,OPEN,66856.04,3750.0,0.75
86849,1,OPEN,65848.16,3750.0,0.75
86850,1,CLOSE,65518.92,3750.0,0.75
86850,1,CLOSE,64531.2,3750.0,0.75
86850,1,OPEN,66520.08,3750.0,0.75
86851,1,CLOSE,63859.28,3750.0,0.75
86851,1,OPEN,66788.38,3750.0,0.75
86851,1,OPEN,65781.52,3750.0,0.75
86852,1,CLOSE,65452.61,3750.0,0.75
86852,1,CLOSE,64465.89,3750.0,0.75
86852,1,OPEN,66371.3,3750.0,0.75
86853,1,CLOSE,63716.45,3750.0,0.75
86853,1,OPEN,66706.51,3750.0,0.75
86853,1,OPEN,65700.89,3750.0,0.75
86854,1,CLOSE,65372.38,3750.0,0.75
86854,1,CLOSE,64386.87,3750.0,0.75
86854,1,OPEN,66371.3,3750.0,0.75
86855,1,OPEN,66655.71,3750.0,0.75
86855,1,OPEN,65650.85,3750.0,0.75
86856,1,CLOSE,65322.59,3750.0,0.75
86856,1,CLOSE,64337.83,3750.0,0.75
86857,1,OPEN,66655.71,3750.0,0.75
86857,1,OPEN,65650.85,3750.0,0.75
86858,1,CLOSE,65322.59,3750.0,0.75
86858,1,CLOSE,64337.83,3750.0,0.75
86859,1,OPEN,66655.71,3750.0,0.75
86859,1,OPEN,65650.85,3750.0,0.75
86860,1,CLOSE,65322.59,3750.0,0.75
86860,1,CLOSE,64337.83,3750.0,0.75
86861,1,OPEN,66655.71,3750.0,0.75
86861,1,OPEN,65650.85,3750.0,0.75
86862,1,CLOSE,65322.59,3750.0,0.75
86862,1,CLOSE,64337.83,3750.0,0.75
86863,1,OPEN,66655.71,3750.0,0.75
86863,1,OPEN,65650.85,3750.0,0.75
86864,1,CLOSE,65322.59,3750.0,0.75
86864,1,CLOSE,64337.83,3750.0,0.75
86865,1,OPEN,66601.2,3750.0,0.75
86865,1,OPEN,65597.16,3750.0,0.75
86866,1,CLOSE,65269.18,3750.0,0.75
86866,1,CLOSE,64285.22,3750.0,0.75
86867,1,OPEN,66563.51,3750.0,0.75
86867,1,OPEN,65560.04,3750.0,0.75
86868,1,CLOSE,65232.24,3750.0,0.75
86868,1,CLOSE,64248.84,3750.0,0.75
86869,1,OPEN,66434.16,3750.0,0.75
86869,1,OPEN,65432.64,3750.0,0.75
86870,1,CLOSE,65105.48,3750.0,0.75
86871,1,CLOSE,64123.99,3750.0,0.75
86871,1,OPEN,66344.61,3750.0,0.75
86872,1,CLOSE,65017.72,3750.0,0.75
86872,1,OPEN,65344.44,3750.0,0.75
86873,1,CLOSE,64037.55,3750.0,0.75
86873,1,OPEN,66344.61,3750.0,0.75
86874,1,CLOSE,65017.72,3750.0,0.75
86874,1,OPEN,65344.44,3750.0,0.75
86875,1,CLOSE,64037.55,3750.0,0.75
86875,1,OPEN,66117.75,3750.0,0.75
86876,1,CLOSE,64795.4,3750.0,0.75
86876,1,OPEN,65050.85,3750.0,0.75
86877,1,CLOSE,63716.45,3750.0,0.75
86877,1,CLOSE,63749.83,3750.0,0.75
86877,1,OPEN,66046.53,3750.0,0.75
86878,1,CLOSE,64725.6,3750.0,0.75
86878,1,OPEN,65714.64,3750.0,0.75
86878,1,OPEN,65050.85,3750.0,0.75
86879,1,CLOSE,63749.83,3750.0,0.75
86879,1,OPEN,66041.31,3750.0,0.75
86880,1,CLOSE,64720.49,3750.0,0.75
86880,1,OPEN,65045.72,3750.0,0.75
86881,1,CLOSE,63744.8,3750.0,0.75
86881,1,OPEN,66041.31,3750.0,0.75
86882,1,CLOSE,64720.49,3750.0,0.75
86882,1,OPEN,64951.12,3750.0,0.75
86883,1,OPEN,65897.83,3750.0,0.75
86884,1,CLOSE,64579.87,3750.0,0.75
86885,1,CLOSE,63652.09,3750.0,0.75
86885,1,OPEN,65858.85,3750.0,0.75
86886,1,CLOSE,64541.67,3750.0,0.75
86886,1,OPEN,64866.0,3750.0,0.75
86887,1,CLOSE,63568.68,3750.0,0.75
86887,1,OPEN,65858.85,3750.0,0.75
86888,1,CLOSE,64541.67,3750.0,0.75
86888,1,OPEN,64866.0,3750.0,0.75
86889,1,OPEN,65858.85,3750.0,0.75
86890,1,CLOSE,64541.67,3750.0,0.75
86891,1,CLOSE,63568.68,3750.0,0.75
86891,1,OPEN,65858.85,3750.0,0.75
86892,1,CLOSE,64541.67,3750.0,0.75
86892,1,OPEN,64866.0,3750.0,0.75
86893,1,CLOSE,63568.68,3750.0,0.75
86893,1,OPEN,65858.85,3750.0,0.75
86894,1,CLOSE,64541.67,3750.0,0.75
86894,1,OPEN,64866.0,3750.0,0.75
86895,1,CLOSE,63568.68,3750.0,0.75
86895,1,OPEN,65858.85,3750.0,0.75
86896,1,CLOSE,64541.67,3750.0,0.75
86896,1,OPEN,64866.0,3750.0,0.75
86897,1,CLOSE,63568.68,3750.0,0.75
86897,1,OPEN,65858.85,3750.0,0.75
86898,1,CLOSE,64541.67,3750.0,0.75
86898,1,CLOSE,63086.05,3750.0,0.75
86898,1,OPEN,64866.0,3750.0,0.75
86899,1,CLOSE,63568.68,3750.0,0.75
86899,1,OPEN,65858.85,3750.0,0.75
86899,1,OPEN,65527.9,3750.0,0.75
86900,1,CLOSE,64541.67,3750.0,0.75
86900,1,OPEN,64861.06,3750.0,0.75
86901,1,CLOSE,63563.84,3750.0,0.75
86901,1,OPEN,65830.43,3750.0,0.75
86902,1,CLOSE,64513.83,3750.0,0.75
86902,1,OPEN,64838.02,3750.0,0.75
86903,1,CLOSE,63541.25,3750.0,0.75
86903,1,OPEN,65830.43,3750.0,0.75
86904,1,CLOSE,64513.83,3750.0,0.75
86904,1,OPEN,64838.02,3750.0,0.75
86905,1,CLOSE,63541.25,3750.0,0.75
86905,1,OPEN,65830.43,3750.0,0.75
86906,1,CLOSE,64513.83,3750.0,0.75
86906,1,OPEN,64838.02,3750.0,0.75
86907,1,CLOSE,63541.25,3750.0,0.75
86907,1,OPEN,65830.43,3750.0,0.75
86908,1,CLOSE,64513.83,3750.0,0.75
86908,1,OPEN,64838.02,3750.0,0.75
86909,1,CLOSE,63541.25,3750.0,0.75
86909,1,OPEN,65830.43,3750.0,0.75
86910,1,CLOSE,64513.83,3750.0,0.75
86910,1,OPEN,64838.02,3750.0,0.75
86911,1,OPEN,65830.43,3750.0,0.75
86912,1,CLOSE,64513.83,3750.0,0.75
86913,1,OPEN,65830.43,3750.0,0.75
86914,1,CLOSE,64513.83,3750.0,0.75
86915,1,OPEN,65795.14,3750.0,0.75
86916,1,CLOSE,64479.24,3750.0,0.75
86917,1,OPEN,65723.73,3750.0,0.75
86918,1,CLOSE,64409.26,3750.0,0.75
86919,1,OPEN,65723.73,3750.0,0.75
86920,1,CLOSE,64409.26,3750.0,0.75
86921,1,OPEN,65530.7,3750.0,0.75
86922,1,CLOSE,64220.09,3750.0,0.75
86923,1,OPEN,65530.7,3750.0,0.75
86924,1,CLOSE,64220.09,3750.0,0.75
86925,1,OPEN,65530.7,3750.0,0.75
86926,1,CLOSE,64220.09,3750.0,0.75
86927,1,OPEN,65530.7,3750.0,0.75
86928,1,CLOSE,64220.09,3750.0,0.75
86928,1,CLOSE,63541.25,3750.0,0.75
86929,1,OPEN,65530.7,3750.0,0.75
86929,1,OPEN,64542.8,3750.0,0.75
86930,1,CLOSE,64220.09,3750.0,0.75
86931,1,OPEN,65530.7,3750.0,0.75
86932,1,CLOSE,64220.09,3750.0,0.75
86933,1,CLOSE,63251.94,3750.0,0.75
86933,1,OPEN,65530.7,3750.0,0.75
86934,1,CLOSE,64220.09,3750.0,0.75
86934,1,OPEN,64542.8,3750.0,0.75
86935,1,OPEN,65530.7,3750.0,0.75
86936,1,CLOSE,64220.09,3750.0,0.75
86937,1,OPEN,65530.7,3750.0,0.75
86938,1,CLOSE,64220.09,3750.0,0.75
86939,1,OPEN,65530.7,3750.0,0.75
86940,1,CLOSE,64220.09,3750.0,0.75
86941,1,OPEN,65530.7,3750.0,0.75
86942,1,CLOSE,64220.09,3750.0,0.75
86943,1,OPEN,65530.7,3750.0,0.75
86944,1,CLOSE,64220.09,3750.0,0.75
86945,1,OPEN,65530.7,3750.0,0.75
86946,1,CLOSE,64220.09,3750.0,0.75
86947,1,OPEN,65530.7,3750.0,0.75
86948,1,CLOSE,64220.09,3750.0,0.75
86948,1,CLOSE,63251.94,3750.0,0.75
86949,1,OPEN,65530.7,3750.0,0.75
86949,1,OPEN,64542.8,3750.0,0.75
86950,1,CLOSE,64220.09,3750.0,0.75
86951,1,OPEN,65512.02,3750.0,0.75
86952,1,CLOSE,64201.78,3750.0,0.75
86952,1,CLOSE,63251.94,3750.0,0.75
86953,1,OPEN,65323.74,3750.0,0.75
86953,1,OPEN,64338.96,3750.0,0.75
86954,1,CLOSE,64017.27,3750.0,0.75
86955,1,OPEN,65001.36,3750.0,0.75
86956,1,CLOSE,63701.33,3750.0,0.75
86957,1,OPEN,64951.61,3750.0,0.75
86958,1,CLOSE,63652.58,3750.0,0.75
86959,1,OPEN,64927.73,3750.0,0.75
86960,1,CLOSE,63629.18,3750.0,0.75
86961,1,OPEN,64768.53,3750.0,0.75
86967,1,CLOSE,63473.16,3750.0,0.75
86968,1,OPEN,64440.5,3750.0,0.75
86988,1,CLOSE,63151.69,3750.0,0.75
86988,1,CLOSE,63052.18,3750.0,0.75
86989,1,OPEN,64440.5,3750.0,0.75
86989,1,OPEN,63469.03,3750.0,0.75
86990,1,CLOSE,63151.69,3750.0,0.75
86991,1,OPEN,64440.5,3750.0,0.75
86992,1,CLOSE,63151.69,3750.0,0.75
86993,1,OPEN,64440.5,3750.0,0.75
87003,1,CLOSE,63151.69,3750.0,0.75
87003,1,CLOSE,63075.27,3750.0,0.75
87004,1,CLOSE,62906.79,3750.0,0.75
87004,1,OPEN,64440.5,3750.0,0.75
87004,1,OPEN,63469.03,3750.0,0.75
87005,1,CLOSE,63151.69,3750.0,0.75
87005,1,OPEN,64116.68,3750.0,0.75
87006,1,OPEN,64440.5,3750.0,0.75
87007,1,CLOSE,63151.69,3750.0,0.75
87008,1,CLOSE,62618.19,3750.0,0.75
87008,1,OPEN,64440.5,3750.0,0.75
87009,1,CLOSE,63151.69,3750.0,0.75
87009,1,OPEN,62821.39,3750.0,0.75
87010,1,OPEN,64440.5,3750.0,0.75
87011,1,CLOSE,63151.69,3750.0,0.75
87012,1,OPEN,64440.5,3750.0,0.75
87013,1,CLOSE,63151.69,3750.0,0.75
87014,1,OPEN,64440.5,3750.0,0.75
87015,1,CLOSE,63151.69,3750.0,0.75
87016,1,OPEN,64440.5,3750.0,0.75
87017,1,CLOSE,63151.69,3750.0,0.75
87018,1,OPEN,64440.5,3750.0,0.75
87019,1,CLOSE,63151.69,3750.0,0.75
87020,1,OPEN,64440.5,3750.0,0.75
87021,1,CLOSE,63151.69,3750.0,0.75
87022,1,OPEN,64440.5,3750.0,0.75
87023,1,CLOSE,63151.69,3750.0,0.75
87024,1,OPEN,64440.5,3750.0,0.75
87025,1,CLOSE,63151.69,3750.0,0.75
87026,1,OPEN,64440.5,3750.0,0.75
87027,1,CLOSE,63151.69,3750.0,0.75
87028,1,OPEN,64440.5,3750.0,0.75
87029,1,CLOSE,63151.69,3750.0,0.75
87030,1,OPEN,64290.78,3750.0,0.75
87032,1,CLOSE,63004.97,3750.0,0.75
87033,1,OPEN,64172.45,3750.0,0.75
87044,1,CLOSE,62889.0,3750.0,0.75
87044,1,CLOSE,63083.27,3750.0,0.75
87044,1,CLOSE,63083.27,3750.0,0.75
87045,1,OPEN,64172.45,3750.0,0.75
87045,1,OPEN,63205.02,3750.0,0.75
87046,1,CLOSE,62889.0,3750.0,0.75
87047,1,OPEN,64172.45,3750.0,0.75
87047,1,OPEN,62610.15,3750.0,0.75
87048,1,CLOSE,62889.0,3750.0,0.75
87049,1,OPEN,64172.45,3750.0,0.75
87050,1,CLOSE,62889.0,3750.0,0.75
87051,1,CLOSE,61940.92,3750.0,0.75
87051,1,CLOSE,61935.72,3750.0,0.75
87051,1,OPEN,64172.45,3750.0,0.75
87052,1,CLOSE,62889.0,3750.0,0.75
87052,1,CLOSE,61552.01,3750.0,0.75
87052,1,OPEN,63205.02,3750.0,0.75
87052,1,OPEN,62560.07,3750.0,0.75
87053,1,CLOSE,61940.92,3750.0,0.75
87053,1,OPEN,64172.45,3750.0,0.75
87053,1,OPEN,63849.97,3750.0,0.75
87054,1,CLOSE,62889.0,3750.0,0.75
87054,1,OPEN,63205.02,3750.0,0.75
87055,1,CLOSE,61940.92,3750.0,0.75
87055,1,OPEN,64172.45,3750.0,0.75
87056,1,CLOSE,62889.0,3750.0,0.75
87056,1,OPEN,63205.02,3750.0,0.75
87057,1,CLOSE,61940.92,3750.0,0.75
87057,1,OPEN,64172.45,3750.0,0.75
87058,1,CLOSE,62889.0,3750.0,0.75
87058,1,OPEN,63205.02,3750.0,0.75
87059,1,CLOSE,61940.92,3750.0,0.75
87059,1,OPEN,64172.45,3750.0,0.75
87060,1,CLOSE,62889.0,3750.0,0.75
87060,1,OPEN,63205.02,3750.0,0.75
87061,1,CLOSE,61940.92,3750.0,0.75
87061,1,OPEN,64172.45,3750.0,0.75
87062,1,CLOSE,62889.0,3750.0,0.75
87062,1,OPEN,63205.02,3750.0,0.75
87063,1,CLOSE,61940.92,3750.0,0.75
87063,1,OPEN,64172.45,3750.0,0.75
87064,1,CLOSE,62889.0,3750.0,0.75
87064,1,OPEN,63205.02,3750.0,0.75
87065,1,CLOSE,61940.92,3750.0,0.75
87065,1,OPEN,64172.45,3750.0,0.75
87066,1,CLOSE,62889.0,3750.0,0.75
87066,1,OPEN,63205.02,3750.0,0.75
87067,1,OPEN,64172.45,3750.0,0.75
87068,1,CLOSE,62889.0,3750.0,0.75
87069,1,OPEN,64172.45,3750.0,0.75
87070,1,CLOSE,62889.0,3750.0,0.75
87071,1,OPEN,64172.45,3750.0,0.75
87072,1,CLOSE,62889.0,3750.0,0.75
87073,1,OPEN,64172.45,3750.0,0.75
87074,1,CLOSE,62889.0,3750.0,0.75
87075,1,OPEN,64172.45,3750.0,0.75
87076,1,CLOSE,62889.0,3750.0,0.75
87077,1,OPEN,64172.45,3750.0,0.75
87078,1,CLOSE,62889.0,3750.0,0.75
87079,1,OPEN,64172.45,3750.0,0.75
87080,1,CLOSE,62889.0,3750.0,0.75
87081,1,OPEN,64172.45,3750.0,0.75
87082,1,CLOSE,62889.0,3750.0,0.75
87083,1,CLOSE,62344.09,3750.0,0.75
87083,1,OPEN,64172.45,3750.0,0.75
87084,1,CLOSE,62889.0,3750.0,0.75
87084,1,OPEN,62560.07,3750.0,0.75
87085,1,OPEN,64172.45,3750.0,0.75
87086,1,CLOSE,62889.0,3750.0,0.75
87087,1,OPEN,64172.45,3750.0,0.75
87091,1,CLOSE,62889.0,3750.0,0.75
87092,1,OPEN,64172.45,3750.0,0.75
87093,1,CLOSE,62889.0,3750.0,0.75
87094,1,OPEN,64172.45,3750.0,0.75
87095,1,CLOSE,62889.0,3750.0,0.75
87096,1,OPEN,64172.45,3750.0,0.75
87097,1,CLOSE,62889.0,3750.0,0.75
87097,1,CLOSE,62708.05,3750.0,0.75
87097,1,CLOSE,62708.05,3750.0,0.75
87098,1,OPEN,64172.45,3750.0,0.75
87098,1,OPEN,63205.02,3750.0,0.75
87099,1,CLOSE,62889.0,3750.0,0.75
87100,1,OPEN,64172.45,3750.0,0.75
87101,1,CLOSE,62889.0,3750.0,0.75
87102,1,OPEN,64172.45,3750.0,0.75
87103,1,CLOSE,62889.0,3750.0,0.75
87104,1,OPEN,64172.45,3750.0,0.75
87105,1,CLOSE,62889.0,3750.0,0.75
87106,1,OPEN,64172.45,3750.0,0.75
87107,1,CLOSE,62889.0,3750.0,0.75
87108,1,OPEN,64172.45,3750.0,0.75
87109,1,CLOSE,62889.0,3750.0,0.75
87110,1,OPEN,64172.45,3750.0,0.75
87111,1,CLOSE,62889.0,3750.0,0.75
87112,1,OPEN,64172.45,3750.0,0.75
87113,1,CLOSE,62889.0,3750.0,0.75
87114,1,OPEN,64172.45,3750.0,0.75
87115,1,CLOSE,62889.0,3750.0,0.75
87116,1,OPEN,64172.45,3750.0,0.75
87116,1,OPEN,62237.74,3750.0,0.75
87117,1,CLOSE,62889.0,3750.0,0.75
87118,1,OPEN,64172.45,3750.0,0.75
87119,1,CLOSE,62889.0,3750.0,0.75
87120,1,CLOSE,61940.92,3750.0,0.75
87120,1,CLOSE,61779.78,3750.0,0.75
87120,1,OPEN,64172.45,3750.0,0.75
87121,1,CLOSE,62889.0,3750.0,0.75
87121,1,OPEN,63205.02,3750.0,0.75
87121,1,OPEN,62560.07,3750.0,0.75
87122,1,OPEN,64172.45,3750.0,0.75
87123,1,CLOSE,62889.0,3750.0,0.75
87124,1,OPEN,64172.45,3750.0,0.75
87125,1,CLOSE,62889.0,3750.0,0.75
87126,1,CLOSE,61940.92,3750.0,0.75
87126,1,OPEN,64172.45,3750.0,0.75
87127,1,CLOSE,62889.0,3750.0,0.75
87127,1,OPEN,63205.02,3750.0,0.75
87128,1,CLOSE,61940.92,3750.0,0.75
87128,1,OPEN,64172.45,3750.0,0.75
87129,1,CLOSE,62889.0,3750.0,0.75
87129,1,OPEN,63205.02,3750.0,0.75
87130,1,CLOSE,61940.92,3750.0,0.75
87130,1,OPEN,64172.45,3750.0,0.75
87131,1,CLOSE,62889.0,3750.0,0.75
87131,1,OPEN,63205.02,3750.0,0.75
87132,1,CLOSE,61940.92,3750.0,0.75
87132,1,OPEN,64172.45,3750.0,0.75
87133,1,CLOSE,62889.0,3750.0,0.75
87133,1,OPEN,63205.02,3750.0,0.75
87134,1,CLOSE,61940.92,3750.0,0.75
87134,1,OPEN,64172.45,3750.0,0.75
87135,1,CLOSE,62889.0,3750.0,0.75
87135,1,OPEN,63205.02,3750.0,0.75
87136,1,OPEN,64172.45,3750.0,0.75
87137,1,CLOSE,62889.0,3750.0,0.75
87138,1,CLOSE,61940.92,3750.0,0.75
87138,1,OPEN,64172.45,3750.0,0.75
87139,1,CLOSE,62889.0,3750.0,0.75
87139,1,OPEN,63205.02,3750.0,0.75
87140,1,CLOSE,61940.92,3750.0,0.75
87140,1,OPEN,64172.45,3750.0,0.75
87141,1,CLOSE,62889.0,3750.0,0.75
87141,1,CLOSE,61295.97,3750.0,0.75
87141,1,OPEN,63205.02,3750.0,0.75
87142,1,CLOSE,61940.92,3750.0,0.75
87142,1,OPEN,64172.45,3750.0,0.75
87142,1,OPEN,63849.97,3750.0,0.75
87143,1,CLOSE,62889.0,3750.0,0.75
87143,1,CLOSE,61295.97,3750.0,0.75
87143,1,OPEN,63205.02,3750.0,0.75
87144,1,CLOSE,61940.92,3750.0,0.75
87144,1,OPEN,64172.45,3750.0,0.75
87144,1,OPEN,63849.97,3750.0,0.75
87145,1,CLOSE,62889.0,3750.0,0.75
87145,1,CLOSE,61295.97,3750.0,0.75
87145,1,OPEN,63205.02,3750.0,0.75
87146,1,CLOSE,61940.92,3750.0,0.75
87146,1,OPEN,64172.45,3750.0,0.75
87146,1,OPEN,63849.97,3750.0,0.75
87147,1,CLOSE,62889.0,3750.0,0.75
87147,1,CLOSE,61295.97,3750.0,0.75
87147,1,OPEN,63122.98,3750.0,0.75
87148,1,CLOSE,61860.52,3750.0,0.75
87148,1,OPEN,64081.98,3750.0,0.75
87148,1,OPEN,63759.96,3750.0,0.75
87149,1,CLOSE,62800.34,3750.0,0.75
87149,1,CLOSE,61209.56,3750.0,0.75
87149,1,OPEN,63115.92,3750.0,0.75
87150,1,CLOSE,61853.6,3750.0,0.75
87150,1,OPEN,64081.98,3750.0,0.75
87150,1,OPEN,63759.96,3750.0,0.75
87151,1,CLOSE,62800.34,3750.0,0.75
87151,1,CLOSE,61209.56,3750.0,0.75
87151,1,OPEN,63115.92,3750.0,0.75
87152,1,CLOSE,61853.6,3750.0,0.75
87152,1,OPEN,64081.98,3750.0,0.75
87152,1,OPEN,63759.96,3750.0,0.75
87153,1,CLOSE,62800.34,3750.0,0.75
87153,1,CLOSE,61209.56,3750.0,0.75
87153,1,OPEN,63115.92,3750.0,0.75
87154,1,CLOSE,61853.6,3750.0,0.75
87154,1,OPEN,64081.98,3750.0,0.75
87154,1,OPEN,63759.96,3750.0,0.75
87155,1,CLOSE,62800.34,3750.0,0.75
87155,1,CLOSE,61209.56,3750.0,0.75
87155,1,OPEN,63115.92,3750.0,0.75
87156,1,CLOSE,61853.6,3750.0,0.75
87156,1,OPEN,64081.98,3750.0,0.75
87156,1,OPEN,63759.96,3750.0,0.75
87157,1,CLOSE,62800.34,3750.0,0.75
87157,1,CLOSE,61209.56,3750.0,0.75
87157,1,OPEN,63115.92,3750.0,0.75
87158,1,CLOSE,61853.6,3750.0,0.75
87158,1,OPEN,64081.98,3750.0,0.75
87158,1,OPEN,63759.96,3750.0,0.75
87159,1,CLOSE,62800.34,3750.0,0.75
87159,1,CLOSE,61209.56,3750.0,0.75
87159,1,OPEN,63115.92,3750.0,0.75
87160,1,CLOSE,61853.6,3750.0,0.75
87160,1,OPEN,63843.11,3750.0,0.75
87160,1,OPEN,63522.29,3750.0,0.75
87161,1,CLOSE,62566.25,3750.0,0.75
87161,1,CLOSE,60981.4,3750.0,0.75
87161,1,OPEN,62880.65,3750.0,0.75
87162,1,CLOSE,61623.04,3750.0,0.75
87162,1,OPEN,63843.11,3750.0,0.75
87162,1,OPEN,63522.29,3750.0,0.75
87163,1,CLOSE,62566.25,3750.0,0.75
87163,1,CLOSE,60981.4,3750.0,0.75
87163,1,OPEN,62880.65,3750.0,0.75
87164,1,CLOSE,61623.04,3750.0,0.75
87164,1,CLOSE,60057.67,3750.0,0.75
87164,1,OPEN,63843.11,3750.0,0.75
87164,1,OPEN,63522.29,3750.0,0.75
87165,1,CLOSE,62566.25,3750.0,0.75
87165,1,CLOSE,60981.4,3750.0,0.75
87165,1,OPEN,62880.65,3750.0,0.75
87165,1,OPEN,62239.01,3750.0,0.75
87166,1,CLOSE,61623.04,3750.0,0.75
87166,1,OPEN,63843.11,3750.0,0.75
87166,1,OPEN,63522.29,3750.0,0.75
87167,1,CLOSE,62566.25,3750.0,0.75
87167,1,CLOSE,60981.4,3750.0,0.75
