bar,side,action,price,notional,fee
1480,1,CLOSE,19459.44,3750.0,0.75
1480,1,CLOSE,19394.27,3750.0,0.75
1480,1,OPEN,20372.62,3750.0,0.75
1480,1,OPEN,20065.5,3750.0,0.75
1481,1,CLOSE,19965.17,3750.0,0.75
1481,1,CLOSE,19664.19,3750.0,0.75
1481,1,OPEN,20270.25,3750.0,0.75
1481,1,OPEN,19860.75,3750.0,0.75
1482,1,CLOSE,19459.44,3750.0,0.75
1482,1,OPEN,20372.62,3750.0,0.75
1482,1,OPEN,20065.5,3750.0,0.75
1483,1,CLOSE,19965.17,3750.0,0.75
1483,1,CLOSE,19664.19,3750.0,0.75
1483,1,OPEN,20270.25,3750.0,0.75
1484,1,CLOSE,19459.44,3750.0,0.75
1484,1,OPEN,20372.62,3750.0,0.75
1484,1,OPEN,20065.5,3750.0,0.75
1485,1,CLOSE,19965.17,3750.0,0.75
1485,1,CLOSE,19664.19,3750.0,0.75
1485,1,OPEN,20270.25,3750.0,0.75
1486,1,OPEN,20372.62,3750.0,0.75
1486,1,OPEN,20065.5,3750.0,0.75
1487,1,CLOSE,19965.17,3750.0,0.75
1487,1,CLOSE,19664.19,3750.0,0.75
1488,1,OPEN,20372.62,3750.0,0.75
1488,1,OPEN,20065.5,3750.0,0.75
1489,1,CLOSE,19965.17,3750.0,0.75
1489,1,CLOSE,19664.19,3750.0,0.75
1490,1,OPEN,20372.62,3750.0,0.75
1490,1,OPEN,20065.5,3750.0,0.75
1491,1,CLOSE,19965.17,3750.0,0.75
1491,1,CLOSE,19664.19,3750.0,0.75
1492,1,CLOSE,19459.44,3750.0,0.75
1492,1,OPEN,20372.62,3750.0,0.75
1492,1,OPEN,20065.5,3750.0,0.75
1493,1,CLOSE,19965.17,3750.0,0.75
1493,1,CLOSE,19664.19,3750.0,0.75
1493,1,OPEN,20270.25,3750.0,0.75
1494,1,OPEN,20372.62,3750.0,0.75
1494,1,OPEN,20065.5,3750.0,0.75
1495,1,CLOSE,19965.17,3750.0,0.75
1495,1,CLOSE,19664.19,3750.0,0.75
1496,1,CLOSE,19459.44,3750.0,0.75
1496,1,OPEN,20372.62,3750.0,0.75
1496,1,OPEN,20065.5,3750.0,0.75
1497,1,CLOSE,19965.17,3750.0,0.75
1497,1,CLOSE,19664.19,3750.0,0.75
1497,1,OPEN,20270.25,3750.0,0.75
1498,1,OPEN,20372.62,3750.0,0.75
1498,1,OPEN,20065.5,3750.0,0.75
1499,1,CLOSE,19965.17,3750.0,0.75
1499,1,CLOSE,19664.19,3750.0,0.75
1500,1,OPEN,20372.62,3750.0,0.75
1500,1,OPEN,20065.5,3750.0,0.75
1501,1,CLOSE,19965.17,3750.0,0.75
1501,1,CLOSE,19664.19,3750.0,0.75
1502,1,CLOSE,19459.44,3750.0,0.75
1502,1,OPEN,20372.62,3750.0,0.75
1502,1,OPEN,20065.5,3750.0,0.75
1503,1,CLOSE,19965.17,3750.0,0.75
1503,1,CLOSE,19664.19,3750.0,0.75
1503,1,OPEN,20270.25,3750.0,0.75
1504,1,OPEN,20372.62,3750.0,0.75
1504,1,OPEN,20065.5,3750.0,0.75
1505,1,CLOSE,19965.17,3750.0,0.75
1505,1,CLOSE,19664.19,3750.0,0.75
1506,1,OPEN,20372.62,3750.0,0.75
1506,1,OPEN,20065.5,3750.0,0.75
1507,1,CLOSE,19965.17,3750.0,0.75
1507,1,CLOSE,19459.44,3750.0,0.75
1507,1,CLOSE,19664.19,3750.0,0.75
1508,1,OPEN,20372.62,3750.0,0.75
1508,1,OPEN,20270.25,3750.0,0.75
1508,1,OPEN,20065.5,3750.0,0.75
1509,1,CLOSE,19965.17,3750.0,0.75
1509,1,CLOSE,19459.44,3750.0,0.75
1509,1,CLOSE,19664.19,3750.0,0.75
1510,1,OPEN,20372.62,3750.0,0.75
1510,1,OPEN,20270.25,3750.0,0.75
1510,1,OPEN,20065.5,3750.0,0.75
1511,1,CLOSE,19965.17,3750.0,0.75
1511,1,CLOSE,19459.44,3750.0,0.75
1511,1,CLOSE,19664.19,3750.0,0.75
1512,1,OPEN,20372.62,3750.0,0.75
1512,1,OPEN,20270.25,3750.0,0.75
1512,1,OPEN,20065.5,3750.0,0.75
1513,1,CLOSE,19965.17,3750.0,0.75
1513,1,CLOSE,19459.44,3750.0,0.75
1513,1,CLOSE,19664.19,3750.0,0.75
1514,1,OPEN,20372.62,3750.0,0.75
1514,1,OPEN,20270.25,3750.0,0.75
1514,1,OPEN,20065.5,3750.0,0.75
1515,1,CLOSE,19965.17,3750.0,0.75
1515,1,CLOSE,19459.44,3750.0,0.75
1515,1,CLOSE,19664.19,3750.0,0.75
1516,1,OPEN,20372.62,3750.0,0.75
1516,1,OPEN,20270.25,3750.0,0.75
1516,1,OPEN,20065.5,3750.0,0.75
1517,1,CLOSE,19965.17,3750.0,0.75
1517,1,CLOSE,19459.44,3750.0,0.75
1517,1,CLOSE,19664.19,3750.0,0.75
1518,1,OPEN,20372.62,3750.0,0.75
1518,1,OPEN,20270.25,3750.0,0.75
1518,1,OPEN,20065.5,3750.0,0.75
1519,1,CLOSE,19965.17,3750.0,0.75
1519,1,CLOSE,19459.44,3750.0,0.75
1519,1,CLOSE,19664.19,3750.0,0.75
1520,1,OPEN,20372.62,3750.0,0.75
1520,1,OPEN,20270.25,3750.0,0.75
1520,1,OPEN,20065.5,3750.0,0.75
1521,1,CLOSE,19965.17,3750.0,0.75
1521,1,CLOSE,19459.44,3750.0,0.75
1521,1,CLOSE,19664.19,3750.0,0.75
1522,1,OPEN,20372.62,3750.0,0.75
1522,1,OPEN,20270.25,3750.0,0.75
1522,1,OPEN,20065.5,3750.0,0.75
1523,1,CLOSE,19965.17,3750.0,0.75
1523,1,CLOSE,19664.19,3750.0,0.75
1524,1,OPEN,20372.62,3750.0,0.75
1524,1,OPEN,20065.5,3750.0,0.75
1525,1,CLOSE,19965.17,3750.0,0.75
1525,1,CLOSE,19664.19,3750.0,0.75
1526,1,OPEN,20372.62,3750.0,0.75
1526,1,OPEN,20065.5,3750.0,0.75
1527,1,CLOSE,19965.17,3750.0,0.75
1527,1,CLOSE,19664.19,3750.0,0.75
1528,1,OPEN,20372.62,3750.0,0.75
1528,1,OPEN,20065.5,3750.0,0.75
1529,1,CLOSE,19965.17,3750.0,0.75
1529,1,CLOSE,19664.19,3750.0,0.75
1530,1,OPEN,20372.62,3750.0,0.75
1530,1,OPEN,20065.5,3750.0,0.75
1531,1,CLOSE,19965.17,3750.0,0.75
1531,1,CLOSE,19459.44,3750.0,0.75
1531,1,CLOSE,19664.19,3750.0,0.75
1532,1,OPEN,20372.62,3750.0,0.75
1532,1,OPEN,20270.25,3750.0,0.75
1532,1,OPEN,20065.5,3750.0,0.75
1533,1,CLOSE,19965.17,3750.0,0.75
1533,1,CLOSE,19459.44,3750.0,0.75
1533,1,CLOSE,19664.19,3750.0,0.75
1534,1,OPEN,20372.62,3750.0,0.75
1534,1,OPEN,20270.25,3750.0,0.75
1534,1,OPEN,20065.5,3750.0,0.75
1535,1,CLOSE,19965.17,3750.0,0.75
1535,1,CLOSE,19459.44,3750.0,0.75
1535,1,CLOSE,19664.19,3750.0,0.75
1536,1,OPEN,20372.62,3750.0,0.75
1536,1,OPEN,20270.25,3750.0,0.75
1536,1,OPEN,20065.5,3750.0,0.75
1537,1,CLOSE,19965.17,3750.0,0.75
1537,1,CLOSE,19664.19,3750.0,0.75
1538,1,CLOSE,19459.44,3750.0,0.75
1538,1,OPEN,20372.62,3750.0,0.75
1538,1,OPEN,20065.5,3750.0,0.75
1539,1,CLOSE,19965.17,3750.0,0.75
1539,1,CLOSE,19664.19,3750.0,0.75
1539,1,OPEN,20270.25,3750.0,0.75
1540,1,CLOSE,19459.44,3750.0,0.75
1540,1,OPEN,20372.62,3750.0,0.75
1540,1,OPEN,20065.5,3750.0,0.75
1541,1,CLOSE,19965.17,3750.0,0.75
1541,1,CLOSE,19664.19,3750.0,0.75
1541,1,OPEN,20270.25,3750.0,0.75
1542,1,CLOSE,19459.44,3750.0,0.75
1542,1,OPEN,20372.62,3750.0,0.75
1542,1,OPEN,20065.5,3750.0,0.75
1543,1,CLOSE,19965.17,3750.0,0.75
1543,1,CLOSE,19664.19,3750.0,0.75
1543,1,OPEN,20270.25,3750.0,0.75
1544,1,CLOSE,19459.44,3750.0,0.75
1544,1,OPEN,20372.62,3750.0,0.75
1544,1,OPEN,20065.5,3750.0,0.75
1545,1,CLOSE,19965.17,3750.0,0.75
1545,1,CLOSE,19664.19,3750.0,0.75
1545,1,OPEN,20270.25,3750.0,0.75
1546,1,CLOSE,19459.44,3750.0,0.75
1546,1,OPEN,20372.62,3750.0,0.75
1546,1,OPEN,20065.5,3750.0,0.75
1547,1,CLOSE,19965.17,3750.0,0.75
1547,1,CLOSE,19664.19,3750.0,0.75
1547,1,OPEN,20270.25,3750.0,0.75
1548,1,CLOSE,19459.44,3750.0,0.75
1548,1,OPEN,20372.62,3750.0,0.75
1548,1,OPEN,20065.5,3750.0,0.75
1549,1,CLOSE,19965.17,3750.0,0.75
1549,1,CLOSE,19664.19,3750.0,0.75
1549,1,OPEN,20270.25,3750.0,0.75
1550,1,CLOSE,19459.44,3750.0,0.75
1550,1,OPEN,20372.62,3750.0,0.75
1550,1,OPEN,20065.5,3750.0,0.75
1551,1,CLOSE,19965.17,3750.0,0.75
1551,1,CLOSE,19664.19,3750.0,0.75
1551,1,OPEN,20270.25,3750.0,0.75
1552,1,CLOSE,19459.44,3750.0,0.75
1552,1,OPEN,20372.62,3750.0,0.75
1552,1,OPEN,20065.5,3750.0,0.75
1553,1,CLOSE,19965.17,3750.0,0.75
1553,1,CLOSE,19664.19,3750.0,0.75
1553,1,OPEN,20270.25,3750.0,0.75
1554,1,CLOSE,19459.44,3750.0,0.75
1554,1,OPEN,20372.62,3750.0,0.75
1554,1,OPEN,20065.5,3750.0,0.75
1555,1,CLOSE,19965.17,3750.0,0.75
1555,1,CLOSE,19664.19,3750.0,0.75
1555,1,OPEN,20270.25,3750.0,0.75
1556,1,CLOSE,19459.44,3750.0,0.75
1556,1,OPEN,20372.62,3750.0,0.75
1556,1,OPEN,20065.5,3750.0,0.75
1557,1,CLOSE,19965.17,3750.0,0.75
1557,1,CLOSE,19664.19,3750.0,0.75
1557,1,OPEN,20270.25,3750.0,0.75
1558,1,CLOSE,19459.44,3750.0,0.75
1558,1,CLOSE,19066.32,3750.0,0.75
1558,1,OPEN,20372.62,3750.0,0.75
1558,1,OPEN,20065.5,3750.0,0.75
1559,1,CLOSE,19965.17,3750.0,0.75
1559,1,CLOSE,19664.19,3750.0,0.75
1559,1,OPEN,20270.25,3750.0,0.75
1559,1,OPEN,19860.75,3750.0,0.75
1560,1,CLOSE,19459.44,3750.0,0.75
1560,1,CLOSE,19066.32,3750.0,0.75
1560,1,OPEN,20372.62,3750.0,0.75
1560,1,OPEN,20065.5,3750.0,0.75
1561,1,CLOSE,19965.17,3750.0,0.75
1561,1,CLOSE,19664.19,3750.0,0.75
1561,1,OPEN,20270.25,3750.0,0.75
1561,1,OPEN,19860.75,3750.0,0.75
1562,1,CLOSE,19459.44,3750.0,0.75
1562,1,CLOSE,19066.32,3750.0,0.75
1562,1,OPEN,20372.62,3750.0,0.75
1562,1,OPEN,20065.5,3750.0,0.75
1563,1,CLOSE,19965.17,3750.0,0.75
1563,1,CLOSE,19664.19,3750.0,0.75
1563,1,OPEN,20270.25,3750.0,0.75
1563,1,OPEN,19860.75,3750.0,0.75
1564,1,CLOSE,19459.44,3750.0,0.75
1564,1,CLOSE,19066.32,3750.0,0.75
1564,1,OPEN,20372.62,3750.0,0.75
1564,1,OPEN,20065.5,3750.0,0.75
1565,1,CLOSE,19965.17,3750.0,0.75
1565,1,CLOSE,19664.19,3750.0,0.75
1565,1,OPEN,20270.25,3750.0,0.75
1565,1,OPEN,19860.75,3750.0,0.75
1566,1,CLOSE,19459.44,3750.0,0.75
1566,1,CLOSE,19066.32,3750.0,0.75
1566,1,OPEN,20372.62,3750.0,0.75
1566,1,OPEN,20065.5,3750.0,0.75
1567,1,CLOSE,19965.17,3750.0,0.75
1567,1,CLOSE,19664.19,3750.0,0.75
1567,1,OPEN,20270.25,3750.0,0.75
1567,1,OPEN,19860.75,3750.0,0.75
1568,1,CLOSE,19459.44,3750.0,0.75
1568,1,OPEN,20372.62,3750.0,0.75
1568,1,OPEN,20065.5,3750.0,0.75
1569,1,CLOSE,19965.17,3750.0,0.75
1569,1,CLOSE,19664.19,3750.0,0.75
1569,1,CLOSE,19066.32,3750.0,0.75
1569,1,OPEN,20270.25,3750.0,0.75
1570,1,CLOSE,19459.44,3750.0,0.75
1570,1,OPEN,20372.62,3750.0,0.75
1570,1,OPEN,20065.5,3750.0,0.75
1570,1,OPEN,19860.75,3750.0,0.75
1571,1,CLOSE,19965.17,3750.0,0.75
1571,1,CLOSE,19664.19,3750.0,0.75
1571,1,OPEN,20270.25,3750.0,0.75
1572,1,CLOSE,19459.44,3750.0,0.75
1572,1,OPEN,20372.62,3750.0,0.75
1572,1,OPEN,20065.5,3750.0,0.75
1573,1,CLOSE,19965.17,3750.0,0.75
1573,1,CLOSE,19664.19,3750.0,0.75
1573,1,CLOSE,19066.32,3750.0,0.75
1573,1,OPEN,20270.25,3750.0,0.75
1574,1,CLOSE,19459.44,3750.0,0.75
1574,1,OPEN,20372.62,3750.0,0.75
1574,1,OPEN,20065.5,3750.0,0.75
1574,1,OPEN,19860.75,3750.0,0.75
1575,1,CLOSE,19965.17,3750.0,0.75
1575,1,CLOSE,19664.19,3750.0,0.75
1575,1,CLOSE,19066.32,3750.0,0.75
1575,1,OPEN,20270.25,3750.0,0.75
1576,1,CLOSE,19459.44,3750.0,0.75
1576,1,OPEN,20372.62,3750.0,0.75
1576,1,OPEN,20065.5,3750.0,0.75
1576,1,OPEN,19860.75,3750.0,0.75
1577,1,CLOSE,19965.17,3750.0,0.75
1577,1,CLOSE,19664.19,3750.0,0.75
1577,1,OPEN,20270.25,3750.0,0.75
1578,1,CLOSE,19459.44,3750.0,0.75
1578,1,CLOSE,19066.32,3750.0,0.75
1578,1,OPEN,20372.62,3750.0,0.75
1578,1,OPEN,20065.5,3750.0,0.75
1579,1,CLOSE,19965.17,3750.0,0.75
1579,1,CLOSE,19664.19,3750.0,0.75
1579,1,OPEN,20270.25,3750.0,0.75
1579,1,OPEN,19860.75,3750.0,0.75
1580,1,CLOSE,19459.44,3750.0,0.75
1580,1,CLOSE,19066.32,3750.0,0.75
1580,1,OPEN,20372.62,3750.0,0.75
1580,1,OPEN,20065.5,3750.0,0.75
1581,1,CLOSE,19965.17,3750.0,0.75
1581,1,CLOSE,19664.19,3750.0,0.75
1581,1,OPEN,20270.25,3750.0,0.75
1581,1,OPEN,19860.75,3750.0,0.75
1582,1,CLOSE,19459.44,3750.0,0.75
1582,1,CLOSE,19066.32,3750.0,0.75
1582,1,OPEN,20372.62,3750.0,0.75
1582,1,OPEN,20065.5,3750.0,0.75
1583,1,CLOSE,19965.17,3750.0,0.75
1583,1,CLOSE,19664.19,3750.0,0.75
1583,1,OPEN,20270.25,3750.0,0.75
1583,1,OPEN,19860.75,3750.0,0.75
1584,1,CLOSE,19459.44,3750.0,0.75
1584,1,CLOSE,19066.32,3750.0,0.75
1584,1,OPEN,20372.62,3750.0,0.75
1584,1,OPEN,20065.5,3750.0,0.75
1585,1,CLOSE,19965.17,3750.0,0.75
1585,1,CLOSE,19664.19,3750.0,0.75
1585,1,OPEN,20270.25,3750.0,0.75
1585,1,OPEN,19860.75,3750.0,0.75
1586,1,CLOSE,19459.44,3750.0,0.75
1586,1,CLOSE,19066.32,3750.0,0.75
1586,1,OPEN,20372.62,3750.0,0.75
1586,1,OPEN,20065.5,3750.0,0.75
1587,1,CLOSE,19965.17,3750.0,0.75
1587,1,CLOSE,19664.19,3750.0,0.75
1587,1,OPEN,20270.25,3750.0,0.75
1587,1,OPEN,19860.75,3750.0,0.75
1588,1,CLOSE,19459.44,3750.0,0.75
1588,1,CLOSE,19066.32,3750.0,0.75
1588,1,OPEN,20372.62,3750.0,0.75
1588,1,OPEN,20065.5,3750.0,0.75
1589,1,CLOSE,19965.17,3750.0,0.75
1589,1,CLOSE,19664.19,3750.0,0.75
1589,1,OPEN,20270.25,3750.0,0.75
1589,1,OPEN,19860.75,3750.0,0.75
1590,1,CLOSE,19459.44,3750.0,0.75
1590,1,OPEN,20372.62,3750.0,0.75
1590,1,OPEN,20065.5,3750.0,0.75
1591,1,CLOSE,19965.17,3750.0,0.75
1591,1,CLOSE,19664.19,3750.0,0.75
1591,1,OPEN,20270.25,3750.0,0.75
1592,1,CLOSE,19459.44,3750.0,0.75
1592,1,OPEN,20372.62,3750.0,0.75
1592,1,OPEN,20065.5,3750.0,0.75
1593,1,CLOSE,19965.17,3750.0,0.75
1593,1,CLOSE,19664.19,3750.0,0.75
1593,1,OPEN,20270.25,3750.0,0.75
1594,1,CLOSE,19459.44,3750.0,0.75
1594,1,OPEN,20372.62,3750.0,0.75
1594,1,OPEN,20065.5,3750.0,0.75
1595,1,CLOSE,19965.17,3750.0,0.75
1595,1,CLOSE,19664.19,3750.0,0.75
1595,1,OPEN,20270.25,3750.0,0.75
1596,1,CLOSE,19459.44,3750.0,0.75
1596,1,CLOSE,19066.32,3750.0,0.75
1596,1,OPEN,20372.62,3750.0,0.75
1596,1,OPEN,20065.5,3750.0,0.75
1597,1,CLOSE,19965.17,3750.0,0.75
1597,1,CLOSE,19664.19,3750.0,0.75
1597,1,OPEN,20270.25,3750.0,0.75
1597,1,OPEN,19860.75,3750.0,0.75
1598,1,CLOSE,19459.44,3750.0,0.75
1598,1,CLOSE,19066.32,3750.0,0.75
1598,1,OPEN,20372.62,3750.0,0.75
1598,1,OPEN,20065.5,3750.0,0.75
1599,1,CLOSE,19965.17,3750.0,0.75
1599,1,CLOSE,19664.19,3750.0,0.75
1599,1,OPEN,20270.25,3750.0,0.75
1599,1,OPEN,19860.75,3750.0,0.75
1600,1,CLOSE,19459.44,3750.0,0.75
1600,1,OPEN,20372.62,3750.0,0.75
1600,1,OPEN,20065.5,3750.0,0.75
1601,1,CLOSE,19965.17,3750.0,0.75
1601,1,CLOSE,19664.19,3750.0,0.75
1601,1,CLOSE,19066.32,3750.0,0.75
1601,1,OPEN,20270.25,3750.0,0.75
1602,1,CLOSE,19459.44,3750.0,0.75
1602,1,OPEN,20372.62,3750.0,0.75
1602,1,OPEN,20065.5,3750.0,0.75
1602,1,OPEN,19860.75,3750.0,0.75
1603,1,CLOSE,19965.17,3750.0,0.75
1603,1,CLOSE,19664.19,3750.0,0.75
1603,1,OPEN,20270.25,3750.0,0.75
1604,1,CLOSE,19459.44,3750.0,0.75
1604,1,OPEN,20372.62,3750.0,0.75
1604,1,OPEN,20065.5,3750.0,0.75
1605,1,CLOSE,19965.17,3750.0,0.75
1605,1,CLOSE,19664.19,3750.0,0.75
1605,1,OPEN,20270.25,3750.0,0.75
1606,1,CLOSE,19459.44,3750.0,0.75
1606,1,OPEN,20372.62,3750.0,0.75
1606,1,OPEN,20065.5,3750.0,0.75
1607,1,CLOSE,19965.17,3750.0,0.75
1607,1,CLOSE,19664.19,3750.0,0.75
1607,1,OPEN,20270.25,3750.0,0.75
1608,1,CLOSE,19459.44,3750.0,0.75
1608,1,OPEN,20372.62,3750.0,0.75
1608,1,OPEN,20065.5,3750.0,0.75
1609,1,CLOSE,19965.17,3750.0,0.75
1609,1,CLOSE,19664.19,3750.0,0.75
1609,1,OPEN,20270.25,3750.0,0.75
1610,1,CLOSE,19459.44,3750.0,0.75
1610,1,CLOSE,19066.32,3750.0,0.75
1610,1,OPEN,20372.62,3750.0,0.75
1610,1,OPEN,20065.5,3750.0,0.75
1611,1,CLOSE,19965.17,3750.0,0.75
1611,1,CLOSE,19664.19,3750.0,0.75
1611,1,OPEN,20270.25,3750.0,0.75
1611,1,OPEN,19860.75,3750.0,0.75
1612,1,CLOSE,19459.44,3750.0,0.75
1612,1,OPEN,20372.62,3750.0,0.75
1612,1,OPEN,20065.5,3750.0,0.75
1613,1,CLOSE,19965.17,3750.0,0.75
1613,1,CLOSE,19664.19,3750.0,0.75
1613,1,CLOSE,19066.32,3750.0,0.75
1613,1,OPEN,20270.25,3750.0,0.75
1614,1,CLOSE,19459.44,3750.0,0.75
1614,1,OPEN,20372.62,3750.0,0.75
1614,1,OPEN,20065.5,3750.0,0.75
1614,1,OPEN,19860.75,3750.0,0.75
1615,1,CLOSE,19965.17,3750.0,0.75
1615,1,CLOSE,19664.19,3750.0,0.75
1615,1,CLOSE,19066.32,3750.0,0.75
1615,1,OPEN,20270.25,3750.0,0.75
1616,1,CLOSE,19459.44,3750.0,0.75
1616,1,OPEN,20372.62,3750.0,0.75
1616,1,OPEN,20065.5,3750.0,0.75
1616,1,OPEN,19860.75,3750.0,0.75
1617,1,CLOSE,19965.17,3750.0,0.75
1617,1,CLOSE,19664.19,3750.0,0.75
1617,1,CLOSE,19066.32,3750.0,0.75
1617,1,OPEN,20270.25,3750.0,0.75
1618,1,CLOSE,19459.44,3750.0,0.75
1618,1,OPEN,20372.62,3750.0,0.75
1618,1,OPEN,20065.5,3750.0,0.75
1618,1,OPEN,19860.75,3750.0,0.75
1619,1,CLOSE,19965.17,3750.0,0.75
1619,1,CLOSE,19664.19,3750.0,0.75
1619,1,CLOSE,19066.32,3750.0,0.75
1619,1,OPEN,20270.25,3750.0,0.75
1620,1,CLOSE,19459.44,3750.0,0.75
1620,1,OPEN,20372.62,3750.0,0.75
1620,1,OPEN,20065.5,3750.0,0.75
1620,1,OPEN,19860.75,3750.0,0.75
1621,1,CLOSE,19965.17,3750.0,0.75
1621,1,CLOSE,19664.19,3750.0,0.75
1621,1,CLOSE,19066.32,3750.0,0.75
1621,1,OPEN,20270.25,3750.0,0.75
1622,1,CLOSE,19459.44,3750.0,0.75
1622,1,OPEN,20372.62,3750.0,0.75
1622,1,OPEN,20065.5,3750.0,0.75
1622,1,OPEN,19860.75,3750.0,0.75
1623,1,CLOSE,19965.17,3750.0,0.75
1623,1,CLOSE,19664.19,3750.0,0.75
1623,1,CLOSE,19066.32,3750.0,0.75
1623,1,OPEN,20270.25,3750.0,0.75
1624,1,CLOSE,19459.44,3750.0,0.75
1624,1,OPEN,20372.62,3750.0,0.75
1624,1,OPEN,20065.5,3750.0,0.75
1624,1,OPEN,19860.75,3750.0,0.75
1625,1,CLOSE,19965.17,3750.0,0.75
1625,1,CLOSE,19664.19,3750.0,0.75
1625,1,CLOSE,19066.32,3750.0,0.75
1625,1,OPEN,20270.25,3750.0,0.75
1626,1,CLOSE,19459.44,3750.0,0.75
1626,1,OPEN,20372.62,3750.0,0.75
1626,1,OPEN,20065.5,3750.0,0.75
1626,1,OPEN,19860.75,3750.0,0.75
1627,1,CLOSE,19965.17,3750.0,0.75
1627,1,CLOSE,19664.19,3750.0,0.75
1627,1,OPEN,20270.25,3750.0,0.75
1628,1,CLOSE,19459.44,3750.0,0.75
1628,1,OPEN,20372.62,3750.0,0.75
1628,1,OPEN,20065.5,3750.0,0.75
1629,1,CLOSE,19965.17,3750.0,0.75
1629,1,CLOSE,19664.19,3750.0,0.75
1629,1,OPEN,20270.25,3750.0,0.75
1630,1,CLOSE,19459.44,3750.0,0.75
1630,1,OPEN,20372.62,3750.0,0.75
1630,1,OPEN,20065.5,3750.0,0.75
1631,1,CLOSE,19965.17,3750.0,0.75
1631,1,CLOSE,19664.19,3750.0,0.75
1631,1,OPEN,20270.25,3750.0,0.75
1632,1,CLOSE,19459.44,3750.0,0.75
1632,1,OPEN,20372.62,3750.0,0.75
1632,1,OPEN,20065.5,3750.0,0.75
1633,1,CLOSE,19965.17,3750.0,0.75
1633,1,CLOSE,19664.19,3750.0,0.75
1633,1,OPEN,20270.25,3750.0,0.75
1634,1,OPEN,20372.62,3750.0,0.75
1634,1,OPEN,20065.5,3750.0,0.75
1635,1,CLOSE,19965.17,3750.0,0.75
1636,1,OPEN,20372.62,3750.0,0.75
1637,1,CLOSE,19965.17,3750.0,0.75
1638,1,OPEN,20372.62,3750.0,0.75
1639,1,CLOSE,19965.17,3750.0,0.75
1639,1,CLOSE,19664.19,3750.0,0.75
1640,1,OPEN,20372.62,3750.0,0.75
1640,1,OPEN,20065.5,3750.0,0.75
1641,1,CLOSE,19965.17,3750.0,0.75
1641,1,CLOSE,19664.19,3750.0,0.75
1642,1,OPEN,20372.62,3750.0,0.75
1642,1,OPEN,20065.5,3750.0,0.75
1643,1,CLOSE,19965.17,3750.0,0.75
1643,1,CLOSE,19664.19,3750.0,0.75
1644,1,OPEN,20372.62,3750.0,0.75
1644,1,OPEN,20065.5,3750.0,0.75
1645,1,CLOSE,19965.17,3750.0,0.75
1645,1,CLOSE,19664.19,3750.0,0.75
1646,1,CLOSE,19459.44,3750.0,0.75
1646,1,OPEN,20372.62,3750.0,0.75
1646,1,OPEN,20065.5,3750.0,0.75
1647,1,CLOSE,19965.17,3750.0,0.75
1647,1,CLOSE,19664.19,3750.0,0.75
1647,1,CLOSE,19328.92,3750.0,0.75
1647,1,OPEN,20270.25,3750.0,0.75
1648,1,CLOSE,19459.44,3750.0,0.75
1648,1,OPEN,20372.62,3750.0,0.75
1648,1,OPEN,20065.5,3750.0,0.75
1648,1,OPEN,19860.75,3750.0,0.75
1649,1,CLOSE,19965.17,3750.0,0.75
1649,1,CLOSE,19664.19,3750.0,0.75
1649,1,OPEN,20270.25,3750.0,0.75
1650,1,CLOSE,19459.44,3750.0,0.75
1650,1,OPEN,20372.62,3750.0,0.75
1650,1,OPEN,20065.5,3750.0,0.75
1651,1,CLOSE,19965.17,3750.0,0.75
1651,1,CLOSE,19664.19,3750.0,0.75
1651,1,OPEN,20270.25,3750.0,0.75
1652,1,CLOSE,19459.44,3750.0,0.75
1652,1,OPEN,20372.62,3750.0,0.75
1652,1,OPEN,20065.5,3750.0,0.75
1653,1,CLOSE,19965.17,3750.0,0.75
1653,1,CLOSE,19664.19,3750.0,0.75
1653,1,OPEN,20270.25,3750.0,0.75
1654,1,CLOSE,19459.44,3750.0,0.75
1654,1,OPEN,20372.62,3750.0,0.75
1654,1,OPEN,20065.5,3750.0,0.75
1655,1,CLOSE,19965.17,3750.0,0.75
1655,1,CLOSE,19664.19,3750.0,0.75
1655,1,OPEN,20270.25,3750.0,0.75
1656,1,CLOSE,19459.44,3750.0,0.75
1656,1,OPEN,20372.62,3750.0,0.75
1656,1,OPEN,20065.5,3750.0,0.75
1657,1,CLOSE,19965.17,3750.0,0.75
1657,1,CLOSE,19664.19,3750.0,0.75
1657,1,OPEN,20270.25,3750.0,0.75
1658,1,CLOSE,19459.44,3750.0,0.75
1658,1,OPEN,20372.62,3750.0,0.75
1658,1,OPEN,20065.5,3750.0,0.75
1659,1,CLOSE,19965.17,3750.0,0.75
1659,1,CLOSE,19664.19,3750.0,0.75
1659,1,OPEN,20270.25,3750.0,0.75
1660,1,CLOSE,19459.44,3750.0,0.75
1660,1,OPEN,20372.62,3750.0,0.75
1660,1,OPEN,20065.5,3750.0,0.75
1661,1,CLOSE,19965.17,3750.0,0.75
1661,1,CLOSE,19664.19,3750.0,0.75
1661,1,OPEN,20270.25,3750.0,0.75
1662,1,CLOSE,19459.44,3750.0,0.75
1662,1,OPEN,20372.62,3750.0,0.75
1662,1,OPEN,20065.5,3750.0,0.75
1663,1,CLOSE,19965.17,3750.0,0.75
1663,1,CLOSE,19664.19,3750.0,0.75
1663,1,OPEN,20270.25,3750.0,0.75
1664,1,CLOSE,19459.44,3750.0,0.75
1664,1,CLOSE,19066.32,3750.0,0.75
1664,1,OPEN,20372.62,3750.0,0.75
1664,1,OPEN,20065.5,3750.0,0.75
